"","numemp","asset","RWAJT","RBCT2"
"57899",15,73570,61376,771
"22039",23,149326,72021,737
"16419",42,118276,66760,846
"30367",36,241602,158558,1343
"4788",6,24998,16289,85
"57298",50,201996,133863,1655
"3881",97,298708,208606,2631
"32487",15,53025,26612,333
"58485",58,345304,245656,3087
"57657",52,493386,359003,4516
"35456",45,300973,183232,2309
"58358",5,20152,15275,201
"11706",17,66275,47057,452
"27552",141,812721,511417,6023
"58321",76,701784,548403,5988
"34393",11,118465,82212,961
"57611",5,53366,33803,425
"1673",400,638129,426347,5980
"58548",22,99191,65821,823
"6646",60,118400,81680,1036
"3564",92,302468,202653,2200
"26977",53,148997,74524,933
"57633",146,371560,326834,4100
"9087",1136,4546786,3597552,46070
"57626",43,182270,149721,1875
"22543",5,31910,13438,131
"8426",165,816078,441745,6317
"57869",32,154630,103130,791
"35408",289,1554642,843946,9339
"31249",39,145835,98736,1124
"9751",46,364824,256143,3212
"29132",165,718579,450260,5641
"91005",33,175092,116807,1206
"27831",47,218312,101827,1277
"35029",45,130626,94905,1193
"32257",111,263509,143774,1798
"30332",22,47925,36784,461
"30619",16,71116,34357,433
"19795",73,330150,223929,2812
"11694",87,334545,253090,3188
"26549",24,116163,73788,839
"32266",78,745162,325827,4105
"19600",303,306583,116738,1542
"4061",18,75981,56087,705
"58727",39,200455,137948,1737
"35189",289,875101,719893,9053
"58562",26,125102,84298,1062
"14936",45,146525,119940,1222
"7506",253,1021377,668446,8489
"18489",159,578721,460222,5759
"90140",83,387353,247205,2465
"14311",16,154763,88789,842
"32304",6,26111,12313,152
"58697",13,70501,42174,532
"9812",8,45892,30385,190
"28380",157,618692,306349,3538
"27015",245,710209,511966,3553
"8251",28,129433,89283,1047
"8822",10,41167,23753,220
"31372",21,58680,36048,454
"18152",29,56884,37111,416
"57072",49,258820,201789,2558
"29864",212,762342,524550,6618
"10375",29,125806,94355,1183
"34885",278,374523,278517,3488
"57264",24,276631,222780,2797
"35267",30,920508,223462,2432
"3304",101,396126,282283,3527
"35314",9,36515,29656,310
"13947",35,190096,99453,1244
"57845",95,280073,197818,2497
"29849",64,174021,139934,1751
"17230",91,540445,321833,4054
"34106",35,120947,80586,1020
"9831",57,252994,148283,1775
"17622",42,168814,118602,1493
"3931",532,1321577,953429,12456
"13080",30,151449,58621,735
"20093",46,130336,95345,1051
"6058",99,400098,242232,3083
"58629",122,798898,588226,6644
"15062",20,60957,32355,397
"11569",177,584338,311893,3944
"10973",156,579373,484726,6141
"12511",44,154477,95405,1199
"197",69,314130,178603,2254
"34566",44,155425,142440,1782
"34930",22,88510,49458,623
"57733",39,176139,129071,1649
"15657",53,189185,108961,1384
"57424",15,59183,41467,519
"35173",31,160599,98077,1233
"1946",49,116569,99574,1249
"91",58,154780,107383,1372
"55130",35,124404,105058,1147
"4051",9,46415,20024,251
"57803",799,94962889,86199562,693326
"58424",129,888327,690031,8659
"15699",25,86243,55949,710
"15426",13,28907,23130,241
"59060",111,747335,331109,4345
"23091",498,2327089,1681516,21224
"18545",336,1107390,673957,8596
"35377",17,235806,144491,1856
"19590",57,164280,108954,1292
"58275",37,220204,174890,1700
"1149",34,173860,150744,1679
"8276",17,56642,33184,407
"27711",46,211966,126741,770
"10173",9,47490,29123,240
"9465",39,230140,156933,1968
"622",446,3581889,2388654,30048
"903",181,784073,407212,5142
"14531",654,3441105,2938037,35462
"34302",35,123254,60253,773
"28701",52,314186,158882,1955
"6423",253,2162434,2036296,25896
"24107",1635,12731771,10673747,134095
"27267",38,318846,240605,2278
"29031",144,446090,315299,3982
"20726",20,132941,95231,1202
"8893",10,29446,18798,238
"19838",52,283145,154737,1965
"20311",67,305120,252208,17691
"34422",52,522324,386004,4518
"32328",244,433225,188017,2352
"1117",92,403738,308315,3862
"19234",46,107960,65697,788
"17906",45,160825,80735,1011
"35568",61,251551,184462,2316
"31980",36,150058,100348,1194
"6183",34,136118,97626,1222
"20537",42,185953,108745,684
"34955",176,381754,242053,3064
"22559",289,1028780,626740,6489
"4624",30,103963,60219,787
"18609",155,678710,464104,5806
"34232",24,56147,40373,516
"15423",43,119107,83066,1056
"34606",49,159953,133772,725
"20843",165,345801,197128,2602
"20473",474,1983656,1387623,17417
"5216",179,559945,419817,5357
"5800",37,270201,208227,2612
"21567",15,47773,21480,195
"23886",85,363766,238113,2988
"20241",243,1134917,700645,8813
"34788",105,1301960,593336,7456
"27006",320,2376351,1787278,37986
"21663",70,248197,185183,2333
"35033",27,152538,127404,1622
"35412",61,490293,339969,4294
"57444",27,160119,112598,1418
"57359",26,168137,142622,1098
"58514",7,67822,55799,578
"34090",54,252518,190719,2451
"57709",41,192204,149000,1901
"428",29,66404,43839,549
"10647",9,44218,27210,343
"2328",15,51712,27366,348
"35328",340,41032306,39647482,896709
"27471",174,32754884,30314249,379366
"29140",115,459921,313939,3316
"30182",183,507657,268189,1899
"34656",197,884658,749309,9373
"57113",67,312507,218275,2743
"313",100,396116,231213,2937
"35223",22,105497,87696,1137
"57025",21,70479,54233,678
"4190",317,1038105,412423,5166
"8843",45,210644,158782,1999
"1439",18,115589,75342,946
"57695",8,101301,43802,540
"30950",3,5827,2944,36
"34334",16,77764,48629,618
"21272",135,493413,328068,4122
"58309",180,949622,873773,9792
"24472",100,319348,193609,2363
"19300",462,2041160,1455652,17997
"26398",34,229473,159208,1991
"22373",136,439023,280350,3529
"33812",27,238454,199210,2500
"6837",292,1293145,885088,11084
"26499",58,256145,197707,2495
"57169",29,78716,61522,776
"58469",37,290669,212884,2677
"58584",23,114964,85961,890
"24655",112,587363,297166,3742
"58281",31,175117,137145,1722
"29899",11,39274,24430,233
"9104",7,53556,34306,309
"32526",1177,5116443,3922529,42934
"29597",61,267485,169788,2124
"29878",36,180129,112590,1416
"33121",84,403866,278115,3491
"15432",7,31064,12546,148
"26944",34,148072,99800,1075
"228",90,623281,591312,7130
"9967",75,238085,188462,1065
"57144",56,287480,189459,2234
"15444",88,508802,258992,3245
"10204",7,24584,11729,149
"22263",7,26097,13926,174
"22554",22,167612,79814,52
"13150",269,876190,710670,8900
"10120",6,37811,29166,285
"58076",12,58633,37989,476
"57689",35,128807,95609,1236
"30713",3,6799,2150,0
"8205",37,121294,81744,1039
"22441",799,2699168,1888639,9207
"58360",18,111780,74782,949
"2838",40,151125,106392,1335
"58303",11,49534,3765,0
"20504",820,2861572,1797735,22489
"7542",284,972862,761546,9545
"15510",61,195516,131223,1653
"5417",56,242276,177859,2234
"57295",114,195698,115478,748
"26658",12,27673,17109,214
"28949",11,101624,46139,464
"15354",29,72381,55006,576
"22381",24,89559,49787,627
"19220",486,2036224,1121617,12114
"28454",127,462680,313968,3942
"8868",273,1383287,1067711,13365
"57931",19,106467,76855,984
"4208",53,173850,106508,1118
"11681",3,17582,5612,71
"29979",691,2367750,1391386,18187
"22959",14,48929,24253,309
"9923",190,454905,328470,4148
"10858",10,88204,55435,358
"18483",7,20473,10511,88
"16410",18,68835,56097,636
"22015",94,290508,193559,2448
"17751",152,746250,622872,7841
"32018",23,56552,25044,170
"58889",33,181838,114055,1085
"11682",20,67550,35178,343
"10989",32,133191,105089,1024
"30079",8,61759,33073,417
"29679",35,119220,62752,743
"33316",123,347200,138281,1746
"35599",54,244916,201442,2519
"6051",43,151582,69277,563
"16068",587,9356549,3128054,14917
"17453",57,271219,174864,1627
"34193",33,176282,88133,1103
"58296",51,208973,180437,1985
"33450",50,225234,151224,1893
"18625",170,469197,278566,3658
"3598",18,122072,41450,520
"9641",21,101854,42282,530
"28507",14,56458,28593,155
"57620",95,404518,280600,3541
"3858",58,170742,105170,761
"1391",13,56724,29190,365
"35354",56,19555,6333,83
"4666",1060,1626907,720923,9937
"2315",204,625256,431505,4928
