"","cert","numemp","asset","RWAJT","RBCT2"
"251",8205,56,185506,162370,2057
"252",57724,23,95831,77965,980
"253",29668,30,116967,85855,805
"254",22441,561,1776097,1671876,21050
"255",58360,24,119382,114546,1440
"256",34294,32,153860,97648,1275
"257",19418,71,360210,249963,3174
"258",2838,46,158755,130387,1362
"259",23671,102,143696,112368,1414
"260",58303,78,2755733,1821500,10645
"261",20504,589,2279505,1697790,21515
"262",7542,285,949459,763952,9606
"263",15510,62,173783,133275,1331
"264",11763,60,370994,325176,4111
"265",5417,62,260850,213671,2668
"266",57295,108,135420,62535,136
"267",26658,12,17521,13913,184
"268",28949,8,70621,33594,190
"269",29776,1764,13119588,7829077,101205
"270",15354,36,60915,39427,500
"271",22381,27,67642,41642,521
"272",13810,47,241302,201113,2522
"273",18903,52,416122,302787,3568
"274",8868,147,677821,548263,6879
"275",57931,27,159690,125831,1607
"276",28454,173,653335,470466,5970
"277",11681,4,13660,10739,89
"278",29979,1049,5226452,3398223,43675
"279",22959,10,33194,18733,117
"280",58578,27,124800,86134,1079
"281",9923,182,457544,377860,4726
"282",10858,10,64110,35929,451
"283",18483,7,22061,10356,127
"284",16410,25,71969,50593,286
"285",22015,95,245501,188954,2000
"286",17751,182,642632,483734,4037
"287",32018,22,49392,28819,182
"288",58889,21,43880,38366,227
"289",11682,22,58734,29943,320
"290",10989,33,117359,99463,947
"291",30079,9,48862,35528,381
"292",33316,73,162965,114316,1213
"293",6051,47,115061,60134,506
"294",33989,256,1092833,809125,16572
"295",58495,24,92938,69897,878
"296",16068,660,6597452,2223546,6245
"297",17453,53,238964,170353,1633
"298",34193,31,248533,67590,277
"299",58296,31,182857,169199,2125
"300",33450,38,163177,117154,1468
"301",18625,140,528642,361364,3938
"302",31813,4,18468,13783,135
"303",58612,7,186105,54269,0
"304",9641,16,50358,25030,316
"305",28507,14,55333,30353,124
"306",57620,44,251562,176277,2229
"307",32960,26,172836,74926,900
"308",3858,55,147395,97066,565
"309",1391,18,53018,31914,400
"310",35354,58,22865,6811,88
"311",4666,724,835243,437615,5756
"312",2315,205,522356,418502,3348
"313",29471,7,77174,34286,127
"314",29743,23,89680,50218,370
"315",1198,39,116842,75400,330
"316",35578,16,83918,60988,807
"317",15085,207,659861,575043,5593
"318",17123,148,674314,581241,7296
"319",28780,76,465705,187065,501
"320",8728,4924,10749572,7919830,101713
"321",29663,172,743167,563086,7045
"322",1436,4,12663,9499,119
"323",11343,6,29906,24520,268
"324",25745,89,432431,363379,3670
"325",34759,23,82946,64536,742
"326",58253,11,41913,34122,433
"327",33013,14,46588,30282,327
"328",5296,4412,23607133,16414395,207963
"329",29805,1585,21085135,12061558,152186
"330",17636,33,153979,101115,845
"331",24064,18,48008,18694,206
"332",29085,99,243017,179085,2244
"333",9631,29,86972,52744,449
"334",90146,83,313515,167871,2102
"335",27293,22,107655,57133,766
"336",9096,7,50382,35242,186
"337",57264,26,357844,302206,3573
"338",58420,55,226358,166212,1445
"339",58492,73,609530,593033,7426
"340",24829,60,680387,399928,5076
"341",45826,175,985716,604410,6443
"342",58075,19,93666,66750,835
"343",34677,40,180500,134600,1689
"344",58275,13,73508,70681,885
"345",57213,167,1102097,820265,11711
"346",26390,128,634540,477800,5977
"347",30783,12,66572,19961,50
"348",1396,11,36110,26329,330
"349",284,19,62862,39911,498
"350",28288,16,74512,45198,385
"351",11477,23,77565,49608,495
"352",35,150,798477,454859,4646
"353",28191,32,200800,115936,453
"354",5814,27,80895,61018,766
"355",30890,1766,5335822,5143200,4872
"356",11694,86,322753,258187,3229
"357",3276,373,1043465,694807,7366
"358",58484,11,43958,27850,358
"359",35115,1,6416,1286,0
"360",2326,85,269506,185868,2353
"361",6106,73,457532,331124,4144
"362",90215,176,960642,652165,6223
"363",26617,12,61180,26245,229
"364",10171,16,102494,54625,683
"365",57866,21,78341,63088,799
"366",30691,26,138009,86213,517
"367",21265,133,1046913,539893,6781
"368",2469,39,116902,99508,1237
"369",13272,16,98973,78128,977
"370",2987,172,434280,340672,4261
"371",26704,78,208040,195971,2479
"372",34456,19,36994,20003,222
"373",6959,114,342228,219977,2768
"374",34440,3,34137,13919,117
"375",32341,153,575565,385438,2867
"376",27476,1433,4252851,3007997,37215
"377",19919,912,5790708,4280687,170941
"378",58897,17,16196,6232,45
"379",34968,5786,23872000,18495700,666000
"380",34967,1738,11652449,8908487,116233
"381",20828,1213,6878916,4598747,117470
"382",11813,4496,13287755,10184156,127619
"383",12342,25,66842,51640,483
"384",26653,14,38243,27493,316
"385",58932,7,10954,3828,0
"386",18408,594,2335815,1724091,20783
"387",1047,89,263074,186671,2339
"388",57730,30,105615,79219,483
"389",58460,24,79233,59014,712
"390",34554,15,109273,71232,907
"391",11521,42,87818,63525,563
"392",8560,24,57731,38924,386
"393",30789,17,42546,32149,169
"394",4147,30,107214,79535,654
"395",5304,263,761121,562413,5428
"396",8941,195,493042,398070,10987
"397",33686,NA,7027566,NA,NA
"398",16604,339,933154,677515,8469
"399",33927,42,194150,139137,1745
"400",4456,37,132542,97121,761
"401",5801,28,136493,102830,706
"402",11354,27,108288,72368,693
"403",10130,31,161528,103628,1103
"404",15736,26,196613,147709,1569
"405",14521,28,103751,72458,504
"406",19842,476,5219748,4515712,135404
"407",5170,160,539158,408622,3659
"408",32964,967,4042752,3167657,40925
"409",30125,772,3446704,1675404,13392
"410",15093,44,118773,77909,975
"411",16601,29,93217,68296,458
"412",11782,40,149203,66947,563
"413",19434,132,428272,380300,4117
"414",13290,64,186542,133645,2304
"415",34577,62,262684,240309,3051
"416",155,36,97310,82554,1033
"417",34992,234,1604808,864095,10053
"418",26689,26,198167,200517,2028
"419",57029,27,76118,53169,673
"420",25178,1,23583272,6679383,68094
"421",35453,1,18194249,5396743,53777
"422",3510,179319,1449558377,1077196415,37929108
"423",58032,1,27717614,7508591,79732
"424",12773,236,868364,792395,10032
"425",34830,30,131370,88665,1114
"426",8243,27,107959,89482,1119
"427",34120,166,529337,414450,5181
"428",34002,94,259813,238309,3015
"429",33482,33,323677,278052,3505
"430",8252,15,75814,33513,419
"431",32362,37,257481,188856,2398
"432",57984,7,41540,34198,438
"433",33681,NA,1186322,NA,NA
"434",23123,140,444241,323283,4079
"435",16282,8,33606,23001,247
"436",18930,25,61388,29220,215
"437",58114,16,73815,60637,760
"438",58002,9,56352,41541,528
"439",1623,36,51659,35650,440
"440",8595,20,53226,41985,527
"441",15817,5,16903,8578,64
"442",15267,8,30339,22002,252
"443",16959,15,44440,25546,236
"444",8278,15,25515,18658,234
"445",58101,19,83708,67880,840
"446",9788,43,182861,112062,1401
"447",32722,189,810116,677619,8598
"448",10883,16,45625,27777,173
"449",34397,63,199943,165957,1692
"450",6137,96,306246,258445,3235
"451",57952,20,78653,72727,913
"452",57102,20,70680,37800,473
"453",5605,28,65267,32432,260
"454",2224,72,234335,162811,1697
"455",9385,21,76704,34099,370
"456",35439,28,106095,67797,848
"457",2733,14,60712,44128,512
"458",20239,38,95085,64433,718
"459",8254,23,74890,61366,637
"460",12549,19,62061,36580,457
"461",9176,52,163652,98329,1232
"462",17190,32,85868,64987,822
"463",15068,10,42141,17262,160
"464",58270,18,86536,73035,844
"465",12325,11,55618,42319,411
"466",9406,8,13406,6587,83
"467",105,38,96416,59795,748
"468",58479,35,129374,103188,885
"469",9023,101,302898,233882,2935
"470",2327,37,96563,62568,672
"471",10885,5,15562,9815,123
"472",5713,31,69391,36643,462
"473",33653,NA,14130710,NA,NA
"474",2994,268,1273390,977152,12240
"475",6123,164,516099,384890,4384
"476",16953,11,34261,26868,341
"477",13167,26,115146,55730,402
"478",26955,66,262178,227639,2854
"479",16980,469,1880641,1406816,17657
"480",8775,41,120219,94526,1070
"481",57491,18,105509,92097,1058
"482",422,33,91817,54414,251
"483",13274,73,152018,120582,1512
"484",26217,55,134833,68880,710
"485",19829,19,33677,23850,199
"486",58134,20,167938,139592,1752
"487",22639,26,106670,55757,664
"488",25328,5,16359,8363,100
"489",9359,37,219476,136812,1056
"490",10523,85,281935,117036,434
"491",4796,15,47609,26159,327
"492",58131,17,175878,126356,1613
"493",9875,10,34688,25992,185
"494",8531,29,110863,58683,730
"495",20827,70,361154,251418,3206
"496",1937,51,154664,96385,767
"497",1468,33,115852,65952,826
"498",4075,27,86988,60429,760
"499",17543,32,91118,50110,584
"500",876,24,103675,63723,801
"501",2477,25,87375,89725,1123
"502",99,19,81365,50867,647
"503",17569,5,11895,6607,61
"504",26542,40,155130,101965,979
"505",17327,48,182035,96884,1219
"506",14912,18,63415,44277,554
"507",19515,26,85672,67533,511
"508",22309,23,111726,95060,1192
"509",9068,64,166899,129009,1471
"510",10805,12,51925,28400,356
"511",15813,26,85656,65176,791
"512",16243,93,233830,208689,2601
"513",877,71,304377,239539,3009
"514",26554,17,99183,51568,340
"515",296,51,196025,136465,1711
"516",16154,10,40739,30818,336
"517",58197,29,177879,157034,1978
"518",18321,80,337028,249363,3219
"519",13303,165,190451,151781,1567
"520",8532,32,80969,53102,544
"521",57590,26,100215,72981,920
"522",4094,21,79429,36723,170
"523",57122,50,295631,253565,3186
"524",58337,10,45731,36728,473
"525",49,15,49582,33214,247
"526",11207,43,138436,118367,1487
"527",26551,50,146264,91215,1153
"528",11732,17,82279,58968,553
"529",58630,10,33616,25876,324
"530",57360,53,509937,439057,11514
"531",35106,134,744646,613985,17756
"532",57814,28,267201,223099,2792
"533",16993,80,221233,150953,1561
"534",58671,11,33111,25115,315
"535",1484,58,206780,183054,2129
"536",10594,49,99842,85860,965
"537",35543,57,223866,171553,2146
"538",8693,24,82204,82381,850
"539",15397,54,161985,85063,1068
"540",5775,51,122222,90274,994
"541",58626,31,133396,97985,1226
"542",57941,58,358034,265496,2440
"543",22838,16,65131,38517,451
"544",2379,26,94487,59009,643
"545",16527,10,38808,33862,195
"546",8262,6,45628,29138,325
"547",9392,28,132849,87731,1073
"548",5950,239,1105748,888101,11305
"549",5636,51,170655,117325,1447
"550",17995,6,34214,19868,228
"551",15113,21,69469,56526,707
"552",1372,35,97919,77634,702
"553",57915,14,56165,42594,533
"554",20884,426,1152689,590543,7407
"555",8144,14,85819,30786,386
"556",10315,16,57833,35793,303
"557",9127,4,15464,4782,61
"558",27125,634,2786452,2429771,30989
"559",10057,24,83651,54417,586
"560",13962,15,48188,35735,396
"561",18053,2533,12172857,6219424,78546
"562",17769,28,144023,94845,847
"563",17813,7,33086,23622,297
"564",149,31,83765,61613,783
"565",10054,124,422232,350681,4470
"566",15821,16,53564,40004,246
"567",289,21,147499,50371,601
"568",1464,28,67102,44297,556
"569",57965,83,444832,364140,3062
"570",10674,16,96478,83571,883
"571",8584,19,53960,37310,467
"572",26403,110,252208,219523,2602
"573",9268,44,246673,176620,2256
"574",33648,NA,1081176,NA,NA
"575",4331,40,75044,50204,637
"576",35546,57,1310294,608369,4754
"577",14794,22,36521,27921,227
"578",23826,77,449816,391747,4163
"579",8118,34,151747,90709,453
"580",8804,35,68484,39048,211
"581",34897,26,180464,95934,966
"582",11750,22,93060,65942,544
"583",17378,74,359698,241016,2396
"584",12690,61,201563,99171,639
"585",9817,14,46031,37530,418
"586",9775,16,71374,67201,622
"587",1635,92,410875,190784,2388
"588",8695,31,173190,131055,1581
"589",15547,22,57821,38255,478
"590",11200,120,327704,241350,2460
"591",58688,11,43694,29534,371
"592",57276,21,71526,66785,836
"593",4130,17,54523,28781,360
"594",8886,72,237642,130204,1549
"595",8265,10,24524,18575,212
"596",13832,19,34850,24528,300
"597",5425,4,19413,12683,100
"598",58164,25,116667,81319,1018
"599",57396,46,166609,139061,1749
"600",19087,9,30108,26703,163
"601",91280,70,178031,126380,1167
"602",16795,14,26697,18792,235
"603",17878,74,89857,63680,808
"604",8885,14,53417,36037,380
"605",16281,13,20666,16960,213
"606",13264,76,218911,212191,2297
"607",148,53,228986,164980,2063
"608",58568,29,103834,81258,1017
"609",11466,31,51471,33156,417
"610",9332,12,54006,36158,417
"611",32779,195,1094341,1015569,15636
"612",8145,13,46075,28201,347
"613",5436,6,29241,17429,221
"614",58317,10,51773,42571,535
"615",12327,62,219456,189110,2067
"616",9315,29,109931,60436,632
"617",303,50,132060,87469,1095
"618",1523,18,67616,39917,277
"619",6139,63,169444,138266,1386
"620",13611,5,20549,12170,137
"621",57861,15,82439,66231,830
"622",618,34,130143,80663,1021
"623",11232,13,66338,52486,656
"624",19954,15,28020,17896,225
"625",22273,50,112909,64916,823
"626",17829,8,22901,13656,134
"627",17355,12,37302,24545,216
"628",58482,7,18073,12809,160
"629",20769,9,35351,27425,268
"630",1373,49,137021,95416,410
"631",12232,22,81542,69370,568
"632",2145,21,96837,68792,863
"633",11609,22,70009,55784,624
"634",8556,16,52286,40677,282
"635",9057,21,103561,48599,247
"636",13017,32,120603,57485,637
"637",58138,18,71928,59480,692
"638",35396,23,167595,142278,1790
"639",21704,53,127486,107247,898
"640",33897,517,2903778,2468868,91151
"641",10626,11,28473,22342,263
"642",27575,0,16025,3338,0
"643",24540,143,467903,431094,4934
"644",58175,40,306858,248178,2576
"645",14701,31,78906,56980,715
"646",28411,65,308201,125061,1141
"647",5704,22,94986,72119,909
"648",5447,9,31515,21240,265
"649",33527,242,1598150,1139577,22255
"650",31203,657,5627046,4692811,59788
"651",57933,17,87258,74146,946
"652",18171,31,255065,158465,1989
"653",35365,88,351445,275428,3034
"654",21529,3,45189,12115,26
"655",9523,21,63160,49586,573
"656",5867,57,149355,126122,819
"657",9803,32,240403,115267,884
"658",9304,22,79533,52807,605
"659",4214,2953,15857958,12631315,555323
"660",5902,23,87196,60081,735
"661",21085,12,29338,21053,266
"662",16905,5,22793,10993,138
"663",21971,20,60420,23895,299
"664",13710,8,30753,20925,240
"665",13857,9,12058,6216,77
"666",12247,7,14615,10532,133
"667",1713,39,133520,96409,1192
"668",16607,9,23955,10189,128
"669",16982,61,280695,179103,2250
"670",11603,24,85191,63562,798
"671",12745,5,17737,12810,152
"672",14660,43,253091,190311,2385
"673",17671,12,72927,60154,654
"674",101,22,69447,38710,268
"675",8432,96,337894,156966,1542
"676",35209,23,80815,66931,721
"677",11711,41,187666,184486,1818
"678",12956,36,109671,60637,762
"679",1377,16,51394,17454,223
"680",8472,48,166338,164137,1800
"681",15673,68,174556,99795,855
"682",10628,14,43297,25196,315
"683",29700,30,79822,60233,174
"684",34713,62,360962,292299,3659
"685",14349,28,77579,43679,468
"686",11243,42,124220,97363,123
"687",58069,18,81149,74108,929
"688",57816,33,156730,130356,1631
"689",22637,37,140043,121176,1414
"690",664,270,2340313,1788927,18595
"691",26727,36,83595,65082,384
"692",19506,190,565740,525217,5286
"693",34413,46,167339,130737,1451
"694",33990,30,107312,51791,624
"695",12236,23,94928,68466,621
"696",22739,28,90451,61801,725
"697",24919,72,315548,257780,3228
"698",9820,7,18627,16358,83
"699",5634,32,90285,67161,850
"700",34148,26,115415,89541,970
"701",1536,399,1740443,1451832,18287
"702",16413,21,70889,25625,242
"703",8892,113,284046,242934,2636
"704",13565,70,315984,299938,2681
"705",11788,32,101254,61773,596
"706",58477,11,47645,38192,483
"707",21573,203,664035,506898,5961
"708",35320,35,124994,96964,1213
"709",11942,27,74166,53901,638
"710",21674,734,5208160,4148195,51938
"711",12474,38,76543,47669,592
"712",21161,60,236253,154168,1940
"713",34903,107,617015,458721,5611
"714",22407,498,2400094,1981188,25243
"715",20408,205,1134292,1066874,13446
"716",26759,48,237653,179964,1829
"717",26539,66,80479,39064,502
"718",35207,113,397849,308636,3323
"719",22353,56,193151,171532,2151
"720",21219,31,65858,41575,524
"721",20387,165,730409,565802,7123
"722",110,705,2946695,2408392,30272
"723",23041,213,667693,508125,6399
"724",22340,33,103673,70034,569
"725",4626,27,118962,102517,1297
"726",26210,39,106339,89390,1073
"727",2205,53,129093,96104,1218
"728",34873,41,177794,156508,1969
"729",22597,397,1293529,1041272,13058
"730",19125,20,61679,14657,95
"731",2247,104,151662,104489,1175
"732",25291,18,66203,51352,644
"733",26627,83,278819,219473,2196
"734",3514,9333,62270278,51717153,661662
"735",32941,193,789223,574494,4253
"736",4198,55,122309,89334,727
"737",19553,103,3917866,4948333,62940
"738",16389,114,471177,345019,4327
"739",11244,24,101409,76438,790
"740",34189,39,205051,166127,1552
"741",12786,20,59394,33227,377
"742",19480,8,25555,21626,250
"743",17041,111,323570,236455,2972
"744",17159,275,709191,562698,7064
"745",13397,36,808051,635801,3854
"746",58185,11,54628,37668,476
"747",420,13,32519,22062,223
"748",57627,53,225409,184820,2340
"749",57640,17,74030,55610,526
"750",8558,12,44893,25137,316
"751",27496,43,162252,124503,1562
"752",12627,115,807412,695947,8723
"753",35016,17,86683,75985,644
"754",5608,36,122784,64714,817
"755",4087,68,177630,134677,979
"756",15204,17,25371,19059,245
"757",1418,41,92714,62131,455
"758",22528,182,789369,661840,8333
"759",24211,12,53295,36910,471
"760",8250,42,182409,127644,1596
"761",11647,34,132353,91202,1136
"762",9323,36,122461,71544,600
"763",12207,19,100920,62548,603
"764",15136,79,359364,312269,3788
"765",16201,25,86668,59501,661
"766",5699,18,63864,41715,527
"767",22754,20,70188,61391,785
"768",11715,12,50220,29384,263
"769",11431,61,214631,164910,1827
"770",15104,48,179781,110544,1053
"771",862,24,76098,34338,430
"772",306,46,167203,81938,793
"773",13654,40,127571,125501,1169
"774",16547,29,78212,70364,731
"775",58183,13,34304,27503,345
"776",34147,264,1584948,1117060,14004
"777",21897,32,76840,62887,790
"778",10629,33,87619,65822,825
"779",16107,44,127866,90198,1130
"780",18124,42,98980,71107,890
"781",3402,68,211228,120282,1144
"782",32218,20,185351,147360,2009
"783",17883,20,103937,85253,1070
"784",29087,45,169942,116337,445
"785",32740,94,459063,297609,3779
"786",58525,21,113092,87233,858
"787",30559,1554,5189778,3636582,68390
"788",57074,30,91714,82191,1035
"789",22434,37,198090,134783,984
"790",8537,65,231454,173066,2201
"791",19869,104,359648,319901,3929
"792",58742,10,65853,55811,697
"793",57484,38,379366,294751,3682
"794",953,378,2492072,1704783,19447
"795",23537,93,397345,266189,3331
"796",27351,48,124210,111037,1393
"797",23210,47,390319,357538,4505
"798",34858,30,159284,55302,693
"799",28808,379,1572412,1290918,12897
"800",34103,68,210844,171403,0
"801",27550,126,608297,378244,4783
"802",20130,76,246292,189665,2375
"803",8870,146,728492,532211,3514
"804",23286,187,707443,490746,6149
"805",58157,12,94052,71680,770
"806",17594,11,24001,13958,178
"807",17282,121,422418,350532,3192
"808",30817,83,384424,330542,2760
"809",58222,46,281361,231704,2920
"810",18129,241,1109943,706333,6328
"811",11739,66,298628,183372,1358
"812",30692,82,92511,60128,437
"813",5903,789,2037928,1550971,15991
"814",35386,66,241566,175464,2202
"815",77,30,231369,184952,2330
"816",16418,52,241507,193849,2295
"817",496,17,49385,40206,505
"818",29177,72,286058,242784,3040
"819",26607,594,2069938,1658216,21077
"820",58979,1076,11244110,2264553,34
"821",35406,17,95855,85334,1071
"822",16704,36,115956,105390,1330
"823",10502,36,83217,62796,787
"824",4009,230,739540,666269,7489
"825",28489,1026,4355027,3812959,48057
"826",10374,30,93710,63772,564
"827",19274,43,41212,32596,404
"828",17514,314,1049008,861479,10083
"829",11971,165,1069767,687726,11722
"830",30878,5,44412,20937,453
"831",57203,1580,11830647,11247972,373103
"832",1252,162,873024,702427,9493
"833",90148,40,154468,102842,1289
"834",34395,623,965873,865424,22806
