"","numemp","asset","RBCT2"
"26248",52,133521,1060
"25621",28,52055,443.28
"32972",59,132264,1117.16
"24472",44,70396,432
"22373",61,164611,1060
"19300",104,259456,2412.82
"24179",48,70984,300
"18806",22,31524,280.95
"33993",11,33586,234
"33812",11,33446,294
"6837",156,398620,2674.11
"3619",1975,7058541,165789.01
"13085",144,334774,1861
"13595",62,110260,864
"15872",264,555430,3124
"24481",19,31679,255.17
"24334",19,42340,286.95
"27528",38,69608,537
"28268",139,474498,1954
"23001",32,40591,260.01
"20393",157,287498,2487.36
"24655",70,135440,1275.88
"18246",249,1322004,5181
"9104",8,28189,149
"31980",16,27528,213
"30385",8,36066,83
"30617",39,151161,855
"32633",2543,20392040,176159
"32526",776,3514797,11461
"29597",23,107281,598
"29878",27,77295,359
"17784",181,221967,1252
"8733",36,80251,566
"15432",8,18623,131.61
"228",58,163649,1524.47
"1117",32,72174,628.67
"9645",38,43719,262.21
"20292",19,18121,84.49
"5617",16,20672,117.1
"26944",23,48509,401
"20006",10,14095,88.53
"22569",25,46284,395.19
"14542",5,12031,71.62
"16701",321,744030,3112.42
"15444",75,146651,1250.06
"19115",44,76754,526
"10204",8,13657,112.06
"22263",8,10399,92.39
"20712",16,31103,276
"22554",27,61162,518
"21131",24,53263,350
"13150",169,378764,3465
"13099",48,110041,297
"10120",11,33326,206.41
"6770",167,405227,3354.38
"30713",3,6943,0
"25057",36,61285,461.95
"19355",32,92850,667
"8205",27,42582,291
"5174",25,56713,340
"1804",90,178410,714
"29668",20,71763,0
"28705",104,279998,1631
"23671",58,50086,413.19
"28254",442,1173690,7960
"26478",6,20469,125
"5417",29,41169,403.35
"28949",6,37254,43
"19157",175,308028,2185
"2782",4199,9707026,90201
"27083",1380,7136339,53617.06
"33766",73,329476,2510.04
"33431",240,1077611,8747.93
"26800",15,62885,368
"29688",43,136321,733
"15954",165,443290,2816
"33784",50,131459,755.6
"15354",21,38569,319.91
"22381",12,26860,127
"33467",12,26628,193
"18903",52,127860,1074
"28454",89,238239,1987
"32113",49,160244,1172
"11681",4,10949,60
"29979",550,1809816,13911
"22959",7,13935,71
"34149",7,6727,21
"9923",46,63545,557
"33991",16,35089,317.9
"25244",42,98301,932
"10858",12,37204,159.63
"16782",44,76384,450
"18483",6,10970,74.43
"23284",255,1154236,7654.06
"34067",8,19853,95
"16410",19,34471,178
"22015",41,79986,620.71
"17751",90,239328,1294
"32018",22,34134,171
"33134",25,88811,808.63
"11682",22,50054,148
"10989",33,67943,494.35
"30079",6,21431,95
"23339",115,140502,1300.76
"9619",28,34105,287.81
"6051",52,104785,734
"16068",845,4127825,23284.53
"17453",19,65724,190
"22288",89,631580,3135.82
"33655",NA,357238,0
"21001",61,99903,553
"18625",38,86410,371.75
"31813",3,5762,21.27
"12612",224,572306,4421.09
"28507",15,47122,85
"32569",51,183554,567
"15392",7,13588,105
"18775",258,593039,15353
"90713",15,20968,147.85
"97",158,399266,3024.47
"32960",14,41937,18
"33901",62,120621,578
"19732",81,158211,1482.78
"18277",45,123588,458
"18434",17,42076,347
"26822",30,40908,211
"1391",18,39463,237
"1431",10,35977,295
"2315",107,149852,732
"29471",7,58057,269
"4666",188,252195,1915.15
"29743",16,38901,111
"9967",46,90265,176
"1198",23,66346,314.47
"15085",77,92329,534
"17123",87,332666,636
"28780",63,275184,612
"34012",3,4731,0
"22671",27,131554,862.83
"8023",31,84213,876.64
"32422",4,8636,31
"31217",26,72813,476
"29663",170,324702,1912
"29884",10,63239,290
"17305",26,36069,296.22
"22552",8,16121,141.82
"1436",4,5072,44.26
"11343",7,24741,172.57
"9049",72,130380,473
"25745",65,209726,1449.62
"34095",12,15228,114
"33825",19,33323,185
"24497",20,32972,296
"33013",12,30149,250.53
"19601",77,277651,3812.43
"22177",63,134512,906.93
"5296",463,1161508,23295.63
"11619",168,353445,9322
"1515",80,158434,1943.73
"1509",320,681317,8834.97
"12340",174,463887,5432.02
"13237",27,68294,635.31
"5319",88,211525,1702.5
"5311",225,461338,5684
"33792",4,68177,663.27
"33367",230,360927,4006.68
"13073",55,107083,725.67
"29805",957,7068143,13335
"26243",5,72477,926.62
"24064",13,29302,127
"29085",53,135512,565
"28225",170,518049,4426.19
"9631",12,36735,101
"90146",64,163458,796.63
"27293",20,61602,430.32
"9096",6,16626,101
"21641",28,55470,410.36
"27184",37,175614,1677
"25663",185,448027,3814.01
"5915",311,969715,7558.01
"24829",17,88564,996.44
"29973",68,206867,1164
"30243",23,106142,603
"32335",48,267813,1306
"26390",55,122201,944.21
"30783",10,60149,20
"1396",9,14237,124.59
"284",13,44742,325.49
"28288",8,25105,90
"11477",17,56016,323.64
"35",94,227366,1914.02
"26336",31,122316,624
"28191",12,71976,322
"5814",16,52267,333.85
"28242",27,84660,365
"18836",71,151380,1432.01
"14418",41,120745,2272
"23658",35,73738,508
"11694",80,98866,902.44
"17270",15,21473,164.27
"25294",65,100946,450
"1214",18,59531,413.7
"3276",64,127296,846
"19483",35,67077,225
"11556",35,79377,564.38
"26579",33,58890,254
"21645",4,8347,3
"90030",4,4333,31.22
"22314",1,1912,0
"13191",13,46720,276.49
"26617",7,32792,180
"10171",16,57016,422.36
"28626",129,590584,0
"34167",5,11911,0
"28522",43,192724,501
"1814",10,27691,130
"18331",47,83435,561.41
"30691",9,59270,158
"13272",19,41883,326.77
"33365",35,75425,611.67
"2987",146,250039,913
"26704",21,32847,384.38
"32004",34,59601,365
"6959",86,145784,663
"32477",13,29862,242
"32341",82,261048,1439
"32404",13,37636,187
"11652",94,244987,1662.9
"27476",765,1181138,8830.39
"19919",571,1208210,35916.69
"22519",407,1797160,38161.93
"9828",63,374269,2693
"22464",74,81590,669.62
"22302",57,65946,625.78
"16876",6963,13610000,95210
"33976",560,1135104,0
"20828",1416,4200293,56658.03
"12342",14,25834,215.63
"14618",76,276525,2456.09
"26653",8,15028,102.95
"18408",277,728132,6454.26
"1047",72,97794,773.4
"1961",45,63188,504.04
"33927",8,13314,50
"21269",48,100279,421
"27122",23,44527,403.29
"24516",60,501332,9691
"22559",52,99885,684
"16697",4,4688,33.47
"33658",NA,232095,0
"33657",NA,270573,0
"33686",NA,1644110,0
"16604",118,250076,1999.51
"25270",763,2338737,21754.12
"4800",1500,4666811,38418.87
"33666",NA,164506,0
"33660",NA,271823,0
"19842",391,1874449,15548.54
"14570",34,79210,716.51
"5170",36,114297,607
"32964",451,1165369,11588.76
"15093",40,68169,468.03
"16601",23,41249,291
"11782",38,90381,411.64
"866",22,31715,241.65
"19434",62,116587,1078.9
"13290",40,98679,590.44
"22130",49,89263,829.66
"155",24,42084,329
"26689",17,80500,766.7
"9108",120,179000,1676.79
"18700",40,62190,375
"12226",8,16637,108.41
"24799",38,74269,656
"32971",2815,8822831,56167
"25178",144,308589,3765
"3622",2731,15057000,870488.75
"27595",2648,7910643,201500.64
"3510",51403,171840000,5918878.75
"17300",1606,4191547,35491.97
"33326",406,943721,4365
"2970",7291,17273000,471132.5
"22911",1336,3629011,106963.9
"33404",2402,6967463,29771
"9575",3694,9742160,195911
"20209",103,245233,2659.56
"12773",105,209375,1769
"5618",18,58258,455.29
"8243",28,64866,641.69
"34120",16,26861,123
"27519",27,81062,745
"33554",104,100747,840.34
"8252",16,48360,132
"20360",27,55637,228
"19588",75,153339,1256.56
"19877",48,76336,610
"14033",12,27836,230.46
"581",15,14780,101.83
"33681",NA,42155,0
"6195",23,69052,531
"23123",68,138016,1193.24
"16282",9,25089,91
"1465",11,17218,148.21
"18930",28,34908,147
"33589",33,55297,400.72
"33696",22,47423,379
"18407",34,52346,309
"1623",31,45659,190
"8595",11,20199,131
"15817",6,18053,139.13
"287",99,172728,1316
"100",186,475237,15332.93
"32715",39,380374,449
"15267",9,24091,223.81
"10253",17,46207,328.01
"16959",7,15806,36
"8278",10,19897,117
"1756",9,14663,80.58
"9788",28,82842,612.44
"32722",44,137198,1081
"10883",12,45131,112
"33987",62,40627,0
"23813",57,54152,407.53
"17948",1986,4543185,56183.83
"6137",39,82229,600
"27473",20,44213,265
"15103",6,8982,50
"5605",30,41134,127
"15833",11,16022,142.52
"11245",26,74239,307
"9385",22,58521,373.54
"15906",14,27803,195
"2733",10,29384,215
"16288",24,30235,271
"1749",61,147695,1116
"20239",25,52635,372
"8254",28,48055,398.51
"12549",28,69542,531.06
"9176",48,118190,833
"17190",25,54636,329
"15068",13,26996,184.4
"871",148,301742,2182.64
"16754",128,771377,4600.92
"15554",16,27979,88
"20632",27,60525,390.87
"18936",42,109375,755
"12325",11,32716,276.79
"9406",13,12068,84.91
"105",22,44234,366.82
"21979",96,136454,976
"23457",16,34993,222
"9023",85,123786,805.67
"32920",25,76462,742.35
"13274",18,23029,170
"16922",14,30830,240.84
"10885",7,10657,92.67
"19491",105,192259,622
"5713",31,46707,101
"33653",NA,2073301,0
"6123",69,125879,832
"16953",9,13673,136.75
"13167",27,77331,390.89
"26955",54,106599,918.65
"21015",17,29022,253.48
"12738",6,8984,83.04
"22061",62,121455,943
"3062",18,44316,340.13
"8775",36,74931,645.35
"27302",22,64534,589.82
"26217",41,83657,356
"16259",27,59644,408
"15795",59,119867,602
"15834",36,79822,602.42
"19829",19,21790,170.01
"22639",22,40643,233
"25328",6,12480,46
"25338",25,62957,576.81
"1701",19,65857,457.25
"422",32,77822,186
"9359",33,102787,532.17
"22142",192,302361,2349
"10523",98,181667,972.74
"4796",14,36099,239.72
"8146",23,28947,175.74
"23060",28,36852,280
"8531",19,52963,240.82
"20827",89,167814,1531.31
"1153",6,8539,79.19
"1612",5,14340,105.97
"8776",14,24016,168.2
"1937",27,77475,522.05
"1468",24,51377,382
"1878",23,46082,327
"4075",30,52984,439.84
"17543",27,48350,333.32
"15291",35,58848,518
"5683",36,113320,959.01
"18182",8,12118,50.12
"5684",30,56081,357.6
"14749",26,68413,285
"876",24,74990,770.8
"2477",10,26756,252.84
"99",17,59398,276
"17569",4,8948,33.61
"26542",31,68278,394
"17327",50,117552,708.14
"14912",11,24132,151
"19515",15,56693,433.05
"22309",19,41019,354.57
"16274",7,15032,123.58
"9068",25,56700,495.71
"10805",10,32485,63
"2372",18,25961,208
"15813",24,45589,177
"15409",52,105049,732.55
"26403",48,54224,512.08
"16243",33,44062,447.4
"877",44,79102,650.69
"296",27,90719,437
"16154",8,28559,163.99
"11522",14,23976,155.24
"108",23,55179,408
"5687",12,53261,333
"9763",8,18919,138.38
"19981",50,138028,904
"18321",85,131072,1087.2
"13303",16,29682,281.4
"1249",22,27537,234.15
"8532",24,46324,199
"8675",49,114007,964.56
"5635",40,73872,596.69
"12108",5,6865,41.24
"1751",7,12297,84.86
"49",10,11972,39
"11207",21,54786,513
"26551",28,70614,621.29
"11732",12,42826,295
"6843",32,92403,673.03
"33632",9,27067,182
"16993",51,130471,882
"1484",13,40000,341.88
"10594",38,74169,505.02
"12461",8,25147,144
"2398",9,22800,158
"21158",11,21295,57
"8296",45,82164,792.12
"8693",15,29843,276
"8288",15,26977,186.89
"19603",49,104311,268
"2333",4,4942,12.44
"15397",40,84602,674.86
"5775",39,90892,628.66
"26324",16,48292,302
"13162",7,19683,142
"18243",8,8925,67.84
"22838",17,46070,232
"2379",26,70210,417
"16527",10,21899,120
"24841",22,54671,491.93
"24500",31,33483,205
"9392",21,53629,279
"5950",175,477608,4346.7
"5636",34,108543,765.27
"8486",20,89590,627.63
"17995",6,18853,145.34
"15113",18,31785,301
"1372",25,44438,313.42
"15866",12,17126,124.18
"20884",494,737931,15366.89
"8144",16,67442,124
"10315",16,40968,242
"9127",4,11750,59
"27125",86,122063,1283.15
"10057",23,56713,434.18
"12986",205,345888,2339
"13962",15,38267,200
"18450",31,62949,430.32
"18053",3874,11958912,237682.83
"1627",25,53697,285
"17813",7,19723,165
"149",29,44913,451.16
"9514",3,7710,33
"10054",53,111442,754
"15821",23,37250,236.13
"289",19,82037,261
"8297",24,56587,365
"1464",13,33170,273.89
"9360",24,59236,440.31
"11241",12,24919,229.16
"16460",71,234460,1599
"21029",72,103831,811.37
"16706",70,153741,772.8
"1678",45,109207,972.96
"10310",87,132554,1050.97
"4937",11,20685,166.37
"10674",11,41028,327
"8584",12,21617,125
"22444",19,47898,393.88
"19505",47,131891,1080.31
"33648",NA,169424,0
"18415",9,20540,151.91
"21339",15,25302,153
"21332",16,36696,262.03
"310",21,38207,288.65
"14794",28,27739,189.74
"23826",31,77617,701
"20183",98,180867,1165
"8118",32,68848,464
"16469",11,9628,56.37
"8804",36,46435,250.63
"20040",25,41555,287
"11750",12,37574,251.16
"17378",23,48949,339.62
"22609",3,4525,38.66
"9817",7,19088,254.3
"9775",12,34902,293.64
"21120",30,65044,517.23
"1635",73,207687,1115.63
"12102",10,42211,128
"27320",25,91266,761.32
"8695",15,47828,322
"15547",27,53028,292
"13874",49,82406,714.03
"11200",59,156399,903
"7768",358,735750,7465.39
"23194",46,59883,408.24
"23277",17,28937,267.14
"18379",23,43067,253
"4130",16,41444,221.47
"9318",20,35155,161
"8886",75,113495,729
"8265",5,4491,25
"15266",5,10935,103.54
"971",108,199629,1657
"13832",17,19740,165
"11255",33,64420,451
"1643",13,28520,94
"17309",85,226073,1473
"19087",8,17064,158.26
"11608",18,81641,602
"91280",16,51996,414
"273",22,33413,180.89
"26268",11,19216,130.84
"20434",36,99532,522
"16795",22,22026,160.1
"24606",63,99081,865.38
"16490",21,45622,367.01
"22176",30,75805,555.56
"23790",69,126827,1049.09
"17878",178,106261,989.17
"8885",15,33520,145
"23321",22,37555,329.7
"2224",9,25874,85
"20761",3,1110,7
"11448",53,91959,686.2
"16281",10,13472,83
"13264",35,73058,608
"16805",50,66254,413.41
"148",32,65517,401
"1694",38,86087,475
"8120",20,46335,365.8
"11466",18,27865,243.48
"15653",16,31394,203
"9332",13,29085,201
"32779",72,174218,3504.95
"8145",14,30387,214.51
"9034",28,60475,310.73
"17032",10,15421,112.84
"285",20,35728,180
"11780",31,149829,1152.11
"26477",116,238134,1962.4
"20914",12,45579,144
"12327",45,100409,841
"9315",40,70221,530.84
"303",46,81085,615.89
"1523",21,62985,201
"6139",26,38385,347.69
"13611",5,9520,79.6
"27553",33,259908,1092
"27377",13,17904,136
"9165",18,37794,339.59
"157",19,24398,234.19
"618",34,76651,417.15
"11232",9,21452,177.21
"19954",15,19281,142.56
"22273",40,66211,451.8
"17829",6,15630,124.65
"11813",1499,2519277,22936.44
"17355",8,15409,75
"12511",21,56710,420.09
"13901",7,16148,142.61
"15556",25,68083,324
"20769",13,33330,187.67
"1373",11,21430,108.88
"15423",10,15967,83.03
"2145",15,42724,333.33
"11609",15,37767,295
"12232",11,31912,274.17
"168",23,41011,258.5
"8556",37,49271,428.54
"9057",20,52367,405.45
"13017",25,37544,280
"12530",35,91657,666
"18099",32,104151,743.64
"91",17,25976,176
"21704",38,61590,461.56
"19448",72,214641,1472.14
"10626",9,22121,109
"27575",0,13136,51.49
"26990",462,972461,6283.92
"14701",30,63645,460.89
"14800",29,64843,545.42
"9628",12,17377,134.65
"5704",12,26960,120
"18129",167,420033,3204.34
"34178",11,6679,35
"20130",35,70338,583.2
"33350",219,554481,4105.87
"33527",30,69941,622.87
"31203",109,241737,1335
"3753",126,209579,1647.53
"27343",18,65208,587.77
"14329",32,124028,842.77
"18171",35,202462,918.62
"21529",3,27498,113.88
"9523",9,24549,186.2
"23876",28,39726,850.68
"5867",37,58273,484.62
"9803",28,192042,919
"9304",25,48748,237
"4214",1952,4279892,35211.52
"5902",14,38560,231.42
"21085",12,15311,134.67
"16905",6,15978,76.68
"21971",16,58404,326.05
"13710",4,11848,82.49
"17110",4,10367,51
"12247",6,13544,112.89
"20830",47,101814,955.3
"1713",16,45447,343.46
"1617",36,84177,415
"27064",59,118612,979
"33698",NA,56513,0
"16607",10,19296,35
"22319",8,10153,93.69
"11256",32,77967,564.69
"16982",57,147348,1043.15
"11603",20,33618,294.26
"12745",4,10648,43.61
"14660",37,116421,996.29
"15309",93,152684,1289.96
"101",21,59103,262
"20318",38,57889,517.8
"8432",88,137403,718
"2442",139,311714,2766.83
"11711",39,100314,451
"50",30,58723,422.31
"12956",27,53837,380.07
"9160",26,50689,280
"1377",16,34021,105.31
"8472",30,74951,277
"6178",25,72366,445
"15673",62,113245,766.42
"10373",66,172653,1308
"34085",11,22693,90
"10628",14,20140,160.01
"328",11,17676,81
"14349",26,46273,315
"33313",8,46346,480.84
"11243",29,61159,551.22
"24243",118,308246,2455.55
"8802",7,8505,46.12
"25070",72,97499,968.84
"21230",126,235701,1214
"18556",80,115026,1100.15
"22623",164,290161,2456.6
"22637",18,31371,172
"22002",9,10917,75
"664",87,176229,1451.79
"15193",18,35467,300.9
"29285",62,119375,955.19
"9046",8,19409,159
"27504",71,132618,1198.8
"24267",109,156519,1208.03
"5863",65,171344,1101.85
"32975",41,116037,767
"19506",40,92735,398
"33990",14,18367,27
"15294",6,27500,256.8
"12236",11,27176,224.94
"22739",23,31478,325.77
"26280",14,32218,264.64
"24919",55,126561,1036
"10067",8,15369,64.41
"9820",6,10079,91
"5634",28,60771,482.62
"34148",9,7009,37
"12469",34,84504,598.93
"13202",16,36292,306.54
"32275",70,124441,567
"1536",346,730916,6142.66
"16413",12,50409,235.22
"19726",62,98769,730.22
"21930",20,40932,293.61
"8892",57,111020,706
"22169",36,64063,719.67
"13565",73,154453,1436
"11788",29,63293,431.79
"836",71,174880,537
"21573",66,168913,1157
"15400",23,68627,544
"3403",40,57276,220
"12474",24,45869,295.77
"21161",24,53471,315
"10629",19,33838,292.36
"22407",137,192010,1777
"20408",61,102222,864.19
"26928",32,38692,279.37
"26759",33,89713,597.43
"26539",72,52471,380.47
"22353",30,53191,253
"16107",25,44861,288.21
"21219",24,33741,265.78
"20387",137,256628,2371.72
"15506",77,159136,1492.89
"110",33,71898,628.49
"20524",37,80586,701
"22340",22,49987,1037
"26210",25,38299,294
"23760",9,10983,74.82
"22597",202,298034,2924
"19125",30,51171,66
"22346",11,20179,103
"77",40,141277,1189.49
"2247",76,101988,874.3
"20704",34,55198,405
"19258",46,108080,410
"25291",9,15219,168.36
"22441",42,93500,731
"24340",12,16950,118
"26627",34,68112,441
"32941",75,240642,1742.37
"3514",1828,4788849,92288
"4198",13,30869,207.55
"11293",19,31221,304.92
"19066",19,401988,3930.9
"19553",229,8619603,316260
"16389",56,117152,792
"26611",7,12134,83.58
"11244",22,62181,440.72
"11257",18,36463,297.1
"34189",6,5782,0
"19480",8,18827,134.36
"12786",19,46489,344.58
"26400",70,154138,1346.04
"17041",49,112601,845.29
"17159",180,245156,2646.85
"13397",44,354367,1883.38
"27537",35,93827,924.11
"15134",30,69538,470
"420",10,19456,89.76
"34156",15,18186,20
"194",11,22235,173.87
"1035",27,67088,379
"17445",34,55230,345
"23273",70,148296,1613.77
"8558",11,27395,173.52
"27496",16,53689,443.26
"22025",6,9036,65.8
"25268",14,32988,146
"12627",74,234689,2073.93
"18626",99,311182,2530.7
"10744",21,51867,436
"5608",29,82342,406
"9995",37,178789,614.51
"313",79,107998,687.81
"1531",49,102476,261
"12838",55,118997,1005.78
"4087",31,61214,393
"15204",10,20274,118.54
"1418",29,46144,246
"10003",37,69779,397.82
"22528",48,86120,583.6
"24211",20,28790,287.94
"8250",39,77716,675.71
"11647",32,68752,418.21
"9323",28,80435,448.9
"12207",22,72270,540.47
"15136",60,138286,1288
"16201",17,33479,250.44
"17145",14,45891,337.6
"32727",6,28489,200.04
"32092",15,39266,309
"5699",20,46767,367.72
"11715",11,29092,211.96
"11431",34,96745,756.66
"23063",112,117399,1060.23
"862",18,49182,219
"15104",50,89333,531
"18795",6,12727,111.59
"306",39,74075,427.46
"13654",31,67470,585
"4328",51,149197,1409.32
"21377",901,416680,10
"2293",1128,2670511,80004
"11594",24,95018,897
"19556",140,425243,3021
"15025",5029,13602507,320125
"6522",77,256727,3719
"10013",80,270326,2168
"4315",178,575542,5080
"10851",57,150095,1017
"6538",80,208152,5248
"11325",135,271619,2623.67
"3663",508,1758219,21263.27
"6643",534,1420075,24740
"17219",858,2652655,80054
"18914",991,3271398,25306
"6559",3508,8054797,283359.03
"6564",63,185052,1794
"6570",1832,4246559,129701.11
"6576",102,303939,4353
"5292",57,180604,1412
"12806",57,137719,1133
"13875",95,275273,3319
"12332",150,551947,4033
"4345",1419,6392887,75483.69
"5298",80,267888,1960
"14985",1581,4764518,104055
"4350",495,996173,11380.99
"10143",474,1604903,16284.56
"19152",312,812083,14320
"4306",2980,5784602,47177.47
"12358",118,388319,3061
"10283",171,405716,2682
"6633",70,200505,1614
"8402",78,226509,3268
"4356",40,115148,840.88
"13093",232,618203,5993.54
"5309",1061,4916463,166586
"12320",32,121197,921
"15824",255,568158,4503
"5316",44,132544,927
"12109",78,291205,1882
"6677",103,239214,3677
"15095",71,175226,1603
"14830",44,130659,1325
"4373",128,307851,3027
"3734",305,760659,5942
"6699",86,258438,4847
"935",290,692379,5352
"5327",50,179992,1833
"27474",4272,19839013,126149
"16703",358,973718,7126
"2487",169,196170,1899
"6768",833,2490151,17107
"13391",157,481052,5471
"26936",235,743981,6284
"6738",426,1182683,16608.96
"34147",154,463996,3321.48
"12323",10,12915,96
"18124",33,69549,434
"32640",2501,11002448,37112
"29951",50,131093,166
"13653",37,112593,722
"9534",39,102162,690
"27208",69,98400,578
"24430",66,158967,0
"30559",800,1973101,15939
"32401",23,55884,401
"22434",35,35559,135
"27351",17,24901,244.54
"29146",141,621321,4748
"12029",263,2208543,7318
"32539",44,64351,298
"26392",168,1613666,98410.49
"953",213,575620,5026.31
"623",11204,83337000,1798161.25
"23592",19,15594,0
"27512",39,48432,473.19
"23537",50,99096,651.99
"23210",30,85660,611
"4950",97,201192,1897.27
"27550",39,53972,502.72
"30100",96,249024,1840
"34103",42,62700,602.22
"10842",202,481693,4080.87
"5903",168,393074,3215
"30781",19,76734,129
"30414",67,191118,308
"32247",99,799338,3138
"10502",48,73167,569
"33897",33,111026,1032.59
"4009",133,231883,2517.2
"26972",28,41809,342
"10374",25,50324,419.64
"19274",7,14785,246.54
"19582",80,158914,925
"17514",67,129891,901.8
"16578",53,173076,1470.42
"15938",13,49587,293.33
"15781",34,99914,649.55
"14244",21,59610,476.03
"11971",140,337464,2814.1
"30878",2,13705,31
"29320",90,185819,1407
"20215",23,81869,193
"851",39,72828,418
"7268",0,51235,100
"8124",20,44600,387
"1252",82,199185,1786.47
"3580",176,615413,4816
"27020",776,3291722,28837.03
"870",79,190253,1874.38
"26882",445,1837696,15361.24
"32636",98,306961,3468.1
"3566",14599,34269915,374833.15
"2324",8,10767,42.58
"90148",28,73296,413
"9185",114,248168,1500
"11683",8,38199,226
"10475",30,56907,299
"21495",55,113906,924.48
"22205",4,7186,53.33
"17621",14,26381,191.39
"90017",3,6913,20
"8314",11,30527,316.22
"6962",134,242084,1650
"17749",68,160684,1094.63
"16330",7,14883,122.07
"29330",32,98882,658
"22984",49,98520,881.73
"34052",7,10017,55
"15169",103,144909,1050.77
"23342",47,98326,942.67
"33806",43,124410,633.19
"32251",27,102656,818
"26334",13,40706,324.33
"15585",21,23765,440.6
"29712",58,183960,1265
"90311",41,127281,321
