"","cert","rbc1rwaj","rbcrwaj"
"1",15448,12.1639539576087,13.1343799842426
"2",23309,9.09482744867755,10.3497776858492
"3",16419,12.6876662110761,13.9398926595773
"4",4788,36.8352962668844,38.0995522349108
"5",23406,14.0901760281285,15.347915728318
"6",33619,9.46156699086603,10.6397292215822
"7",27552,14.1707049169736,15.2897848420236
"8",1673,9.0579018302586,10.3385759686817
"9",19713,29.8029530534161,31.0617077728287
"10",6646,21.9865017064362,22.590775882368
"11",26977,16.3494813561295,17.4597418644318
"12",21170,13.0127915393149,14.2423217576277
"13",28738,19.275420336269,20.4244877383388
"14",20662,13.4671718158028,14.3498808733352
"15",19593,12.2939182281374,13.5458083058942
"16",9087,11.5093912291457,13.1382333522184
"17",22536,14.6280805745956,15.5625994118253
"18",22543,13.3688721647329,14.3514163269572
"19",27789,13.131814106878,14.3879021826313
"20",27136,11.3144393329992,12.5831804387957
"21",8841,10.5924458222443,11.650776474717
"22",27831,11.9174300533973,12.3702083353234
"23",32257,12.9521864897056,14.0803130849073
"24",30332,24.3589194742926,25.5718709419638
"25",30619,14.1639099846247,15.4172296510274
"26",19795,12.3824771813264,13.6450821002388
"27",22051,11.7845686770229,12.4316810124362
"28",27942,15.441982145739,16.3359692859145
"29",25002,18.620756099626,19.5929592638116
"30",32266,8.44678111587983,8.84077253218884
"31",26668,18.9735754457684,20.2610095482306
"32",21109,11.2361644921745,12.4913506765339
"33",14936,18.6105365216373,19.8666450296926
"34",23064,25.5491707884783,26.6766075065464
"35",18489,9.55674388000825,10.8135090367336
"36",26568,18.871524724915,20.0856027925666
"37",14311,12.732019203115,13.7828809097144
"38",32304,28.3726625111309,28.4839715048976
"39",7506,19.10364246868,20.3542758142194
"40",22658,10.0402884049672,11.358282452432
"41",9812,38.3296074722371,39.0898641493723
"42",26202,16.1784309576811,17.4425368037181
"43",5682,11.0374448023581,12.2919019381509
"44",9531,15.7904159215669,17.0423176441638
"45",28380,9.28266793946019,10.4974672435295
"46",26973,11.459431261585,12.7112030906257
"47",10922,14.9550432020031,16.20592387333
"48",33914,43.7309476474486,43.3863485752154
"49",8251,17.1086758417646,18.1227656144122
"50",8822,15.1165546228968,16.0831659952355
"51",13435,11.3823034980706,12.6348424242255
"52",33104,26.2885906640321,26.8295081674073
"53",31372,20.375640295959,20.7892240561563
"54",29472,11.5811250123141,11.9810856073293
"55",33535,9.26211411979825,10.1722497662831
"56",33979,15.0987106310987,15.9798648256062
"57",28923,15.2676456210281,16.5062234422592
"58",25332,7.40425559699259,8.60837211934302
"59",13693,10.7224002217575,11.9831252272137
"60",91005,9.84396771036038,11.1004740673985
"61",19600,25.0320064157144,26.2968010077125
"62",15696,15.5461288717207,16.6836504964808
"63",19158,9.54927889135403,10.7992849103923
"64",10361,13.3929805205083,14.6454565978061
"65",29087,32.1778372054153,33.0269095771352
"66",29849,12.6100641459819,13.7236543288577
"67",32106,16.162808875919,17.0698358030774
"68",17230,14.0613413501308,15.0989562279647
"69",230,10.8918965583299,12.1463305653287
"70",29349,16.7737745265605,17.577083475764
"71",16321,14.6005960168629,15.6363570286379
"72",17622,13.8821029916947,15.13712628049
"73",9831,20.3168537263717,21.567710982107
"74",4061,21.9925134222065,23.2487545408804
"75",29561,37.7430105536012,39.0112942047769
"76",13080,26.3296957297585,27.5804300295711
"77",10326,44.6475949779477,45.9091724839936
"78",23032,20.7113958364003,21.9686740137974
"79",6058,24.6626853580608,25.7307266408792
"80",26984,11.0096848129943,12.0746779287565
"81",1078,13.355073653225,14.6053725126607
"82",8583,36.5850971616994,37.8445638511511
"83",15062,12.8862176065055,14.1558290495015
"84",23124,9.00778260831786,11.7886096444098
"85",30196,14.4135776408005,15.5679666107767
"86",33468,11.1955733956892,12.4456240010203
"87",163,13.4017252591972,14.6519000258507
"88",3640,12.7944856239082,13.9118392269802
"89",33684,NA,NA
"90",32474,8.51608039524521,9.52393773362232
"91",10623,13.8091851753849,14.7435791423421
"92",15699,16.3725328046207,17.6255028998202
"93",15426,10.1594389193334,11.4178111539589
"94",24473,10.7160477584449,11.8343584514686
"95",23091,9.1823476281781,10.1145829954122
"96",18545,11.716905139137,12.8805416902111
"97",27532,10.0505715864179,11.1342484382304
"98",22306,10.8685681281533,11.7994801841439
"99",20937,10.2366467312848,11.1620952773768
"100",33210,9.57365634984978,10.5691735418952
"101",21687,11.709082965344,12.7233292243357
"102",31751,15.3067921365899,16.1448289092396
"103",23403,14.5542193499645,15.6874781343298
"104",19590,16.4855067040661,17.7188513131228
"105",8276,23.9967425840387,24.6442207566817
"106",14498,19.8975819975117,21.0065093131863
"107",27711,26.096934371795,27.059068430833
"108",10173,15.3368258613543,16.1908138855456
"109",9465,28.257398489419,28.8212393735215
"110",11892,18.0864208584782,18.9915558717378
"111",903,16.1590497660344,17.4117948112428
"112",622,23.2534509169714,24.3075538493329
"113",14531,12.5537292168068,13.7813826002615
"114",33197,12.4594656040971,13.4087582215521
"115",28701,14.8579274116523,14.8579274116523
"116",6423,15.2144063203102,16.4877614977075
"117",3706,22.5565936480502,23.8067971733535
"118",14341,10.0591525110821,10.9925254670125
"119",11980,17.1894506866417,17.8175717852684
"120",9266,15.0932060082915,16.0790990339874
"121",3735,9.36771591120507,10.1324008119667
"122",15082,18.0673467615752,18.9533484662424
"123",10817,12.3249134403525,13.4167453572553
"124",10459,16.21751747121,17.0093232960585
"125",27267,12.6997211222902,13.4238787113076
"126",29031,23.1516987499041,23.4047856430708
"127",20289,12.881415201762,14.1339963744638
"128",29289,9.48373749037721,10.0312740569669
"129",6782,16.2890617199369,17.5632767988399
"130",26213,11.880444116397,13.1316692207592
"131",20726,18.3329876824541,19.6072810543589
"132",21946,17.6271515493803,18.8858713637106
"133",22968,15.5397349593021,16.7898329611787
"134",21614,11.8821127822633,12.7560759369863
"135",20311,9.44271324641372,10.5221547292539
"136",19594,16.4818821351044,17.7388629761596
"137",19838,19.8789524899882,21.1544978619546
"138",19234,10.587709825897,11.8480105329999
"139",17906,22.0748670394109,23.3356061639165
"140",19281,17.0567678534131,18.3192198171598
"141",34063,108.750574184658,109.89894350023
"142",26904,12.0624540369814,13.1289425649049
"143",20156,13.4509619369385,14.2826036566949
"144",20537,10.0624395754779,11.3135913399851
"145",21919,12.6586278126444,13.9159001054557
"146",20663,11.9574605916649,13.2122891624079
"147",10973,14.9461301951346,16.1961875576812
"148",10570,11.4323995215083,12.6826043418151
"149",5243,11.0964349666671,12.3478346633405
"150",4624,15.5422142344249,16.4599611657086
"151",27501,8.35062950460724,9.20593467749293
"152",22989,15.8676869450978,16.6000519144788
"153",18609,9.0961754919957,10.0593889923961
"154",26498,13.3121461952696,14.565264765024
"155",20639,16.6530901312985,17.6832885819315
"156",10892,14.9787398531117,15.9209509083881
"157",16749,19.2327864697454,20.5036838879621
"158",19862,17.0492882188326,17.8830179079054
"159",24678,12.4224035781306,13.6809878925166
"160",20473,10.5831333692453,11.8376019544789
"161",21567,19.6607635933315,20.823385305292
"162",23886,17.630267751989,18.887055717513
"163",20504,10.3634126342485,11.6145668373094
"164",27006,9.65763383156753,10.7175984619681
"165",21663,10.4951065054692,11.2914987526386
"166",21224,12.2050299737616,13.0852935442899
"167",9771,12.4491574121811,13.700419327545
"168",33994,27.9019718612972,28.908078444032
"169",15001,13.8152876746944,14.8595428087368
"170",31581,35.7630979498861,35.7630979498861
"171",10647,24.5284403873028,25.7831165107843
"172",428,36.5537666425127,37.8216406344656
"173",2328,37.1800136892539,38.1930184804928
"174",26365,12.7332829396095,14.024234852309
"175",27471,15.2714136317028,16.5490156919889
"176",29140,9.70836565294532,10.9449808757055
"177",29242,27.4572881798026,28.0093900795548
"178",28574,12.9695574142427,14.2199045071281
"179",31346,61.1567419575633,62.0123203285421
"180",30182,14.785017351115,15.6642442539021
"181",27930,12.1512708580081,12.5203715818951
"182",32328,9.55170598869539,10.8354882262752
"183",22461,11.4038205401602,12.376726369338
"184",18362,13.6402886438685,14.8205522071363
"185",31758,14.8355910962583,15.3786477293072
"186",25711,12.3518364582371,13.4570979957514
"187",26306,61.5363168026869,62.7908808126944
"188",23348,10.4176250658682,11.1306740717817
"189",8843,16.7601444423712,17.4754049179188
"190",25046,11.4382237182885,12.6943016987205
"191",22675,4.59917101535258,5.90813136999089
"192",239,10.1840401542155,11.4440395810877
"193",1439,9.43396226415094,10.6616306626561
"194",14993,15.3597558418005,16.6105739302266
"195",4488,10.8325347018271,11.9145515812904
"196",25192,17.8550522205571,19.1401968995327
"197",26764,32.7232534845399,33.9931833448615
"198",30950,26.7993874425727,27.0444104134763
"199",16730,17.5926003878286,18.6211038241245
"200",26398,14.3551973493449,15.6060423589521
"201",26248,10.6581095003652,11.4285009927778
"202",25621,11.9167569427962,13.1791450904408
"203",10882,10.4982204564201,11.1171021434212
"204",32972,10.809341369557,11.4027497762819
"205",24472,13.239805327408,14.2653448601578
"206",22373,15.7086074001162,16.9608068059842
"207",20241,12.1694984801768,12.777718766506
"208",19300,9.83315595834923,10.6514235736932
"209",22695,13.3881698738467,14.6461484029506
"210",24179,13.9439197049196,14.4471987444512
"211",18806,17.206063088898,18.4636757075931
"212",33993,8.89075478416138,9.53909434403448
"213",33812,20.5783507906161,21.733091491413
"214",6837,17.9837953103786,19.2373399827694
"215",894,11.4912763582539,12.7566108115427
"216",3619,9.57813443715307,12.0451817612194
"217",13085,14.305163760738,15.0462883831678
"218",13595,12.559987694142,13.8175859859119
"219",24525,16.9362050976301,17.9190266805783
"220",15872,11.4109306049036,12.5295410763293
"221",24481,12.6143484696831,13.8649978142424
"222",24334,21.6196289079767,22.8703936178113
"223",27528,9.26517286503531,10.2723054179712
"224",28268,14.1499849757466,15.3481095673492
"225",23001,12.9265299032765,14.1786855244937
"226",20393,11.9394106796125,13.1967478223793
"227",24655,11.1055439908676,12.3588691973533
"228",29899,35.6329417405898,35.6329417405898
"229",30617,16.756040158489,18.0206750677749
"230",9104,24.6122719635711,25.8662095880733
"231",18246,31.4203932876428,32.1158131059238
"232",31980,10.5295007564297,11.7287855865768
"233",30385,14.5871698113208,15.0339622641509
"234",32633,9.73155685862839,10.5175958451589
"235",32526,11.3082488873581,11.8098122366389
"236",29597,40.5669305879366,41.81805590822
"237",29878,16.7262821923839,17.6755447941889
"238",17784,14.3078708782696,15.1796586209842
"239",8733,15.3855902667765,16.46917178886
"240",15432,19.7383061522552,20.9953492025201
"241",1117,17.4349074195414,18.6983979100116
"242",228,11.2432824928503,12.4958180900201
"243",9645,16.0441619502968,17.2962904319457
"244",20292,17.5904312935756,18.8429676415397
"245",5617,35.4936756317673,36.7607808831799
"246",22569,40.5434930814862,41.9889638903354
