"","numemp","asset","RWAJT","RBCT2"
"57899",15,76847,64518,811
"22039",24,155470,71704,836
"16419",43,126059,70322,881
"30367",40,232642,150618,1165
"57298",54,223287,155367,1449
"3881",102,308936,231654,2913
"32487",14,53597,26238,328
"58485",61,424474,273459,3437
"57657",66,554751,405815,5103
"35456",46,348033,202410,2542
"11706",17,69655,46278,396
"27552",172,967091,686119,7031
"58321",82,775912,639560,6839
"34393",11,100417,63415,796
"57611",5,40224,29290,362
"1673",385,674836,517882,6796
"58548",27,105117,80671,1009
"6646",55,115268,82988,1039
"3564",90,313358,194031,2180
"26977",50,134755,73769,923
"57633",169,433196,343120,4302
"9087",1104,4761573,3821388,49199
"57626",44,192292,157106,1965
"22543",4,30596,13367,109
"8426",167,861906,479821,6573
"57869",35,159294,124276,900
"35408",287,1734623,1140868,10033
"31249",38,143482,102662,1123
"9751",46,367069,244821,1618
"29132",204,848539,542161,4062
"91005",26,168632,115064,1234
"27831",43,215981,98362,1194
"35029",39,127776,93048,1165
"32257",118,254863,133744,1673
"30332",20,58762,45413,568
"30619",13,67416,34936,439
"19795",75,338845,237563,2980
"11694",96,332456,248361,3132
"26549",24,121511,80723,840
"19600",303,312939,137941,1747
"4061",18,85313,62239,784
"58727",44,215945,175538,2199
"35189",221,926270,810668,10179
"58562",26,124885,84254,1054
"14936",42,146491,127451,1224
"7506",254,1032558,700343,8847
"18489",151,606236,510917,6314
"90140",88,388011,251230,3232
"14311",14,153583,100951,850
"32304",6,24182,16166,146
"58697",11,85742,51024,642
"9812",8,47803,32038,201
"28380",162,691480,340300,3078
"27015",198,559259,390375,2828
"8251",30,132258,91452,1064
"8822",10,43255,27418,231
"18152",29,59001,34953,394
"57072",44,264043,193618,2455
"10375",29,132195,95059,1192
"34885",199,413329,337360,4228
"57264",24,271016,222989,2793
"35267",21,121817,24858,0
"3304",121,487155,383730,4804
"35314",9,38661,32854,420
"13947",36,194166,101667,1274
"57845",94,282863,203938,2568
"29849",54,166715,133638,1673
"17230",89,526173,320764,4011
"34106",43,135976,88320,1112
"9831",57,260326,158981,1923
"17622",40,167484,119382,1505
"3931",564,1365388,1087337,13626
"13080",29,138504,53716,675
"20093",44,129345,91516,1035
"6058",94,401607,280654,3511
"58629",168,1160012,874583,6656
"15062",19,49498,0,0
"197",69,312554,191275,2419
"11569",181,619315,323881,4069
"10973",133,547827,469465,5938
"12511",44,157154,96039,1207
"34930",20,93355,56779,711
"34566",44,156484,162189,2028
"57733",40,166044,115695,1465
"15657",54,187491,99679,1260
"57424",15,60905,43248,538
"35173",32,156762,108368,1361
"1946",48,127834,93471,1061
"91",53,136264,88544,1128
"55130",29,122681,68565,872
"4051",10,48102,22634,284
"57803",729,97800297,88838958,616394
"58424",144,988021,722676,9094
"15699",25,85985,58753,742
"15426",13,31978,27056,251
"59060",110,888003,641078,8175
"23091",529,2386797,1759995,22142
"18545",332,1144464,725981,9098
"35377",16,240290,184312,2355
"19590",57,149092,107796,1337
"58275",34,266717,221514,2223
"1149",45,222819,187992,2291
"8276",17,60855,35199,440
"27711",44,209778,125493,1023
"10173",9,48077,31675,240
"9465",38,266893,175869,2201
"622",412,3790559,2512759,31516
"903",182,820227,458742,5785
"14531",659,3854328,3183743,35502
"34302",36,126656,64469,789
"28701",51,316720,164453,1819
"6423",252,2169963,1941696,24717
"24107",1706,13517420,11659566,146344
"27267",49,374554,288826,2684
"29031",140,466578,305494,3825
"20726",18,139153,90933,1155
"8893",8,27026,19280,244
"19838",53,325025,170148,2156
"20311",63,325200,254554,18195
"34422",52,508458,398839,4762
"32328",208,426046,157260,1973
"1117",93,406429,320198,4014
"19234",40,115105,68760,800
"17906",46,165293,91679,1140
"35568",67,254850,187783,2352
"31980",40,164883,127997,1513
"6183",34,140517,105537,1320
"20537",42,211231,108351,683
"34955",152,361642,231290,2926
"22559",319,1163537,702128,6803
"4624",30,104193,50330,661
"18609",160,699131,485061,6054
"34232",23,77950,45576,571
"15423",41,127337,88466,1112
"34606",63,183395,158660,1137
"20843",155,309022,182120,2377
"20473",462,2120755,1457350,18263
"5216",165,540422,401423,5105
"5800",38,273164,243916,3053
"21567",16,50302,25415,318
"23886",88,400974,227876,2860
"20241",246,1259892,810237,10166
"34788",104,1392813,700841,8803
"27006",306,2497330,1885136,39152
"21663",68,259483,209535,2620
"35033",32,167684,136591,1705
"35412",62,467139,333063,4216
"57444",29,174862,127207,1601
"57359",23,170040,148382,1105
"58514",7,74568,61562,547
"34090",51,251624,187834,2373
"57709",43,201114,145596,1838
"428",25,62543,42967,539
"10647",9,44416,30839,379
"2328",15,53200,25787,329
"35328",353,40502228,42444222,922167
"27471",244,32720724,30094286,376810
"29140",113,458152,327755,3580
"30182",186,513327,307797,2175
"34656",202,981956,814943,10209
"57113",53,271977,195564,2448
"313",97,377340,201321,2136
"35223",18,126770,105191,1334
"57025",20,77155,58576,682
"4190",305,1040784,420350,5262
"8843",46,225179,169967,2137
"1439",18,104960,87174,1092
"57695",8,90262,41073,430
"30950",3,5423,2550,32
"34334",15,63746,44160,568
"21272",129,472649,341444,4282
"58309",178,997257,912262,9834
"24472",85,341142,206836,2589
"19300",456,2104980,1640991,18162
"26398",36,242770,176081,1896
"22373",131,431164,278136,3499
"33812",28,244903,201253,2539
"6837",292,1297729,881470,11041
"26499",61,246988,185940,2349
"57169",26,74286,56049,708
"58469",40,284442,218586,2749
"58584",26,111382,81763,788
"24655",100,603556,318517,3967
"58281",33,188375,149299,1870
"29899",11,38085,23046,288
"9104",7,51160,32615,309
"32526",1157,5371483,4118341,41567
"29597",64,252360,163372,1939
"29878",33,176446,127768,1599
"33121",80,431171,266956,3343
"15432",6,31753,12961,148
"26944",38,157421,111442,1211
