"","numemp","asset","RWAJT","RBCT2"
"35260",6,491347,478102,3840
"57899",12,78635,71330,656
"15448",7,35108,30928,381
"16522",125,438547,276866,3416
"22039",22,94994,70219,528
"16419",47,106236,65120,787
"30367",38,184103,127452,720
"4788",6,17718,10721,134
"31826",66,169035,110338,1094
"57298",37,115841,86915,920
"58485",27,58609,32235,406
"33025",143,659912,531197,6644
"57657",37,228202,180034,2251
"35048",45,305275,199513,2064
"35456",34,197631,137788,1339
"58358",13,28320,23539,294
"11706",17,49614,37198,306
"27552",104,430143,336707,3318
"58321",29,167536,91068,777
"34393",11,125103,90034,1103
"57611",5,55074,38685,449
"1149",20,107524,90183,799
"1673",516,304186,310368,6555
"11338",104,340222,264000,2966
"6646",56,113396,80208,253
"3564",93,340605,200553,1545
"26977",63,103156,64564,641
"35517",101,420929,382311,9497
"57157",18,79934,73477,790
"57633",125,260395,226337,2655
"9087",1125,3937653,3399209,43584
"57626",30,119823,111895,1236
"22543",4,23389,14008,121
"8426",141,460821,308719,3804
"57869",23,71004,59003,614
"35408",111,351152,301764,2359
"31249",40,115872,90479,893
"9751",51,364775,360913,3605
"91005",56,158880,93157,1182
"27831",58,255990,123659,1546
"35018",186,50843,24190,0
"27207",21,81906,56686,725
"32257",136,246798,126008,1028
"30332",14,27052,18074,85
"30619",16,87121,52820,663
"19795",61,238705,200980,2513
"27942",147,1080968,675327,1833
"32266",84,1423104,869558,4058
"19600",257,274298,236737,2964
"4061",18,74232,40400,505
"16476",12,43629,31150,392
"35189",224,641293,520945,6532
"14936",29,118039,90272,780
"18489",151,449405,377844,4732
"26568",40,193587,126919,1376
"14311",12,77588,70571,617
"32304",6,23487,12211,140
"7506",237,990980,604536,5537
"22658",72,342321,286418,3581
"9812",7,30902,22759,152
"28380",145,452563,250161,3127
"8251",27,85961,66018,666
"8822",10,27932,20477,163
"31372",31,71777,46787,284
"18664",21,36242,14634,183
"33535",845,2343905,2209422,43070
"57072",78,341527,321401,3111
"29864",316,1047173,765547,6253
"18152",45,48506,35379,443
"10375",26,113629,105393,1276
"57103",47,324944,243119,1540
"31217",82,255243,192438,1450
"28225",245,1274566,1124541,11705
"34885",26,106346,84253,877
"27197",183,1190502,890371,10000
"57478",28,108020,77690,880
"35267",38,1270571,430941,1233
"3304",49,108529,77466,963
"57840",14,188197,116500,1010
"15696",33,79250,37294,472
"35224",30,91942,73197,734
"35314",11,80344,40413,504
"29087",44,132753,71535,342
"13947",34,124297,84503,1040
"57845",57,205490,169507,1820
"27311",27,56201,21753,244
"29849",69,185766,145386,1275
"35029",41,167682,100760,1285
"17230",100,499118,394770,3552
"34106",57,173485,156117,1525
"9831",63,187372,107657,1348
"17622",57,177110,140667,1786
"3931",364,706235,606734,8967
"13080",39,130201,72501,835
"2773",247,920056,737026,9250
"20093",36,148744,91798,330
"57759",9,26125,17912,229
"6058",95,372001,233949,3380
"35078",45,147715,110244,1387
"34987",35,152551,142086,766
"35265",23,80300,61814,712
"57962",16,43816,33048,72
"8583",50,114068,85819,1073
"15062",21,52511,27144,342
"11569",210,481370,346745,1748
"10973",158,582320,605663,7586
"12511",44,128154,88507,1106
"197",69,227789,180739,1828
"23124",154,1023250,902116,11062
"34930",19,65790,61700,772
"34566",47,155282,129096,2701
"57733",30,144309,107631,1346
"34664",112,568141,432686,5134
"57512",140,775519,695630,16446
"7237",335,1287492,867962,7931
"57424",16,49244,39934,291
"35173",32,141263,106116,977
"1946",42,102288,73714,924
"15083",8,18317,11529,158
"91",49,131487,95666,743
"55130",38,161539,123810,884
"4051",6,17449,8153,102
"34782",58,822892,385277,2069
"58424",29,52652,10595,0
"15699",27,84226,60861,763
"15426",8,14594,11987,92
"58241",34,333952,348480,3704
"10790",49,175488,118073,1487
"23091",508,2267944,2012059,13322
"18545",213,584961,481495,4288
"35377",15,239222,137292,1727
"58400",32,80138,55422,304
"19590",67,137684,100569,1209
"8276",13,43077,24633,237
"27711",49,178227,114264,1249
"10173",10,43457,28999,268
"9465",39,169839,145899,1830
"622",512,4664552,2573893,18793
"903",194,701368,460467,5007
"14531",663,2516249,2148243,21322
"34302",45,87353,52485,643
"28701",40,216140,117511,915
"6423",244,2688855,2221979,28161
"3735",1306,5221843,4505884,102454
"24107",1682,10935212,10021735,411987
"27267",40,181064,143525,987
"29031",154,420678,290397,2872
"6782",74,143747,131204,1736
"20726",26,151656,120851,1491
"35461",72,229466,200669,2038
"8893",15,34412,26509,324
"19594",32,58401,42088,527
"19838",54,215983,153741,1951
"20311",80,479242,472144,19428
"34422",50,499131,361517,4129
"32328",243,523926,448513,4130
"1117",69,207541,184571,2148
"19234",44,84040,54441,683
"17906",46,113344,76125,778
"35568",54,180437,141577,1763
"31980",36,92469,73731,783
"6183",34,105653,81316,866
"20537",53,163897,92344,350
"34955",194,635517,513091,3993
"19115",101,227520,180424,1625
"22559",83,246473,197829,2476
"4624",33,107449,85172,854
"18609",188,626283,531851,5070
"34232",25,45581,33291,384
"15423",27,74789,65230,660
"30617",84,560880,355025,2568
"34606",46,107236,79428,395
"20843",234,648320,596759,7509
"20473",326,1029736,803707,10058
"23433",258,649926,438842,5313
"5216",151,556364,497881,5209
"5800",34,209745,182757,2062
"20241",287,830096,608285,7328
"21567",16,23572,13405,171
"23886",83,305334,211909,1694
"15836",22,59920,33609,317
"34788",69,590325,365607,3555
"27006",394,2673669,2123216,24479
"21663",41,170385,123222,1434
"35033",26,104315,93210,1163
"34868",124,493830,395216,4946
"35412",52,507679,431817,5339
"57444",27,118151,93079,956
"57359",29,113304,99065,653
"58514",6,31599,27730,268
"31581",6,31169,13276,34
"34090",51,334831,248006,1020
"57709",78,177698,157011,1536
"428",31,63649,45454,569
"10647",9,32734,24682,310
"2328",16,42684,24791,310
"35328",114,23493870,21912288,277147
"27471",60,24546362,26507739,355816
"29140",133,284309,204600,2478
"30182",76,243521,176003,470
"34656",108,468353,415019,4489
"57113",146,556673,425196,5381
"313",101,365102,269061,2637
"35223",13,122070,99171,1041
"57025",21,52470,40726,506
"4190",209,547906,279645,2724
"8843",56,187378,159206,1922
"32569",16,284377,65051,3626
"57174",242,219505,119561,1131
"1439",19,95837,86868,1087
"57695",20,39398,29397,101
"30950",3,5496,2778,35
"16730",141,387163,308548,3859
"34334",26,86609,68330,723
"58309",58,132932,62858,403
"24472",60,149765,88599,814
"25621",71,200160,120374,1343
"18806",22,45372,37256,468
"19300",383,1682502,1421022,17691
"33993",42,252558,225970,2322
"22373",105,331241,247513,2748
"19220",693,1936817,1453225,18213
"26398",31,158094,140365,1687
"33812",25,214555,195247,2378
"6837",260,766786,569571,7183
"24481",42,151257,120795,1353
"26499",76,290585,281428,3521
"34976",93,127091,83968,608
"57169",38,111789,90785,606
"58469",17,24618,6947,40
"57198",16,86174,67893,725
"24655",101,565706,434686,5376
"58281",16,68777,67853,642
"29899",12,32677,21071,46
"9104",7,38518,22420,267
"32526",1312,6792190,3739468,33569
"29597",50,211842,131660,1947
"29878",33,172277,108849,883
"34549",3,5258,3773,49
"33121",118,439776,396368,3863
"57636",29,132280,122318,1293
"57943",12,64704,60639,668
"26944",26,97040,71355,776
"16701",543,1993309,1141096,11500
"20292",7,11159,7845,96
"15432",7,18831,12712,124
"228",73,410606,391684,3307
"15444",69,220476,143986,1293
"57144",55,230382,154877,1947
"10204",9,18901,14687,184
"22263",7,19703,11687,129
"22554",26,106599,83629,849
"8266",341,248127,141662,1016
"13150",241,836107,714966,6703
"13099",59,124064,66253,594
"10120",8,27356,22866,289
"57432",34,219588,197023,2269
"58076",8,22262,13234,134
"57689",34,102887,89936,1029
"30713",3,8046,2290,81
"57794",16,92206,76890,766
"8205",65,183594,177115,2218
"57724",16,61951,41708,459
"29668",29,135023,96263,733
"22441",692,2082016,1930937,22425
"58360",26,72618,44824,501
"34294",47,137124,124148,1256
"19418",51,221611,188357,766
"2838",43,194170,146621,1181
"23671",112,118255,81889,1029
"22444",48,299996,227835,2850
"58303",95,1313527,587632,2326
"20504",621,2103484,1626639,20408
"7542",295,887487,659768,7494
"15510",54,157730,105736,804
"57115",46,186758,171982,2152
"5417",67,212073,198443,2486
"26658",17,14556,12309,165
"28949",9,60034,29730,160
"29776",2650,16732148,11366410,142488
"15354",40,73588,50905,640
"22381",26,57809,35823,449
"33901",197,1928452,1835396,23220
"5147",40,118743,106370,1314
"13810",63,238420,210217,2597
"18903",66,355024,285721,3566
"8868",123,446191,405919,4671
"57931",25,113823,91130,1141
"28454",183,618115,487394,4558
"11681",4,12653,10039,80
"29979",833,4541857,3569072,22002
"22959",10,28468,15906,129
"9923",178,384785,312546,3806
"10858",10,54048,35564,207
"18483",6,16560,8033,101
