"","rbc1rwaj","rbcrwaj"
"15448",12.233381626741,13.483675903581
"23309",10.5541197791267,11.8086612622381
"22039",13.4423714820842,14.6967417175824
"16419",12.7384586443663,13.9184601834988
"4788",25.8579124078954,27.1156845737536
"31826",12.5460334509744,13.547261009667
"33619",8.92696536407188,9.81718397239405
"35048",25.4537373138751,25.6018964367731
"11706",11.9101783920074,12.327247909913
"27552",13.9454239966502,14.899667645459
"34393",16.5534193338789,17.6383870147145
"1673",8.72608062332772,10.0223679261265
"19713",9.05481471553977,10.1138223834733
"6646",24.6147347420708,25.2534505924026
"26744",11.1363461623189,12.1514114590937
"26977",15.0557069961649,16.0856335515447
"19593",12.3816495615034,13.3900219611874
"9087",11.4602730668452,12.7177493246017
"27789",24.225844774544,25.4829321862902
"22536",13.4062718479866,14.3299642098148
"22543",15.2209062452708,16.3120962795995
"8426",11.1710070683714,12.597220934106
"31249",11.2427983539095,12.2880658436214
"8841",40.3257832299617,41.5966591334108
"9751",12.2818627159513,13.533273127781
"27831",18.5218070368746,19.7798436012366
"35018",740.141843971631,740.141843971631
"34799",212.460063897764,212.460063897764
"32257",16.5894605244064,17.5058881310905
"30332",20.62818375799,21.0670812847558
"30619",14.2883832156335,15.5363748458693
"19795",11.2254133180514,12.4827473424854
"22051",10.3980922930729,11.3955273797616
"27942",15.8722278279912,16.4742516298475
"25002",10.8840471952474,11.6846540342023
"27093",10.991485085266,11.8850447558876
"32266",10.7221988078752,11.7273767234632
"14936",14.1820557307727,15.2239931255546
"18489",10.7846576764111,12.0388888828759
"26568",18.1797285724898,19.048700256627
"14311",10.9096553577551,11.8525794882725
"32304",27.6106043815531,27.8919103230756
"7506",19.5280782559358,20.7321634000776
"22658",12.0673432990928,13.1002436562327
"9812",35.0370840412394,35.9513915897352
"5682",15.6216993753332,16.7256797400742
"28380",8.60290743276722,9.78676022912808
"26973",13.6434843632272,14.5599616709707
"10922",12.0781403164823,12.9743733370676
"33914",66.7819019893256,66.8182920912179
"8251",12.3562847013687,13.1494588423712
"8822",16.970898699481,18.1956027293404
"31372",32.8548644338118,37.9688223491279
"11687",15.6760278093814,16.9264750617443
"29472",14.6985111399019,15.343117473398
"33535",10.9703573007738,12.2208319165096
"18664",13.3250664011979,13.6222549780629
"34939",44.9795290551698,45.7486032255876
"25332",11.0664296104736,11.0664296104736
"31217",14.4535671997189,15.8666545222698
"91005",16.9687499111884,18.2458367136386
"34885",21.1854103343465,22.3302938196555
"27197",8.14470949877722,9.3146703071572
"19600",25.0678793464449,26.3223152433829
"15696",13.4931482844426,14.7455501562645
"34676",44.3904945863089,45.6415799826337
"10361",12.622930276399,13.3922490587831
"29087",30.0612844475759,30.6289299815216
"29849",16.1989255396224,17.0915751917215
"35029",41.0235344583149,42.2738101296807
"17230",14.5361918611536,15.1638237704336
"34947",43.455626297091,44.5460621196665
"34106",10.0549178298631,11.3115650765953
"29349",15.3443435595235,16.0474468246541
"17622",12.6258370215769,13.884495832304
"9831",24.3923328996136,25.3321240805944
"4061",12.4210506138644,13.6736982336423
"29561",60.1247872943846,61.3807633092942
"13080",28.9946231104799,30.2463562273849
"2773",10.1251936345414,11.1205957606234
"23032",16.6440145481643,17.8380140654837
"20093",13.5857474599102,14.5426619288226
"34388",19.0882920502357,20.1480497295245
"6058",26.6736920579303,28.3591616669502
"35078",188.7211809587,189.384640902306
"34987",260.050251256281,260.050251256281
"1078",10.5612865145207,11.8121712878838
"8583",13.8945160003643,15.1319570727295
"15062",15.1108206470279,16.3750082409629
"4822",8.8652075445247,11.1427706085648
"23834",33.787811369227,34.4594537868039
"1932",9.84597811039167,10.8268510873412
"11569",11.6622143085553,12.6839462712582
"34566",27.9354261408907,28.9528198967897
"34664",37.5036415023945,38.2958279882041
"23124",7.00107524783023,10.462764567921
"34427",20.8626353026458,22.114540159931
"9296",14.1857202508356,15.4420057999104
"30196",9.67816378779507,10.9300484999639
"34930",29.7283615096652,30.8007939997069
"35140",81.5135343045339,82.0616375787297
"34473",20.5042173447039,21.4910513345559
"7237",17.1640387869672,18.2986517588201
"33468",8.71810925027391,9.95460948505243
"35146",50.2660753880266,50.2660753880266
"33684",NA,NA
"34782",359.861983143843,359.861983143843
