"","rbc1rwaj","rbcrwaj"
"57899",17.8366370471634,18.9046479835954
"15448",8.99722134290035,10.0102001336569
"16522",10.4624935228554,11.7132174390132
"22039",17.90450062055,19.0323774685915
"16419",14.8092267517772,15.9132453213405
"30367",11.7432433436625,12.3102302873576
"4788",20.1841085271318,21.4437984496124
"31826",11.3153856883805,12.3317989491793
"57298",11.6390251115109,12.7910988442298
"33025",11.1334057799702,12.3846002554837
"57657",35.5277183779209,36.7086808494144
"35048",13.0257829614915,14.0792638400221
"35456",14.1155491596211,15.0791105827513
"58358",50.5637773079634,51.6701902748414
"11706",11.9275856095167,12.738927065889
"27552",16.2492859840622,17.2943243926573
"58321",52.0394478945305,52.8028224225794
"34393",12.6171486597982,13.7838752670884
"57611",19.7036381155759,20.781791192479
"1149",10.2624128252583,10.9414259275147
"1673",22.5016142422286,24.7523291209298
"11338",13.6288554756244,14.7623421532002
"6646",15.9182470276113,16.2412793554093
"3564",16.8425168232431,17.6767954888377
"26977",14.6391226727876,15.6558701011647
"35517",8.84251096531581,11.6287550560896
"57157",15.248988416086,16.4029975020816
"57633",16.218876049401,17.4210956739499
"9087",12.5264647214658,13.8161952932186
"57626",10.4411391870194,11.4594777317671
"22543",20.4801938953268,21.3663561311823
"8426",11.8872886999455,13.1431492704977
"57869",21.4901292714701,22.609980960016
"35408",10.6176069504693,11.3019171793337
"31249",11.2569929441643,12.2884147729315
"9751",11.1197460936946,12.1396825036659
"91005",35.2901714524519,36.5680915879422
"27831",23.589313328727,24.839601223966
"35018",232.35063333707,232.35063333707
"27207",12.7514078841512,14.0277863729191
"32257",27.6340096313255,28.4542512039157
"30332",40.9391796322489,41.4200848656294
"30619",16.3363158528267,17.5921839264936
"19795",10.7347579476326,11.9850149699848
"27942",16.5067281944187,16.776024386547
"32266",14.1444697296268,14.5834377600225
"19600",14.4361920526242,15.69160656513
"4061",9.32761604628936,10.5881745150208
"35189",10.6159957033164,11.7944359520676
"14936",10.2313582667974,11.0974926460289
"30400",18.9109309927903,19.6979535175317
"18489",9.22782914388503,10.4817888364733
"26568",15.0477795621134,16.0693558901627
"14311",11.7687907145928,12.7872755530571
"32304",34.252816434725,35.4125248508946
"7506",12.3432006859055,13.2926909052094
"22658",9.10471577243061,10.3565012895866
"9812",32.4830419413394,33.1470335339639
"28380",11.9751961052817,13.2178434346118
"8251",11.4740464115067,12.5046884427847
"8822",15.7168839042134,16.4948974436698
"31372",19.3822376424999,20.0130671833461
"33535",20.3614065793702,22.3458383270445
"18664",74.932441127268,76.1871059065757
"29864",10.382661655228,11.3240899152503
"57072",10.2489914014426,11.3270241718834
"18152",13.9914439756212,15.2455461790905
"10375",9.05861093812212,10.3092362507785
"57103",10.1770140341804,10.7689414419709
"31217",9.99787279302276,10.8565380484692
"28225",10.0595621157559,11.1334145751464
"34885",11.6564623561865,12.6466168786023
"27197",10.4377641237858,11.5668759262487
"57478",16.9206657213225,17.9879095454885
"35267",27.2280129463034,27.4538479181819
"3304",11.1452975753123,12.3897869213813
"57840",15.5135598503741,16.2648067331671
"15696",17.2883158314502,18.5511099295494
"35224",15.2814308258811,16.2422254540954
"35314",25.7994056840982,27.048992964722
"29087",33.8791752080068,34.1432533461956
"13947",13.9114497683936,15.0989819359536
"57845",11.6133166218367,12.6610711318284
"27311",23.9233834683121,24.9517932896259
"29849",12.7612005728147,13.6474559429523
"35029",13.5227634511302,14.7882839859917
"17230",15.9278706466365,16.8862946411122
"34106",12.4345496775029,13.5060331641943
"9831",24.1491115757671,25.0324696259315
"17622",13.956511710805,15.2125138915099
"3931",10.4627151805471,11.8360594874929
"13080",28.737755203008,29.9894455621887
"2773",11.7559963192189,13.0100132152655
"20093",11.9480871186476,12.2293166123304
"57759",49.2519103576703,50.5361844217556
"6058",13.432153438608,15.0121694852958
"35078",22.3266824484275,23.5856804676554
"34987",9.83205915528262,10.3772402556711
"35265",11.3271068635969,12.4637995945555
"57962",22.6739157296429,22.92104287656
"8583",10.7915865656451,12.006106524935
"15062",12.9384317292103,13.3378148602159
"11569",11.2409814934705,11.8277312149685
"10973",12.46965685375,13.7244519009795
"12511",14.1663866909184,15.370089321918
"197",11.1898123293444,12.1451950885822
"23124",9.83191982244248,11.066764878269
