"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"33979",0,2215407,84451,8.99444815387784,13.7755033296018
"18664",2,1678145,60952.13,7.62359124289022,12.7293392321607
"28923",255,1008868,5759,12.2556445521697,13.4844094716674
"25332",63,222181,1987.72,9.21076472531635,10.4630507211991
"91005",14,239625,2179.6,12.3427888823959,13.6215996751929
"27197",9,14506,81.01,16.1657875706179,17.4310923542853
"19600",35,58639,302.34,24.4108706849988,25.6729060206524
"15696",33,43004,381.53,13.7480009872726,15.00525765474
"19158",119,436262,4115.75,11.6376557591537,12.8986188153795
"10361",74,97546,513,12.5414728283014,13.3071250430959
"29087",34,141797,539,33.9688789872718,34.8859299172754
"29849",55,109350,721,10.3388847727346,11.5001771735979
"32106",1141,3491581,25719,11.3422464446905,12.5854916606854
"17230",107,302774,2017,13.8404153838245,14.8005239898629
"230",13,26721,264.35,11.3417875169214,12.59521625024
"34106",16,14425,79.3,59.2793674342261,60.530925963921
"29349",26,59253,309,15.6791395633413,16.6741804598441
"9831",57,134438,834,19.8545949584332,20.9078154262701
"17622",32,58747,477.11,13.4412817606287,14.6987268470627
"4061",11,14559,129.81,13.9936635760356,15.2525114407655
"29561",12,45861,0,57.8103566529492,57.8103566529492
"13080",50,118740,717.79,26.419922816207,27.6700188213649
"2773",75,234620,1330,11.7957481188424,12.6485609584847
"23032",25,34610,219,19.8051035566593,21.0612048248054
"6058",75,226605,1229,26.180337589592,27.3809209812938
"26984",57,139320,969,11.4067146689059,12.2525293700208
"1078",87,351991,2724,9.35183984297507,10.4524365651847
"8583",25,40446,202.66,19.0921296544468,20.3553392514988
"15062",24,42702,309.7,12.5446028024825,13.8251115328479
"9296",26,56638,501.98,11.9296384849987,13.1900973203385
"23124",20,48058,988.54,8.91230121124417,11.607365830199
"30196",65,166331,1381,10.9431796441553,12.1830787030711
"33468",32,55717,454.61,11.026059317777,12.277321630921
"163",258,461066,3304,14.77139602218,15.983242481527
"3640",26,53327,321,10.0446599152042,11.0258941917656
"33684",NA,356901,0,NA,NA
"32474",250,280961,2201,8.75953482555959,9.81810486624792
"15699",26,48649,449.58,14.014874587196,15.2665248289345
"15426",9,13430,125.48,9.07626466628198,10.3333173046099
"23091",247,414196,2942,9.51334654852603,10.4501922571708
"18545",150,261835,1682,10.0411261843771,10.8897857613894
"31751",8,25295,93,13.5454253490261,14.4238943570174
"23403",32,94217,683,13.8565170822317,15.0717201083185
"19590",32,66330,400,16.1222456586123,17.208101570962
"8276",11,29397,95,25.1523483249513,25.7473366443911
"14498",8,20586,133,17.7040384717978,18.7176575491758
"27711",37,90869,401,26.3124398936471,27.2576417567083
"10173",10,31209,187,15.1841026489458,16.0434934465707
"9465",35,143258,991,28.80294778997,30.0416095353206
"11892",63,106879,571,18.6810654301301,19.5642322094482
"903",179,641083,2779,14.7306815509231,15.7239740564436
"622",436,1967762,5118,23.8025191873488,24.7627778380259
"14531",389,908275,7264.61,14.2080236508105,15.4585325095793
"18936",40,111930,738,14.8366773787345,15.8138721940407
"3831",71,168593,1242,15.84228176675,16.9670810552827
"4415",170,424719,3388,11.7577470243318,12.7828170667506
"33197",73,202642,1282,9.36949362380302,10.2396537821423
"28701",30,134985,355,18.1879076326459,18.8136788295435
"6423",176,1081345,9006.12,15.5823701304776,16.8531214731511
"14341",51,234587,1424,11.4470232328167,12.502622318656
"9266",139,570939,3288,13.4156721284898,14.3475955214392
"3735",333,1487250,7228,9.63874431983401,10.4385152321615
"15082",35,146957,506,15.7886270032533,16.5789173646784
"3706",127,437952,1908,15.827655420875,16.6880795630777
"27267",28,106201,578,12.9616532763536,13.6306866388945
"29031",105,325645,905,19.613744248477,19.8670634587039
"29738",255,821036,3024,9.38289147362787,9.95277365274878
"6782",54,58656,367.54,16.7418256232014,18.0421828906467
"26213",49,96552,837.96,10.8156730562901,12.0661009528477
"20726",25,73489,618.43,13.2513510992219,14.5082580103096
"20557",36,62291,547.13,10.4530500980488,11.7039637682468
"22968",84,157599,1006,14.3830052969551,15.5008439348365
"21614",34,62789,336,11.8451131448321,12.7169549885701
"19594",39,54583,451.36,15.8720621664113,17.1275851210961
"19838",40,98345,857.75,21.1459982233621,22.4191069463276
"20311",76,170638,1196,9.96086204290058,10.9653469504309
"19234",25,37315,328.25,10.3092980322605,11.5626413948862
"17906",44,60784,389.41,24.2384768599352,25.4978104522004
"34063",4,8100,59,26.6653563297463,27.631729808527
"26904",16,57002,341,14.6675078565357,15.6775280865596
"20156",47,122259,601,10.3885277123361,11.0805588756163
"20537",67,131786,1030.11,11.6411986056345,12.8939895684061
"21919",61,77815,512.1,13.83641026645,15.0896160848881
"10973",22,54838,423,11.9535639820476,13.1992790755204
"10570",55,145627,1297,12.6176912562507,13.7188314499902
"4624",17,53659,210,13.8072866549688,14.5997245334994
"27501",120,200269,971,9.3922341920829,10.0648894067541
"34232",7,3843,5,219.075871988493,219.525350593312
"18609",132,212818,1574,9.63266649446609,10.6941953793145
"22989",113,281475,1363,16.9727727572201,17.7810565092935
"26498",128,547987,4338.53,12.4372913410451,13.6898636292102
"20639",143,253037,1562,15.8186835372331,16.8056925523788
"10892",12,18007,78,14.0233448654642,14.8240922296708
"19862",49,150719,680,16.0645101851807,16.8888285466298
"24678",21,37041,330.62,10.6577448682332,11.9121640951237
"20473",190,365099,3353.24,11.1723871720828,12.4256469841095
"20241",165,253870,873,12.6585873311349,13.2488841496852
"21567",15,20698,78,21.4168415290576,22.3063589088587
"23886",76,126687,784.41,16.8986789252607,18.1558387067254
"5800",14,46354,409.29,11.6638858423515,12.9139282189988
"20504",50,118970,1012,10.2543826431738,11.3815071391976
"27006",79,244320,1968,8.82546165475427,9.93811434767909
"21663",55,75879,478,12.0468937260773,13.0380151031969
"21224",62,125189,807,12.1557057771658,13.0879166069836
"33994",12,49475,416.64,15.8953797189596,17.1454082214336
"15001",145,384364,2612,11.0305508581745,12.0774912230564
"31581",6,20519,0,31.6462497313561,31.6462497313561
"34090",10,43693,75,32.2851828003148,32.7323459969951
"10647",9,23542,191.44,24.5482982031563,25.8031783655094
"428",45,50541,305.87,32.2466676313458,33.507635188032
"2328",17,31501,87,36.1890646228654,36.7546203301025
"27471",1042,9183433,116616.97,12.8896674326805,14.1740905570269
"29140",138,279445,2157,9.00419842660906,10.2363580250508
"28574",647,1395753,10056,12.4692640087471,13.7244157977378
"31346",4,19382,50,59.3256578947368,60.1480263157895
"30182",72,131694,546,14.5015231237884,15.2575463860426
"32328",13,66964,540,10.5194958181176,11.791730474732
"22461",38,83389,604,11.64845695255,12.5972995687793
"25711",33,66309,448,12.4775154893296,13.7211032399902
"26306",72,18419,177.29,73.782190461435,75.0479969784572
"23348",33,69985,468,11.7643190890244,12.6694154779218
"8843",53,95584,521,15.40856371681,16.2228310559375
"25046",24,31432,275.95,12.5732513266346,13.825358401187
"22675",116,237833,2390.12,4.12886936233664,5.41483407960378
"239",5,13116,106.86,10.8005590877645,12.0578006390919
"1439",21,46442,449,9.22267191395721,10.4174150441842
"14993",7,14528,137.67,16.0337529652867,17.2893654628583
"4488",10,23816,171,8.87438049581953,9.79856993844142
"25192",152,205778,2285.88,18.0008463786486,19.2961865133846
"26764",15,59420,544.97,30.83072807521,32.0975471869605
"30950",3,6010,20,27.7022653721683,28.3495145631068
"16730",59,123895,642,18.4357470187284,19.2598487863112
"25621",30,54926,471.29,12.3119556716447,13.5643842467557
"26248",52,137413,1005,12.2668132814543,13.2328176183812
"26398",21,43207,372.85,13.0469141933849,14.2980823922027
"32972",56,137172,1150.86,12.4586117056107,13.7260136208869
"24472",41,73609,420,14.3549995467319,15.3068624784698
"22373",61,164581,1066,16.0013031868455,17.1362682009633
"19300",109,256043,2402.69,10.0081705621379,11.2592908185345
"18806",21,29643,285.17,21.2152510537839,22.4788168731254
"24179",48,85992,320,13.6044893709168,14.1942261087511
"33993",12,40363,256,9.60632495653078,10.3672219827906
"33812",12,36081,331,15.5677449812288,16.8079191301546
"6837",161,414950,2745.65,22.0018562755947,23.253190203076
"3619",1977,7929208,230057.33,8.53789843920216,11.3032642045453
"13085",147,336028,1802,13.9301456036461,14.6995593163746
"13595",63,109321,826,12.6414331597364,13.8645588233117
"15872",270,575799,3412,11.295253023023,12.2285912801807
"24481",19,33331,271.36,11.2062212289843,12.45814391021
"24334",19,43908,288.64,23.6709833015755,24.9221081175738
"27528",39,70739,475,9.55058121450214,10.4626290787741
"28268",138,482871,2051,16.0843140003793,16.9300104732767
"23001",31,39243,310,13.637713523166,14.8333275481042
"20393",157,296637,2519.53,12.6222069499319,13.8857465850609
"24655",70,136656,1141,11.6893947062708,12.789402900898
"18246",254,1322252,5397,30.6095561007277,31.4296950791053
"9104",8,29101,152,26.1956358779354,27.231467473525
"31980",16,28319,212,11.3989025267657,12.5371820065934
"30385",8,35465,143,14.4274450738751,15.299433512406
"30617",39,151614,893,16.512041058034,17.7711352997575
"32633",3169,21381973,174623,9.04264591686344,10.4618034010595
"32526",777,3612530,11152,11.0904321272799,11.7682597723394
"29597",23,108344,610,35.177720027011,36.425955104463
"29878",27,81250,352,25.8131766601123,26.611546753216
"17784",190,235485,1471,16.1243523316062,17.319922787768
"8733",36,80991,530,16.4756053792725,17.5945278358351
"15432",8,19497,144.71,19.1114641928612,20.3651450556667
"9645",41,42293,267.07,15.4196374278697,16.6698264284347
"228",58,173309,1656.06,10.256114980925,11.5074773750391
"1117",32,72228,598.06,19.0239040419064,20.3019804349982
"20292",19,17409,81.08,18.0952057731882,19.3459809514407
"5617",16,21316,125.19,32.0283942674124,33.292864364649
"26944",23,49526,404,10.4029579494893,11.55377805124
"20006",10,13920,85.66,36.3864417609855,37.6534590785651
"22569",25,47510,413.89,10.1492422782171,11.4095692768764
"16701",325,769227,3247.75,28.4856200918236,29.7514635980591
"15444",75,146538,1261.76,12.0940748883425,13.3495105058756
"19115",47,76347,583,11.7621553230017,12.7981632627675
"10204",8,13852,115.99,13.942864897579,15.212278476441
"22263",8,10781,98.84,13.4729092841055,14.7291945233895
"20712",16,28941,273,10.9192955293207,11.9760015482872
"22554",27,62096,526,10.3203582500861,11.3557403671079
"21131",24,57614,425,9.59980084691922,10.7018849527919
"13150",165,387801,3485,13.4536301119716,14.5951284062751
"13099",56,110481,300,16.8294749988849,17.4985503367679
"10120",12,32617,218.35,32.277407822896,33.5303450670079
"6770",191,424918,3480.29,12.9974515107452,14.2625864714033
"30713",3,6791,0,32.8481319747695,32.8481319747695
"25057",34,65473,486,11.8906621339157,13.1557369581458
"19355",32,94748,695,11.1903758974852,12.1317110764676
"8205",23,45961,291,8.89572070461808,9.69592309257599
"5174",25,59913,375,10.2212510957882,11.2025540043701
"1804",91,176075,767,16.3914186035975,17.2602056997871
"29668",20,72038,0,16.6961210802973,16.6961210802973
"28705",103,266917,1559,10.5115238775264,11.3586840163324
"23671",58,48661,409.95,21.876560021617,23.1282412192251
"28254",447,1203740,7879,8.89127265479611,9.68224499987683
"26478",6,19887,126,14.9015135226094,16.0794248801055
"5417",28,42627,417.88,11.7234851228853,12.9848162153547
"28949",6,36878,43,17.1598244255099,17.3818745158792
"19157",169,318343,2187,10.6842025449081,11.6892068875195
"2782",4289,9997920,92760,9.6996845398311,10.7946790303302
"27083",1378,7553396,54450.96,9.83497166027275,11.0898042476318
"33766",73,325827,2492.44,20.0684937651883,21.3247605072043
"33431",246,1114076,8962.84,14.0001038972904,15.2544341639369
"26800",13,64058,364.92,22.769016859768,24.0199758529126
"29688",43,153796,789,21.9350026976419,23.1219651528135
"15954",162,484672,2747,23.3037833470295,24.5648990235191
"33784",45,123992,782,18.8501632289657,20.0589231834595
"15354",21,37772,305.64,22.1926922312018,23.4485660422635
"22381",12,27341,129,19.0538194444444,20.1736111111111
"33467",11,26033,195,14.702571261314,15.800198135723
"18903",52,134808,1108,10.9298301548022,12.0235041195382
"8868",28,85650,566,10.4621935124452,11.4006406642747
"28454",96,243932,2056,14.8017460143079,15.9199261217968
"32113",45,161494,1176,11.7604787960292,12.9677346500909
"11681",4,11154,61,11.4910156029967,12.3500253478285
"29979",553,1881788,13815,9.39843219779269,10.633634413304
"22959",7,14287,72,25.8438666011049,26.8851415844734
"34149",6,7382,34,135.402057035998,136.395511921459
"9923",52,67223,556.43,11.9537194197541,13.2084653350029
"33991",17,40338,380.37,17.7370788800189,18.9878487527651
"25244",42,102071,894,10.0978514881044,11.2482884997478
"10858",11,37632,163,51.5583776774136,52.7731818927097
"16782",41,76757,450,17.0467394204261,18.1901337771397
"18483",6,11364,76.1,23.9238424349155,25.1881510524829
"23284",248,1165175,7899.17,13.9754556398715,15.2333406006382
"34067",12,33595,175,21.4412161576647,22.5244184750987
"16410",18,37451,190,14.2773613990326,15.2873013341838
"22015",42,84258,697.74,10.6706939931092,11.9215962153458
"17751",91,242924,1436,19.1968270508455,20.0253757462564
"32018",22,34199,155,13.2546736132394,14.0463785882113
"33134",22,94661,873.19,8.84883547690434,10.100936376285
"11682",22,51963,148,46.205426830096,47.2098926307502
"10989",33,68749,492,21.0547158603393,22.3036814020907
"30079",5,21318,95,40.3557820481061,41.4764483136922
"23339",114,142801,1336.2,16.0917776732081,17.3418115855935
"9619",28,35952,303.59,12.2813720023458,13.5325470782492
"6051",54,105254,736.17,25.7788478574051,27.0293495987853
"16068",852,4204826,22617.75,15.749244644061,17.018720827242
"17453",19,70330,205,12.4436280752123,12.9710094594212
"22288",87,555805,2980.49,21.6924296564967,23.0050427324041
"33655",NA,464611,0,NA,NA
"21001",57,101210,579,18.5405517217782,19.4410616997087
"18625",37,84963,392.91,16.5170846804517,17.767513917792
"31813",3,5740,20.86,34.1110490664983,35.3771638058705
"12612",222,562993,4429,19.0826201318814,20.3545650588774
"28507",14,47272,85,29.2721334422023,29.7678758894203
"32569",57,198833,594,10.7482615294573,11.3375063239656
"15392",7,14467,107,11.6720108207296,12.6840895547799
"18775",271,605755,15463,10.3077106660148,13.5735262592652
"90713",15,20577,153.93,14.3541487477144,15.6067191086757
"97",154,398389,3020.5,12.0187783193329,13.2849608701175
"32960",13,45935,25,32.8680115670614,33.0831726797026
"33901",76,129317,709,9.82720097159832,10.6157348657657
"19732",86,159357,1511.52,9.26766144488575,10.5216454773961
"18277",45,118632,473,28.6393775403128,29.3618535710631
"18434",17,42229,350,13.3724940480164,14.4850143515119
"26822",30,44521,234,11.6182049558202,12.3205195927776
"1391",18,39965,240,16.4871773656225,17.5323233158997
"1431",10,37225,300,14.9994019675268,16.120712854708
"2315",116,151700,759,10.4852201695663,11.3807171999141
"29471",7,57171,267,34.6012961397577,35.8551704705551
"4666",205,254238,1910.85,15.2661951150462,16.5511659958314
"29743",16,39257,103,17.0525702635794,17.552545992913
"9967",44,92477,190,51.9652122975127,52.5975949489268
"1198",24,65417,293,31.3472850226081,32.519707094554
"15085",74,95029,533,27.7607320318227,28.7255514223393
"17123",87,342608,671,16.0688244627675,16.4107251862111
"28780",62,275639,690,18.1733086669074,18.6818694399198
"34012",3,4929,0,145.062179956108,145.062179956108
"22671",26,120727,809.88,34.2563221295809,35.5468980316279
"8023",34,85912,886.52,11.3409567643525,12.5947271834488
"32422",4,8390,31,24.6850393700787,25.9055118110236
"31217",27,77377,502,17.5877624051813,18.8528514906378
"29663",161,323534,1943,13.7921851203785,14.7759307864295
"29884",12,65851,306,23.1079844790056,23.8619514811193
"17305",26,36024,301.74,13.8830507392548,15.1338932982464
"22552",8,16241,146.71,11.2243573711627,12.4852497677349
"1436",4,4399,44.48,29.5769460940017,30.8566956681858
"11343",7,25169,178.2,18.8204523163087,20.0869948400119
"9049",73,133979,489,15.0501149387786,15.7148702639582
"25745",63,211202,1515.7,12.5406582604429,13.7948068303395
"34095",12,18547,129,52.3244504960125,53.3699669325034
"33825",20,36906,206,32.2239337201651,32.9941077944607
"24497",18,33743,296,16.1605043278131,17.2997063475875
"33013",11,31613,248.65,28.4540362755971,29.7160940922092
"19601",76,305383,3996.68,13.581990600982,15.5835713603896
"22177",60,133011,929.52,13.8822216216788,15.1419895257872
"5296",446,1188097,23568.9,8.3294718346562,10.8805938016208
"11619",162,364985,9371,8.36997927286987,11.6509579295278
"1515",72,161669,1979.73,8.99691774927545,10.6729757125551
"1509",302,694504,8872.24,9.29238574214454,10.7980522714178
"12340",168,486091,5676.5,9.89129304402742,11.4824718057363
"13237",30,69079,638.16,14.7513932636813,16.0073971496254
"5319",91,208150,1682.7,12.1825062136603,13.4384493092201
"15389",31,138599,1149.77,12.6097822190589,13.8791176508579
"5311",224,478475,5873,8.82749263114688,10.4432206276167
"33792",4,70030,762.03,38.1966883110617,39.4868360170002
"33367",245,330920,3773.5,13.7859253779433,15.0946674699121
"13073",55,104173,731,17.0665240863071,18.3273254109246
"29805",930,7243512,14024,16.5419859688512,17.0913069314807
"26243",8,65902,851.67,24.1694342063325,25.5139398908855
"24064",13,29492,128,26.0358157668671,27.0931077777044
"29085",54,139774,593,13.7603663474157,14.5882779996091
"28225",169,525588,4530.58,11.1943700218356,12.4475077203315
"9631",12,38525,95,29.3440555029959,29.8433722274782
"90146",67,163590,815.03,24.5245139914157,25.7765161610633
"27293",20,61934,412,14.6189196219544,15.8097054828174
"9096",6,16596,103,25.29627284241,26.4610095892889
"21641",29,60554,467.66,13.8598523865461,15.1123545251146
"27184",38,204752,1810.6,16.8032127626818,18.0532188035262
"25663",185,471111,3899.85,9.67958011429479,10.9333635110243
"5915",316,921399,7432.54,14.4181999340229,15.6785507371516
"24829",20,90633,1082.46,13.4566072512935,14.7187369701424
"29973",68,197601,1273,16.1023647674754,17.2861433739085
"30243",25,104074,604,14.9502142546629,16.2005506448341
"32335",46,279619,1285,13.582521194834,13.6690172463883
"26390",54,122946,956.46,12.3061599320359,13.561663903086
"30783",10,59966,20,116.890424481737,117.087857847976
"1396",9,14963,130.59,12.3737129470985,13.6243965181215
"284",13,45923,334.47,15.9384173046955,17.1886336358169
"28288",8,25107,93,20.3141361256545,21.1256544502618
"11477",17,56846,351.33,33.6450902648384,34.8969997715897
"35",95,251204,2031.23,12.2824258412978,13.5332245900003
"26336",33,128986,627,15.4013018032746,16.2246129321563
"28191",12,71939,316,24.3307661573647,25.4191752889795
"5814",17,53340,367.2,18.4869024130093,19.7382186463839
"28242",27,84263,317,16.5663360397609,17.2454422759699
"14418",33,121449,2265,8.15194124286247,10.6705808438833
"18836",49,153426,1460.69,10.4941436529571,11.7450568806736
"23658",32,80756,468,10.5674549018149,11.4838100795154
"11694",79,100847,937.21,10.3236988154977,11.5747298171621
"17270",15,20964,165.24,27.4213511798878,28.7060418714003
"25294",62,101740,610,15.9251173369644,17.0851748453891
"1214",18,59561,424.3,19.4342365925088,20.6906660586373
"3276",64,127052,811,18.3951296961713,19.3917527293462
"19483",35,68208,225,15.9533170005021,16.5705992576152
"11556",34,79147,576,16.6244489029448,17.8577928710149
"26579",30,59570,255,18.3697541594239,19.1612863173578
"21645",4,9062,19.28,114.923860506211,116.176394158308
"90030",5,4396,28.79,90.6553543457328,91.9328715516132
"22314",0,1921,0,607.228094101603,607.228094101603
"13191",13,48139,280.8,57.8255002368249,59.0802255645817
"26617",7,33521,180,19.1184545499925,20.1168072680078
"10171",16,60001,423.8,18.3712624339561,19.6221848342631
"28626",137,610448,4335,16.7278441775638,17.9778261559089
"34167",5,12948,120,22.9501131343605,24.2430772546062
"28522",41,197366,516,16.8384271228058,17.4475569878764
"1814",8,30675,137,14.3574841156479,15.2009555238142
"18331",46,85031,574.77,17.7030784013077,18.9551023182167
"30691",9,59684,142,45.9312717094392,46.4101439989209
"13272",18,41891,328.95,16.5244682621194,17.7827376683287
"33365",34,75690,623.42,16.7468413423784,17.9970288444339
"2987",146,258263,868,15.2296055311088,15.7701615565024
"26704",22,32222,371.47,9.17620045901485,10.4443117627761
"32004",34,57701,352,21.1005736358133,22.1152460292295
"6959",84,154484,633,16.5189571017697,17.2602373970639
"32477",14,28006,230,10.9928885511101,11.5791759405027
"32341",80,259565,979,15.7500203699177,16.4751894402347
"32404",13,36948,180,18.6222261051896,19.4085269963306
"11652",95,255293,1733.08,26.4829066529586,27.7444369663584
"27476",771,1174060,8783.66,11.3798911880021,12.6356493637632
"19919",558,1236129,36471.23,8.59151409923343,12.9705051937801
"22519",374,1626346,36752.13,26.0850381361733,29.4565075969299
"9828",61,374760,2928.86,18.2450457357819,19.4976167510578
"22464",72,80930,643.35,8.10050613395764,9.36726856013208
"22302",60,69433,683.84,10.6424407347937,11.8950615045151
"16876",6973,13618000,97861.25,11.3174587412482,12.577459491239
"33976",581,1174510,8775,15.0667425841968,16.3127082821576
"20828",1409,4179900,56882.56,15.303068307799,17.4716454336507
"12342",14,25958,216.26,14.8280365290449,16.0821277217595
"14618",69,261975,2619.3,8.8601893618186,10.1179117764843
"26653",10,15482,109.09,21.3882501242769,22.6406624732073
"18408",278,771408,6904.84,17.1533698583206,18.4073934512917
"1047",65,101938,796.56,11.6224564949355,12.8770958695941
"1961",47,62279,526.31,13.999663741727,15.2512626926202
"33927",8,14621,59,29.3991538989252,30.2423965241253
"21269",50,104418,430,12.7741165665122,13.6180050476306
"27122",24,48392,459.11,12.2078747073319,13.4617354135697
"24516",58,493190,9783,16.3856478944475,20.8756146568524
"22559",54,103229,722,9.8596178867356,10.8484557967541
"33658",NA,226979,0,NA,NA
"33657",NA,254826,0,NA,NA
"33686",NA,1575861,0,NA,NA
"16604",120,248571,2009.91,12.7507431488379,14.0043676737257
"4800",1429,4597631,37585.42,11.6683765772608,12.9229273312442
"33666",NA,156383,0,NA,NA
"33660",NA,286113,0,NA,NA
"19842",368,1840612,16304.39,13.448077533753,14.7052673303813
"14570",34,80431,745.92,14.4769675538051,15.7381985322837
"5170",37,110785,608,14.7936608495095,15.5459647802976
"32964",481,1232024,12028.05,10.4871296493374,11.7523097355824
"15093",41,69091,483.72,19.1057780661625,20.3592497827181
"16601",23,42189,296,9.99195009056148,10.9847722546455
"11782",38,93279,428.21,49.4029714166001,50.6629384440153
"866",19,32171,256,15.1160893915502,16.3815304916931
"19434",60,119464,1084.75,11.0525196413349,12.3029598458549
"13290",40,102739,618.15,25.9393508045042,27.1963600315193
"22130",51,97336,888,10.8107963103798,12.0018617103324
"155",25,44300,353,18.0712770649138,19.3068301936983
"26689",18,89922,775,17.0249052645134,18.2419794809139
"9108",111,179714,1668.18,11.0057558306477,12.270276924495
"18700",44,69760,421,8.52830001279723,9.33242415734093
"12226",9,16761,112.47,18.5994773681965,19.8657505035482
"24799",38,76959,681,14.9198412813767,16.1571052746326
"32971",2783,8864506,54141,14.3814712621794,15.4350170593819
"25178",152,333802,28031,14.5927399967583,22.2286692627355
"3622",2636,16418000,855075,8.11689995263989,12.0581595931871
"27595",2600,7565446,197147.93,11.2900573447724,13.9243282965789
"3510",51179,175231000,6025170,7.17899702744442,11.1338748517643
"17300",1558,4233375,36119.55,12.2041611086595,13.4631112639468
"33326",409,928276,5366,12.7986674337609,13.6192869755169
"2970",7289,17541000,473756.25,8.6041668730038,11.3847110968295
"33404",2391,6867765,30447,22.8441937273985,23.7908080321718
"9575",4083,11144435,254786,12.0079923992783,15.4730608762209
"20209",97,233786,2487.93,14.3228946074986,15.5886339312238
"12773",109,217646,1840,18.5523871125294,19.7668163802748
"5618",17,56937,479.77,14.1856123778153,15.4387575169249
"8243",28,67427,689.98,13.4349113366047,14.7094638079412
"34120",21,36366,185,21.1400921160479,21.9098061568802
"33554",120,113452,999,7.99223446893788,9.2434869739479
"8252",16,49106,141,38.3451109858818,39.0482792325991
"20360",26,57943,229,19.9241829415171,20.7377774303915
"19588",72,154350,1285.65,17.1928555820571,18.4442139821404
"19877",42,81669,620,15.4509355254507,16.6024657605486
"14033",12,30030,255.21,13.8774678640658,15.1333787057637
"581",16,16103,104.82,17.0187314139119,18.2776611434858
"33681",NA,43337,0,NA,NA
"6195",24,68319,531,12.7653812470107,13.9250762756099
"23123",69,145851,1226,10.0303864882658,11.2332871861641
"16282",9,25443,93,39.8738040432714,40.557733179388
"1465",12,17404,155.48,13.2208235288378,14.4850139607343
"18930",30,32883,146,32.9963042161601,33.8986193342645
"33589",31,56418,414.64,15.3142499790236,16.5657085149524
"33696",23,49481,345,9.73341815181846,10.5907143638117
"18407",34,52236,316,13.4227009718555,14.5321892028538
"1623",30,42707,206,22.6057720946434,23.6456981892161
"8595",11,20913,142,10.5875011393834,11.583146941895
"15817",6,15417,131.76,17.192535383193,18.4510289732427
"287",101,177537,1412,12.9342880702451,14.1068108460018
"100",177,467945,15455.07,15.7911027254197,21.6183895141437
"32715",38,406533,464,17.1582093353786,17.5369993787517
"15267",9,23912,241.17,20.5589684462036,21.8154829976914
"10253",17,45917,323.01,15.3287085107853,16.6654596274346
