"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"35260",7,512346,496404,5959,9.21769365275058,10.418127170611
"57899",14,90143,77628,763,13.5273354975009,14.5102282681507
"15448",8,33385,28149,360,7.28977938825536,8.56868805286156
"16522",127,456267,289531,3559,11.2799665666198,12.5091959064832
"22039",23,101664,70671,591,11.3257205926052,12.1619900666469
"16419",49,104193,66567,673,15.247795454204,16.2588069163399
"30367",38,183271,131174,707,12.2783478433226,12.8173266043576
"4788",6,19460,10691,134,19.2872509587504,20.5406416612104
"31826",66,172245,113377,1067,11.608174497473,12.5492824823377
"57298",37,116272,87319,911,11.7168084838351,12.7601094836175
"58485",27,69384,44384,556,65.0797584715213,66.332462148522
"33025",144,689104,502149,6293,11.2647839585462,12.517997646117
"57657",39,223855,199143,2490,28.8169807625676,30.0673385456682
"35048",45,302965,199003,2094,13.7465264342749,14.7987718778109
"35456",35,218261,142783,1356,13.1535266803471,14.1032195709573
"58358",14,32091,27669,346,23.4160974375655,24.6665943836062
"11706",17,50385,37321,310,11.8646338522548,12.6952654001768
"27552",104,428884,349606,3348,16.1936580035812,17.1513074718397
"58321",31,190033,107620,1028,23.1443969522394,24.0996097379669
"34393",10,125540,90959,1012,13.7721390956365,14.884728284172
"57611",5,48148,38188,449,20.4462134702001,21.6219754896826
"1149",24,110679,93509,982,9.57020179875734,10.6203680929108
"1673",585,316236,321909,6728,20.5179103411212,22.6079419960299
"11338",90,347197,270823,3432,12.6111888576672,13.8784372080658
"58548",8,11157,5968,32,149.430294906166,149.966487935657
"6646",53,115696,78906,477,15.7225052594226,16.3270220262084
"3564",98,348064,209708,1390,15.1992294046961,15.8620558109371
"26977",63,102827,65374,658,13.3524030960321,14.3589194480986
"35517",107,414238,386903,9549,9.54554500740496,12.0136054773419
"57157",19,78619,74304,931,14.2899440137812,15.5429048234281
"57633",125,263408,234604,2814,13.4963598233619,14.6958278631225
"9087",1146,3974460,3422958,43121,10.5606320615094,11.8203904342385
"57626",31,124655,112799,1224,9.72969618524987,10.8148121880513
"22543",4,23651,14321,121,19.3492074575798,20.1941205223099
"8426",143,468418,314076,3672,11.5936906990665,12.7628344731848
"57869",23,76565,62994,638,13.5965330031432,14.6093278724958
"35408",109,375652,315462,2070,10.9344390132567,11.5906194723929
"31249",41,115470,93402,787,10.3381083916833,11.1807027686773
"9751",57,382858,357622,3651,11.8468662442467,12.8677765909256
"91005",63,155878,94509,1196,33.1799087917553,34.4453967347025
"27831",58,248374,122530,1531,23.8513017220273,24.9636823635028
"35018",176,56277,29147,0,164.80941434796,164.80941434796
"27207",18,74166,50608,643,14.4344767625672,15.7050268732216
"32257",138,236967,122879,1023,29.0635503218613,29.8960766282278
"30332",15,28916,19970,85,45.8087130696044,46.2343515272909
"30619",16,87677,53786,675,15.6546313166995,16.9096047298554
"19795",60,249230,204371,2556,10.8337288558553,12.0843955355701
"27942",149,1079511,687016,1811,24.2244722102542,24.4880759691186
"32266",83,1492439,911148,4180,13.0731780127927,13.5319399263347
"19600",267,328536,269983,3177,13.0508217184045,14.2275624761559
"4061",18,48658,38187,478,15.1465158299945,16.3982507135936
"58562",13,21591,6989,39,205.565889254543,206.123908999857
"58727",12,16273,4937,0,291.958679359935,291.958679359935
"16476",11,41722,30104,378,9.59008769598724,10.8457347860749
"35189",203,621815,525284,6443,10.6706086612195,11.8971832380198
"14936",30,119072,96067,1183,9.48608783453215,10.7175200641219
"18489",147,455632,380090,4761,9.79031282064774,11.0429108895262
"26568",40,194808,127050,1479,15.0877607241244,16.2518693427784
"14311",13,75189,65673,617,11.123292677356,12.0627959739924
"32304",6,23295,12297,140,33.9025778645198,35.0410669268927
"7506",235,911378,582881,5848,12.6370562773534,13.6403485445571
"22658",72,356879,284984,3167,9.64299750161413,10.7542879600258
"9812",7,31269,23300,152,29.0343347639485,29.68669527897
"28380",147,451697,254670,3191,11.5879373306632,12.8409314014214
"8251",27,88128,69857,720,10.2022703522911,11.2329473066407
"8822",10,29791,21496,157,14.79810197246,15.5284704131001
"31372",30,70780,46488,288,18.8392703493375,19.4587850628119
"18664",21,42907,15895,171,96.0427807486631,97.1185907518087
"33535",787,2217247,1968956,40680,20.5955338768363,22.6616034081005
"57072",77,354594,338514,3232,10.3139013452915,11.2686624482296
"29864",312,1021563,749139,6623,10.6510273794316,11.5351089717663
"18152",48,50176,36075,423,14.0568260568261,15.2293832293832
"10375",26,115837,106955,1279,8.93833855359731,10.1341685755692
"57103",47,327079,247312,1290,9.61659765801902,10.1382059908132
"31217",82,265695,210038,1525,12.1801769203668,12.9062360144355
"28225",244,1310073,1162923,12630,9.77708756297708,10.8631439914766
"34885",29,106835,85551,924,13.3078514570256,14.3879089665813
"27197",175,1181061,884752,11066,9.20110946344286,10.4518554351954
"57478",27,110601,79469,930,13.4719198681247,14.6421875196618
"35267",39,1338397,425328,1494,33.7120998382425,34.0633581612309
"3304",39,120642,83326,1009,10.214098840698,11.4250054004752
"57840",14,178650,128812,1165,16.0722603484147,16.9766791913797
"15696",32,74318,37032,469,17.7873190753943,19.0537913156189
"35224",33,97236,83588,874,12.2804708809877,13.3260755132316
"35314",10,77201,37904,484,26.7148585901224,27.9917686787674
"29087",46,131097,74126,303,38.4925667107358,38.9013301675525
"13947",33,132979,87840,1091,13.488160291439,14.7301912568306
"57845",56,203321,180900,2046,10.3913764510779,11.5223880597015
"29849",73,187269,149449,1227,12.2958333612135,13.1168492261574
"35029",37,148867,93952,1178,19.5567949591281,20.8106267029973
"17230",104,507235,402009,3754,16.2140648592444,17.1478747988229
"34106",56,183292,164713,1621,10.0192455968867,11.0033816395791
"9831",61,193373,107848,1350,24.3741191306283,25.6258808693717
"17622",56,173055,134504,1701,12.8702492119193,14.1348956164872
"3931",370,704621,602030,8752,9.96594854077039,11.3809943026095
"13080",41,137999,76750,835,23.5791530944625,24.6671009771987
"2773",262,931386,738391,9269,11.3305823066641,12.585879297012
"20093",40,152818,77530,360,14.8910099316394,15.3553463175545
"57759",9,24154,17329,221,41.7969877084656,43.072306538173
"6058",95,373108,235168,3222,11.5836338277317,12.9537181929514
"35078",47,150639,112102,1432,18.3234911063139,19.6008991811029
"58629",33,53609,26388,60,117.276792481431,117.504168561467
"35265",24,85971,62685,750,8.46294966897982,9.65940815187046
"34987",35,154549,137917,968,10.847828766577,11.5497001819935
"57962",16,44541,30802,32,25.5275631452503,25.6314525030842
"8583",50,123886,84960,1032,11.7443502824859,12.9590395480226
"15062",21,50807,26938,339,12.1130002227337,13.3714455416141
"10973",156,640573,643624,8059,10.7783426348303,12.0304712067915
"11569",212,487770,366858,1164,10.7493907724515,11.0666797507482
"12511",44,132353,90317,1099,13.6253418514787,14.8421670338917
"197",72,230066,172229,1835,11.3505855576006,12.4160274982726
"23124",149,1065009,933227,11710,8.90533600078009,10.1601218138781
"34566",42,139311,119124,1499,10.4185554548202,11.6769080957658
"34930",20,68270,64400,806,11.0170807453416,12.2686335403727
"57733",32,147414,115310,1362,21.2123840083254,22.3935478275952
"15657",29,61693,40316,176,14.1432681813672,14.5798194265304
"34664",104,540525,423305,5246,11.4973836831599,12.7366792265624
"57512",140,822575,758419,24821,7.5103603680815,10.783089558674
"7237",327,1301538,876224,8426,10.3395935285954,11.3012197794171
"57424",17,55493,44727,554,10.8212041943345,12.0598296331075
"35173",32,135330,99702,966,11.5113036849812,12.4801909690879
"1946",42,115794,77673,971,9.73826168681524,10.9883743385732
"15083",8,16958,10212,140,16.9016842929886,18.2726204465335
"91",52,130951,98256,892,10.7647370135157,11.6725696140694
"55130",34,154130,125658,1397,9.70570914704993,10.8174569068424
"4051",6,17246,8540,107,42.6697892271663,43.9227166276347
"34782",58,924879,437566,2315,15.8872033019019,16.4162663461055
"58424",32,83259,26962,100,175.591573325421,175.962465692456
"15699",28,89531,60733,762,16.0407027480941,17.2953748374031
"15426",8,15121,12115,93,8.51836566240198,9.28600907965332
"58241",40,363894,363325,4347,7.33695726966215,8.53340672951215
"10790",47,167567,114312,1432,11.0793267548464,12.3320386311148
"23091",541,2390093,2180119,14147,9.55085479278883,10.1997643247914
"18545",225,597255,503024,4589,9.46257037437578,10.374852889723
"35377",15,202232,133531,1682,18.3066104500079,19.5662430446863
"58400",32,90961,62961,377,35.9063547275297,36.5051381013643
"19590",56,135050,100935,1225,12.2950413632536,13.5086937137762
"8276",13,46008,25340,240,29.6487766377269,30.5958958168903
"27711",49,177069,115117,1116,17.1851246992191,18.1545731733801
"10173",10,42633,28452,257,19.812315478701,20.7155911710952
"9465",39,176430,149064,1873,19.5620672999517,20.8185745719959
"622",518,4697386,2664617,38329,10.1947109096729,11.6331540330186
"903",199,787821,485143,4549,12.7440775194118,13.6817391985456
"14531",605,2631684,2112061,21594,9.75615761097809,10.7785712628565
"34302",45,85860,53442,579,16.5543954193331,17.6378129561019
"28701",41,226526,120480,930,16.8824701195219,17.6543824701195
"6423",246,2594308,2194501,27967,12.2365859026722,13.5109986279341
"3735",1269,5153594,4413074,104116,8.55532900649298,10.9145915069632
"24107",1674,11836086,10769766,435908,6.89550729328752,10.9430232746004
"27267",41,184837,149239,1088,12.9302662172756,13.6592981727296
"29031",160,425134,307997,2819,12.9046711493943,13.8199398046085
"6782",70,135892,111150,1472,8.10796221322537,9.43229869545659
"20726",26,152015,122800,1443,14.8444625407166,16.0195439739414
"35461",72,270992,243141,2670,9.43279825286562,10.5309264994386
"8893",15,34630,27245,327,9.56138741053404,10.7616076344283
"19838",54,224674,170238,2154,18.5387516300708,19.8040390512107
"20311",81,472348,453842,19424,9.72805513813177,14.0079587169103
"34422",52,501419,361242,4134,11.4219830473754,12.5663682517537
"32328",272,543934,438418,4139,9.34154163378328,10.2856178350341
"1117",69,226412,199377,2176,10.8126815028815,11.9040812129784
"19234",42,87363,60178,754,13.0280168832464,14.2809664661504
"17906",45,123304,82525,784,13.8345955770978,14.784610724023
"35568",60,182678,143254,1791,10.3878425733313,11.6380694430871
"31980",37,97524,77247,822,9.24307740106412,10.3071963959765
"6183",33,110530,83160,897,9.85088985088985,10.9295334295334
"20537",53,171635,93413,500,18.6034063781272,19.1386637834134
"34955",210,659524,549376,3892,9.95001601817335,10.658456139329
"19115",102,236363,183380,1481,10.4351619587741,11.242774566474
"22559",84,250683,197988,2444,9.87635614279653,11.1107743903671
"4624",34,117750,88014,791,11.9515077146818,12.8502283727589
"18609",190,649124,562368,5173,8.2236186980767,9.14347900307272
"34232",24,46255,34887,381,24.4732995098461,25.5653968526958
"15423",26,72572,63186,1062,14.9416009875605,16.6223530528915
"30617",79,569043,367264,2707,21.1695129389213,21.9065849089483
"34606",45,99517,81431,360,9.69409684272574,10.1361889206813
"20843",238,644349,589173,7430,10.5777080755568,11.8387977724709
"20473",323,1018208,799580,10003,14.5471372470547,15.7981690387453
"23433",266,668839,436482,5326,13.4940272451098,14.7142379296283
"5216",154,579909,514153,5082,9.3851441107997,10.3735658451862
"5800",37,217677,190166,1695,10.3372842674295,11.2286107926759
"20241",286,862439,644730,7724,10.0511842166488,11.2492050936051
"21567",15,24379,12821,162,23.8904921612979,25.1540441463224
"23886",89,294974,210505,1683,13.843376641885,14.6428825918624
"15836",22,61581,33554,316,16.0636585801991,17.0054240925076
"34788",72,614615,407662,3705,11.0392923549411,11.9481335027547
"27006",387,2707425,2175002,25642,9.29484202773147,10.473783472383
"21663",39,183047,134178,1499,13.0386501512916,14.1558228621682
"35033",28,112013,104043,1161,11.3145526368905,12.4304374152994
"34868",117,504264,411749,5150,10.1668735078895,11.4176355012398
"35412",53,518371,437149,5411,10.9198465511759,12.1576396148682
"57444",25,115079,100769,1124,13.1607934980004,14.2762158997311
"57359",31,118692,107884,673,9.56212227948537,10.1859404545623
"58514",6,32882,29133,291,26.2932070160986,27.2920742800261
"31581",6,31229,13054,34,22.4069250804351,22.6673816454727
"34090",56,361430,271929,1323,9.80439747139878,10.2909215273104
"57709",83,175204,159938,1614,10.2646025334817,11.2737435756356
"428",31,62585,45361,568,12.7488371067657,14.001014086991
"10647",9,33870,22541,283,18.0559868683732,19.3114768643805
"2328",16,44420,24722,310,17.1102661596958,18.3642100153709
"35328",116,25039727,22289244,284244,11.5257969269842,12.8010487928617
"27471",61,26023542,29646369,399449,9.17265449944309,10.5200336675294
"29140",129,291390,201232,2516,9.48407807903316,10.7343762423471
"30182",75,246100,177528,469,14.1955071875986,14.4596908656663
"34656",119,492982,449560,4762,9.61673636444524,10.6759943055432
"57113",161,582485,416906,5274,12.1682105798429,13.4332439446782
"313",94,396920,281161,2245,10.7813672593283,11.5798421544951
"35223",12,123448,101376,1091,9.68473800505051,10.7609296085859
