"","cert","rbc1rwaj","rbcrwaj"
"1",35523,338.680986742742,338.680986742742
"2",15448,12.9962455290694,14.2329253030606
"3",23309,8.96243350068818,10.2209119862273
"4",22039,16.1064106452265,17.3624536095283
"5",16419,13.1746415423678,14.4264357022304
"6",30367,10.9640329797262,11.8987240935222
"7",4788,24.8005292707704,26.0563422714055
"8",31826,12.2679197092243,13.1045548315269
"9",35048,12.7120030539347,13.4100452636745
"10",35456,49.9976326878462,50.4710951186023
"11",11706,10.6189871119985,11.1596044417436
"12",27552,13.2022004853018,14.153598284283
"13",34393,13.4296789266877,14.4341392615668
"14",1673,8.85352196087937,10.1193434864772
"15",19713,9.20231411818678,10.3980845339892
"16",6646,23.0678494747166,23.6244996774963
"17",26744,10.7965454623872,11.8056309498491
"18",26977,16.0163988161689,17.0211350907113
"19",19593,10.9525715882739,12.0251682541601
"20",9087,11.0586195667478,12.3143904941428
"21",27789,23.4126803915235,24.6677409544484
"22",22543,15.1655834107088,16.1456721345301
"23",8426,11.6649554044164,12.9819794702147
"24",31249,10.0690307659962,11.0256500105123
"25",8841,21.8941517658079,23.0693983083363
"26",9751,10.3281165253922,11.5061926769921
"27",27831,20.6107123870282,21.8722310827574
"28",35018,756.107382550336,756.107382550336
"29",34799,161.616161616162,161.616161616162
"30",32257,16.8130525546181,17.6028629424045
"31",30332,22.7992640503784,23.2165550729311
"32",30619,14.209299135921,15.460842134138
"33",19795,11.320871372198,12.5783249232187
"34",22051,10.477248395054,11.5657954336001
"35",27942,15.4766441733491,16.0033055238402
"36",25002,13.0867387082443,14.3378707435315
"37",32266,10.3194257233316,11.0514982650652
"38",35189,25.3846939378793,26.5106929596844
"39",14936,10.8151469064241,11.886074480366
"40",18489,10.678156629839,11.9303402966553
"41",26568,16.7268413706022,17.5505442851294
"42",14311,11.6591321601299,12.6083672480074
"43",32304,27.2815377160394,27.887255693749
"44",7506,18.288289260804,19.4625746705187
"45",22658,12.2787019387673,13.7150010484511
"46",9812,34.1734220736208,35.0187679399426
"47",5682,16.0762105639312,17.1177433166499
"48",28380,9.92253828199143,11.1732970819333
"49",26973,8.92648820432136,9.90201183590642
"50",10922,11.098172865034,12.3790592266719
"51",33914,88.3453288676691,88.3453288676691
"52",8251,11.953819035056,12.7499620606329
"53",8822,18.2282418349478,19.379370308233
"54",31372,33.3995113011607,37.1207493382203
"55",11687,13.4148194147764,14.1604228636703
"56",29472,14.3993286298389,15.0824087356187
"57",33535,11.2544398935338,12.5193374757257
"58",18664,14.3648908039911,15.4120800849608
"59",35408,114.793838760887,115.437422233664
"60",34939,17.9730624862,18.7818851611254
"61",57072,313.233486084721,313.457024701017
"62",25332,168.625146886016,168.625146886016
"63",35405,392.507204610951,396.109510086455
"64",31217,11.7249364641697,12.7375847553257
"65",91005,15.3006629479472,16.604289784213
"66",34885,15.6180862831858,16.060564159292
"67",27197,11.7351482078991,12.9873043446337
"68",35267,282.210362463865,282.388258839226
"69",19600,34.7849497623592,35.8998077474001
"70",15696,12.4404604674546,13.6917268247092
"71",35224,49.8802663087814,50.7618220573143
"72",34676,18.5635559438788,19.8153842086395
"73",35314,92.0324441451202,92.9108957277971
"74",10361,11.588168146435,12.361703280663
"75",29087,32.6277770205806,33.1443369224479
"76",29849,14.9157634939371,15.5631863218514
"77",35029,18.4783973019139,19.6244290306209
"78",17230,13.5587601070782,14.2249162253026
"79",34947,14.6359988607007,15.7153350689326
"80",34106,10.2750673126089,11.5294868349942
"81",17622,12.2668496215244,13.5272598704339
"82",9831,25.8668476073281,26.9513415293319
"83",4061,12.4419497056171,13.6923068304679
"84",29561,38.0869659627599,39.2215406329732
"85",13080,28.1992410492481,29.449931811038
"86",2773,9.93065127587344,11.0070887141765
"87",20093,13.5519259168786,14.5012824641077
"88",34388,28.5193491239388,29.5587437149908
"89",6058,24.7568891855654,26.3392728978258
"90",35078,20.7144237017264,21.7813175040832
"91",34987,29.4342529621092,30.1586115310986
"92",35265,46.0087994971716,46.3859208045255
"93",1078,10.2043689548008,11.4576499287304
"94",8583,12.4410088127336,13.6913118737913
"95",15062,15.5706563288089,16.8411793054462
"96",4822,8.19981333798407,10.3304107797045
"97",23834,35.9254396601467,36.5944422608943
"98",1932,10.0661837179543,11.0462374747625
"99",11569,11.5554268148742,12.6512115998561
"100",34566,22.7206231347893,23.7251549059511
"101",34664,17.117381746513,18.0649257125531
"102",23124,8.01065037218172,11.6521323139115
"103",34930,20.1593632421817,21.3932553026946
"104",9296,14.7540938372982,16.0092758037985
"105",30196,10.53909654459,11.7895092154679
"106",35140,29.3791886463046,30.2840301113218
"107",16635,8.4558073571838,9.42718097661904
"108",34473,17.158355130569,18.189614510527
"109",7237,14.8799369699869,15.9122644728095
"110",33468,8.79907593933684,9.87662108125085
"111",35146,22.9527207850134,23.7912578055308
"112",35173,42.441092270425,43.4485796080159
"113",33684,NA,NA
"114",34782,254.873484663575,254.873484663575
"115",15699,11.5861717510985,12.8386002512224
"116",15426,9.07165843544983,10.3387945001048
"117",10790,10.1614169510216,10.7653115248898
"118",23091,9.94490827168264,10.8443033423081
"119",18545,10.0117376237584,10.9629725512193
"120",35377,38.7529886373371,38.9476881381276
"121",19590,10.9022893357657,11.8091657791229
"122",8276,28.97785135849,29.6858236713266
"123",27711,24.4731249349793,25.8134031316578
"124",10173,16.6666666666667,17.5230247212797
"125",9465,16.5414464260509,17.7965432850481
"126",903,16.8367766039936,18.0909894840856
"127",622,15.8600152160594,16.3573935151292
"128",14531,12.6946747399691,13.9466507828737
"129",34302,12.9681812287909,14.201589515397
"130",28701,16.7524561650919,16.7524561650919
"131",6423,12.4297581944816,13.6978879114186
"132",3735,10.3157176769875,11.2670450913229
"133",27267,11.6264518588128,12.8768386299932
"134",29031,13.6280157465162,13.8731660788916
"135",28537,13.4670941934665,13.9131400996857
"136",29738,9.46876286616932,10.1839940679558
"137",6782,20.2609913572234,21.5078741502408
"138",20726,10.3181247383843,11.4408299946182
"139",35461,63.424272547648,63.8538099971773
"140",21614,9.79909226084785,10.5608874857092
"141",15836,20.2063281655236,21.0074347299867
"142",19594,14.6297226499332,15.8893999533804
"143",19838,16.8577062947723,18.1155380607716
"144",34422,18.4657035237152,19.3572064216993
"145",20557,11.8623919125909,13.1124109054416
"146",32328,19.7518514094601,20.6820353559484
"147",27501,11.8950184742839,13.151752693324
"148",22968,8.46444448509907,9.1093284059933
"149",17906,29.7663754381037,31.0199904882087
"150",19234,11.6885578399303,12.9456898821214
"151",35568,63.6883797666827,64.8584767677241
"152",20156,10.4932967576617,11.4559353523472
"153",34955,11.6055051602051,12.8557842039771
"154",20537,14.6228774903623,15.4978762641868
"155",21919,14.9049935664163,16.1563063463332
"156",10973,14.1901453471363,15.3192024219466
"157",4624,9.88222376178089,10.5227382648593
"158",18609,7.58425712783926,8.59325358509671
"159",34232,22.4146985622626,23.6659639081492
"160",26498,10.5187822366522,11.7724209789532
"161",10892,10.8223569717761,12.0724767743506
"162",20311,10.3952818391995,11.2646513711412
"163",34606,11.1336757854498,11.7508859953012
"164",24678,10.7150044036055,11.6610608899726
"165",20473,11.0852871208482,12.3385650859118
"166",23433,12.631848607791,13.8709988472017
"167",10954,10.3743242318484,11.366591391227
"168",5800,8.14279584869759,9.37815446542758
"169",23886,11.6476141115532,12.5796077936818
"170",20241,10.424316280804,11.3257865982171
"171",21567,13.1681889305338,14.4357692587606
"172",20504,11.3537786964728,12.6078312445538
"173",34788,13.8228211735879,14.8789658231591
"174",27006,9.16589520550888,10.4163377505733
"175",21663,11.3126636613395,12.0110453472245
"176",21224,10.620785061165,11.8673151528808
"177",35033,104.584976911701,105.837602052868
"178",34868,10.8641090341869,12.1137320758098
"179",33994,10.586905099273,11.7281737195911
"180",35412,45.0255273001986,45.7883000889495
"181",34523,14.9841396897166,16.0901698527006
"182",31581,25.9116178271931,29.7088476396872
"183",34090,9.33299313790001,10.0500893013012
"184",10647,21.4994895679731,22.7505688828599
"185",428,24.3604866495072,25.592983482675
"186",2328,26.7998464792967,28.0549445053988
"187",27471,11.1581860996427,12.421591178503
"188",29140,10.1164299410961,11.3771801908349
"189",30182,18.1500255003799,18.844260332858
"190",34656,11.3459661511351,12.3686454284734
"191",32525,35.6391554702495,35.9846449136276
"192",35223,56.610533858832,57.8406783709543
"193",23348,12.5730468624246,13.8304647902111
"194",8843,11.1324621422048,12.2408741607059
"195",239,10.9887979214837,12.0867082563827
"196",1439,10.1722669697561,11.1931210670775
"197",25192,15.4239082838918,16.7231779155589
"198",26764,18.8301357276884,20.0977870240675
"199",30950,29.7280202403542,30.3605313092979
"200",16730,10.1695674785166,11.2816206966901
"201",34334,15.1742523956037,16.4321597274037
"202",35562,28.9016463155337,29.357268695705
"203",18806,21.7688315524183,23.0472813372317
"204",33993,8.86598954558152,10.0746561599092
"205",22373,9.42623308320623,10.4428007882929
"206",24472,13.9385673013505,14.7841847931726
"207",19300,9.34083542717216,10.5458376912811
"208",25621,11.2704621179197,12.1330646754376
"209",26398,9.47727823541788,10.6704272165805
"210",33812,9.93651973713735,11.1890208019157
"211",6837,16.2303576719992,17.4808295966127
"212",3619,6.61769242329177,10.8160688016832
"213",24481,9.14319267286349,10.2214323286656
"214",24334,18.2077422606738,19.2986877582796
"215",23001,9.39300092908021,10.2864663982657
"216",24655,11.4212568374545,12.663931736235
"217",18246,35.8863049254007,39.7558421341864
"218",29899,33.6951392166116,34.0254837187353
"219",9104,23.9293642281695,25.0866734841494
"220",31980,10.6639615633075,12.2407609280792
"221",30385,15.9941447683728,16.6480285033864
"222",30617,14.53922763722,15.7889063031238
"223",29597,14.0948778819458,15.0645797288054
"224",32526,10.2530101310136,11.1894229005534
"225",29878,11.2517655134179,11.9474108003221
