"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",13,83730,67296,853,6.22622444127437,7.49375891583452
"22039",22,127167,67997,739,15.9933526479109,17.0801653014104
"16522",137,768136,352654,4465,17.6816369586053,18.9477504863124
"16419",42,111046,64831,820,15.9722972034983,17.2371242152674
"30367",39,239175,155546,1186,12.3584020161238,13.1208774253276
"4788",7,22487,16463,172,12.8409159934398,13.8856830468323
"31826",63,191470,114731,83,13.5194498435471,13.5917929766149
"57298",38,138996,111122,1392,15.7583556811432,17.011032918774
"32487",16,48394,26921,337,17.2690464692991,18.5208573232792
"58485",51,235732,198315,2488,15.7154022640748,16.9699720142198
"57657",44,384358,218845,2769,18.8877972994585,20.1530763782586
"35456",43,281258,178922,2246,12.7832239746929,14.0385195783638
"58358",5,32158,19743,269,3.5455604518057,4.90806868257104
"58773",30,51458,29950,357,14.2737896494157,15.465776293823
"11706",18,59696,44059,385,11.4550943053633,12.3289225810845
"27552",145,742461,530675,5508,11.7082960380647,12.7462194375088
"58321",59,563140,367240,4360,13.0072976799913,14.1945321860364
"34393",8,110037,81070,1023,18.4716911311213,19.7335635870236
"57611",4,50762,31313,395,27.0143390923897,28.2757959952735
"1673",446,517960,282058,3020,35.7947656155826,36.8654673861404
"58548",20,90155,58901,738,13.2765148299689,14.5294646949967
"6646",52,110567,81125,778,15.8027734976888,16.7617873651772
"3564",84,299231,198151,2106,14.7468344848121,15.8096603095619
"26977",56,129768,67300,843,17.3001485884101,18.5527488855869
"57157",16,67784,48924,636,3.78955114054452,5.08952661270542
"57633",81,285639,239804,3021,10.8926456606228,12.152424479992
"9087",1144,4294276,3312071,42218,14.7791215828405,16.0537923251041
"57626",38,175930,147624,1846,11.075434888636,12.3259090662765
"22543",5,26184,13604,104,23.3975301381947,24.1620111731844
"8426",155,730754,401818,6872,13.1743724770916,14.8845994952939
"57869",26,130973,92756,827,11.8040881452413,12.6956746733365
"35408",241,1242555,604409,11993,17.8867290195877,19.8709814049758
"31249",36,128514,90589,950,12.1725595822892,13.221252028392
"9751",53,367005,287620,3602,15.9324803560253,17.1848272025589
"91005",31,182352,112428,1276,33.2426086028392,34.3775571921585
"27831",51,241839,110425,1385,20.6710436948155,21.9252886574598
"35029",57,141421,109040,1377,10.3815113719736,11.6443506969919
"32257",115,221678,119631,1170,33.6911001329087,31.7802241893823
"30332",18,42622,32960,413,32.4878640776699,33.7408980582524
"30619",15,80703,43082,554,16.7401699085465,18.0260897822757
"19795",68,298429,219670,2752,12.8023853962762,14.0551736695953
"26549",21,100177,59499,689,14.9128556782467,16.0708583337535
"27942",156,1156687,739518,4483,24.4563350723039,25.0625407359929
"32266",83,1023814,588771,7344,20.0556752965075,21.3030193402868
"19600",258,293912,151719,2036,34.6686967354122,36.0106512697816
"4061",19,68104,44767,564,13.043089775951,14.3029463667434
"58562",29,108648,67183,843,18.0090201390233,19.2638018546358
"58727",29,131400,104335,1268,15.0103033497867,16.2256193990511
"35189",261,764048,607671,7649,13.6381364257962,14.8968767639068
"14936",33,120513,87692,990,12.8244309629157,13.9533822925694
"7506",257,1008825,674350,8500,12.1908504485801,13.4513234967005
"18489",143,512221,458738,5761,14.5850136679325,15.8408503328697
"26568",43,196387,119633,1499,14.9139451489138,16.166943903438
"14311",14,118216,90982,791,10.0536369831395,10.9230397221428
"32304",6,25945,12303,154,31.9759408274405,33.2276680484435
"58697",10,55059,36627,463,18.2488328282415,19.5129276216998
"9812",8,38838,27921,191,26.9188066330003,27.6028795530246
"28380",154,600850,276113,3154,13.9363231720346,15.0786091201791
"27015",222,396833,303028,1614,15.5718283458954,16.1044523938382
"8251",29,119352,85131,1069,12.1518600744735,13.4075718598395
"8822",11,35244,22419,169,14.9560640528123,15.7098889334939
"31372",29,70291,42250,532,11.8059171597633,13.0650887573965
"18152",31,52106,35180,361,17.4388857305287,18.4650369528141
"57072",61,354083,250854,3222,5.77905873536001,7.06347118244078
"29864",212,791065,618321,7851,7.55772487106212,8.82745370123285
"10375",27,119276,96044,1202,12.7097996751489,13.9613093998584
"34885",164,203416,152444,1906,15.8654981501404,17.1157933405054
"57264",24,332171,247398,3118,4.54126549123275,5.8015828745584
"57478",35,179649,91658,1152,12.4004451329944,13.6572912348077
"35267",37,1097136,393272,2901,34.8827274761488,35.6203848735735
"3304",64,287642,207965,2609,14.0470752290049,15.3016132522299
"35224",22,59455,40308,517,5.54480500148854,6.82742879825345
"35314",7,33770,22900,297,35.1091703056769,36.4061135371179
"13947",35,175483,93565,1172,16.0273606583658,17.279965799177
"57845",86,300371,216678,2742,9.50073380777006,10.7662060753745
"29849",61,176050,129714,1621,15.545739087531,16.7954114436375
"17230",95,525891,367916,4617,19.9711347155329,21.2260407266876
"34106",37,132440,98465,1255,4.91545219113391,6.19001675722338
"9831",59,225297,135598,1512,22.2134544757297,23.3285151698403
"17622",46,175316,126096,1596,13.5254092120289,14.7911115340693
"3931",452,1159486,826936,11697,12.8828591329922,14.2839349115288
"13080",40,147065,60346,760,27.2296423955192,28.4890464985252
"2773",263,928608,671839,8592,11.2409371888205,12.5198150152045
"20093",47,125776,87283,1009,12.7378756458875,13.8938854072385
"57759",9,34800,26258,353,2.6239622210374,3.96831441846294
"6058",89,405774,244996,3074,13.2242975395517,14.4790119022351
"58629",99,541862,411897,5237,11.4436376084312,12.7150719718765
"35265",23,130564,72742,911,9.79489153446427,11.0472629292568
"15062",20,57137,31224,392,10.8314117345632,12.086856264412
"10973",158,620304,528004,6711,12.0964992689449,13.3675123673305
"11569",186,541351,324968,4079,14.1352379311194,15.3904384431698
"12511",42,144256,98218,1229,14.4240363273534,15.6753344600786
"197",70,285856,182180,2294,12.4393457020529,13.6985399055879
"34566",39,143441,129627,1622,10.6490160228965,11.9002985489134
"34930",21,82771,53181,670,15.9229800116583,17.1828284537711
"57733",36,215800,157644,1989,11.1104767704448,12.3721803557382
"15657",55,204991,126695,1589,12.4251154347054,13.6793085757133
"34664",60,534964,316686,3974,12.5089205080111,13.7637912632702
"7237",366,1426214,854648,10749,13.5777536482856,14.83546442512
"57424",14,59100,42848,541,12.2176064227035,13.4802091112771
"35173",29,155354,100537,1270,15.0710683628913,16.3342848901399
"1946",48,107859,101860,1277,10.5105046141763,11.7641861378362
"15083",6,13959,6742,85,6.95639276179175,8.21714624740433
"91",60,179392,146378,1848,9.19127191244586,10.4537567120742
"55130",26,140959,97722,1234,7.97568613004237,9.23845193508115
"4051",8,36752,16887,213,21.4958251909753,22.7571504707763
"34782",42,942168,504116,0,16.8173594966238,16.8173594966238
"57803",1020,79375575,68007755,787882,18.4466947923807,19.6052126702315
"58424",104,725032,499388,6240,18.7865947920254,20.0361242160404
"15699",24,85186,60238,757,14.7863474882964,16.0430293170424
"15426",11,22516,18539,232,9.29931495765683,10.5507308916339
"59060",96,858131,181506,2311,93.560543453109,94.8337795995725
"23091",495,2284756,1689767,21584,13.4688391949896,14.7461750643728
"18545",328,1039974,711473,9105,12.9057603029208,14.1854996605634
"35377",16,233059,159213,2027,20.8688988964469,22.1420361402649
"19590",56,149670,103238,1306,12.711404715318,13.9764427826963
"58275",22,113237,90588,1100,29.4531284496843,30.6674173179671
"1149",26,126619,97892,1086,12.0643157765701,13.1737016303682
"8276",15,55811,32865,281,29.8341700897611,30.6891830214514
"27711",49,209165,135007,783,17.2724377254513,17.8524076529365
"10173",10,46245,31077,255,20.9672748334781,21.7878173568877
"9465",38,204067,138875,1740,24.3996399639964,25.6525652565257
"622",446,4366775,2480675,31077,11.1527709192055,12.4055347838794
"903",187,774500,433973,5483,12.4998559818238,13.7632986383946
"14531",643,3049186,2339896,29273,13.4032452724395,14.6542837801338
"34302",39,121671,62850,773,16.8480509148767,18.0779634049324
"28701",49,274882,151659,1479,17.088336333485,18.0635504651883
"6423",237,2311079,2189180,27763,12.9669556637645,14.2351474067916
"24107",1631,11392911,9704313,123665,16.1467586628749,17.4210889529223
"27267",38,257848,217772,1822,10.8581452160976,11.6948000661242
"29031",155,428290,307544,3896,12.3725385635876,13.6393491662982
"20726",21,121867,89560,1130,16.4682894149174,17.7300133988388
"8893",13,31506,19208,246,14.1451478550604,15.4258642232403
"19838",52,232462,136631,1742,29.5569819440683,30.8319488256691
"20311",73,337446,285936,18644,10.9783308152873,17.4986710312797
"34422",48,483405,372451,4308,12.8685384117642,14.0252006304185
"32328",297,469199,242483,3092,18.2111735668067,19.2388744777984
