"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"15448",9,20328,14569.7,173,11.9769109864994,13.1643067461924
"22039",18,43778,36138.16,453.06,13.6171847155472,14.8708733372147
"23309",84,177982,127756.08,1610.58,9.95670812692437,11.2173761123541
"16419",39,69049,47069.2,564,12.7556873709347,13.9539231599432
"4788",7,16256,8167.22,102.62,23.6310519368892,24.8875382321035
"31826",47,93117,54082,533,12.5013867830332,13.4869272586073
"33619",132,420343,338022.4,3067,8.89911437821872,9.80645069675856
"35048",22,62327,43680.9,168,19.8988573953376,20.2834648553487
"11706",17,33279,22434.6,108,10.8938871207866,11.37528638799
"27552",54,146802,96217.6,942,14.1845150991087,15.163545962485
"34393",8,52580,36420.7,377,15.3786171051078,16.4137427342143
"1673",259,102968,101669.15,1294.05,8.76470394411677,10.0375089198641
"19713",58,121438,91751.2,1097,9.07672052245638,10.2723452118337
"6646",30,64014,41013.9,251,23.796810349662,24.4087979928756
"26744",66,175633,120303.4,1254,11.1052555455623,12.1476201005125
"26977",49,63419,35929.8,375,14.8483988221476,15.8921007074907
"19593",15,25048,21788.4,213,11.9926199261993,12.970204328909
"9087",913,2783165,2307516.49,28999.69,11.1276777918064,12.3844267739122
"27789",84,316705,202205.48,2541.98,24.0171532443137,25.2742804003136
"22536",26,76688,43162.7,412,13.6483584205807,14.6028862883925
"22543",6,19489,12886.8,134,14.6661700344539,15.7059937300183
"8426",106,215164,145591.8,1971.9,11.0377095413341,12.3921127426133
"31249",45,82159,49656,486,11.1325922345739,12.1113259223457
"8841",11,37823,21615.63,274.33,27.2256695733596,28.4947975145763
"9751",35,81168,60553.02,757.52,11.4544245687498,12.7054274089055
"27831",54,199542,91744,1158,19.0268573421695,20.2890652249738
"35018",1,5786,705,0,747.234042553191,747.234042553191
"34799",8,2491,985,0,185.380710659898,185.380710659898
"32257",111,178313,93389,821,16.4184218698134,17.2975403955498
"30332",15,36051,21632.3,94,20.7837354326632,21.2182708264956
"30619",15,47780,26434,331,14.8180373761065,16.0702126049784
"19795",47,134725,113262.78,1424.68,11.0830760113781,12.3409296504995
"27942",88,407981,234108.8,1346,15.5179984690879,16.0929448188193
"22051",238,695301,373907.6,4093.4,10.2536027617518,11.3483652110842
"25002",30,89241,63833.3,650,11.5081000042298,12.5263772983693
"27093",22,157830,141031.1,1330,10.1119540299976,11.0550084343099
"32266",55,723393,348830,2840,10.7080813003469,11.5222314594502
"35189",52,17996,9967.9,63,94.8946117035685,95.5266405160565
"14936",18,61486,43860,462,13.062015503876,14.1153670770634
"18489",114,242892,191761.18,2405.18,11.2864345119278,12.5406925426721
"26568",38,119741,74542.1,630,17.6772588912843,18.522418874703
"14311",12,49211,39802.2,408,11.6626719126078,12.6877408786449
"32304",7,24257,11798,70,27.5978979488049,28.1912188506527
"7506",159,500824,280909.6,3369,19.5685729501591,20.7678911649869
"22658",52,141802,117246.7,1137,11.8101404986238,12.7798906067292
"9812",6,21933,14740,134,34.7693351424695,35.6784260515604
"5682",20,69898,39872.8,435,16.497461928934,17.5884312112518
"28380",77,165744,113142.7,1144,9.02957062187839,10.0406831373124
"26973",51,139962,112338.9,1017,12.5647482750855,13.470044659508
"10922",14,20097,14203.6,137,12.4545889774423,13.4191331775043
"33914",8,90260,21518,0,106.185519100288,106.185519100288
"8251",17,56696,40435.9,321,10.8171204301128,11.6109694603063
"8822",10,26065,16718.2,191,17.5437547104353,18.6862222009547
"31372",21,38882,18719,731,34.2539665580426,38.1590896949623
"11687",219,476198,241890.4,2679,15.8169567705043,16.9244831543542
"29472",54,144690,97728,607,14.3878929273084,15.0090045841519
"33535",143,601010,1077463.04,13504.04,11.8976238850847,13.1509420499473
"18664",1132,2348606,2875762,13050,14.4086610783507,14.8624538470152
"34939",18,36839,24478.7,193,31.7868187444595,32.5752593070711
"25332",21,18294,6661,0,261.582344993244,261.582344993244
"31217",58,123708,80489,1129,14.0143373628695,15.402104635416
"91005",43,203192,140451.05,1786.05,16.7254000593089,17.997053065819
"34885",7,22915,12223,123,17.2134500531784,18.2197496522949
"27197",48,290040,218842.8,2691,12.4276421248494,13.657291900853
"19600",23,67007,21494.64,269.54,23.3500072576233,24.6039942981134
"15696",32,72162,45156.38,565.18,11.7812809618486,13.0328870471902
"34676",14,22758,16518.53,206.93,38.054233639434,39.30694801535
"10361",76,134212,95663.8,775,12.5031621156592,13.3132909209126
"29087",43,156590,77336,469,29.3252818868315,29.8800041377884
"29849",64,120110,72532,570,16.4644570672255,17.2503171014173
"35029",15,36704,23041.06,288.16,28.7833979860302,30.0340348924919
"17230",125,352212,257333.6,1704,14.6183786338045,15.2805541134154
"34947",13,29563,18706.8,207,31.9081831205765,33.0147326106015
"34106",19,38139,27635.33,346.03,10.8918547381196,12.1439838062364
"29349",26,79269,40126,296,15.4438518666201,16.1815281862134
"9831",61,157206,86269.9,964,24.3758251719313,25.4932485142558
"17622",43,101538,68428.37,861.77,12.3119986637121,13.571373978366
"4061",10,22333,17851.7,216,11.253830167435,12.4637989659248
"29561",21,46436,12425,156,58.3018108651912,59.5573440643863
"13080",47,133040,58731.24,735.24,28.9573317369087,30.2092038240636
"2773",236,596443,452429.5,4424,10.3043678628383,11.2821997681407
"20093",28,31849,16685.9,157,13.5084112933675,14.4493254783979
"34388",24,56705,34759.3,363,30.5040665375885,31.548391365764
"6058",105,230238,107086.98,1748.88,26.3505423348385,27.9836820498626
"35078",12,22384,9855.5,94,56.8007711430166,57.7545532951144
"34987",8,15477,7523.7,51,72.1985193455348,72.8763773143533
"1078",208,727915,623605.1,7801.5,9.87820657656584,11.1292386800557
"8583",22,51860,34963.46,437.36,11.9496182586048,13.2005242044123
"15062",23,40030,20898.1,264.2,14.4271488795632,15.6913786420775
"4822",5416,16377737,14435715.5,327232,9.20915904722561,11.4759812217136
"23834",2,40497,23499.4,160,34.4008783202975,35.0817467680026
"30196",73,195368,163284.5,1861,8.44427976935961,9.58400828002658
"9296",25,65538,50004.1,627.4,13.6308822676541,14.8855793824906
"11569",176,318178,187553.5,1963,11.30280160061,12.3494362941774
"23124",28,112654,103274.16,3296.06,6.58538399150378,9.77694710855068
"34664",12,31544,24573,220,29.4998575672486,30.3951491474382
"34930",8,24120,18191.8,199,24.6594619553865,25.7533614045889
"34566",20,38813,26322.6,268,25.9206917249816,26.9388282312538
"1932",76,247271,215637.1,2042,9.53917484514492,10.4861361982702
"35140",17,27604,16758.2,146,48.7761215404996,49.6473368261508
"16635",14,22178,18245,180,9.1312688407783,10.1178405042477
"34473",31,72454,39302.2,410,19.2839077710663,20.3271063706357
"7237",248,522893,319172.1,3412,15.4496586637742,16.5186744079448
"33468",66,85889,63882,770,8.75833568141261,9.96368304060612
"35146",11,44125,12892,0,34.3856655290102,34.3856655290102
"35173",13,11660,5964.2,37,136.59837027598,137.218738472888
"33684",NA,580620,NA,0,NA,NA
"34782",23,63639,19212,0,325.416406412659,325.416406412659
"15699",27,66863,55009.3,688.7,10.9236074627381,12.175577584154
"15426",11,14616,12256.35,155.05,8.06928653310325,9.33434505378844
"10790",53,135181,94782,631.1,10.6971787892216,11.3630225148235
"23091",411,730691,594847.7,5198,9.59153073971707,10.4653678580248
