"","numemp","asset","RWAJT","RBCT2","rbc1rwaj","rbcrwaj"
"57899",9,68406,60356,541,17.1847040890715,18.0810524222944
"15448",8,30932,25867,280,9.66095797734565,10.7434182549194
"16522",94,324868,194329,2430,10.2398509743785,11.4903076740991
"22039",15,62249,49360,502,15.8529173419773,16.8699351701783
"16419",48,98595,62686,699,15.8839294260281,16.9990109434323
"30367",38,193850,138171,758,11.4025374354966,11.9511330163348
"4788",6,18478,10481,132,19.5401202175365,20.7995420284324
"31826",60,158180,99915,1081,11.881098934094,12.9630185657809
"57298",37,119564,79515,839,11.5940388605923,12.6491856882349
"33025",132,550672,478538,5990,11.2218883348867,12.473617560152
"57657",34,200752,151992,1795,35.9992631191115,37.1802463287541
"35048",44,296708,189825,2109,12.8386671934677,13.949690504412
"35456",34,186219,126694,1225,14.0851184744345,15.0520150914803
"58358",9,14829,10456,125,70.2850038255547,71.4804896710023
"11706",17,49138,34700,271,11.6599423631124,12.4409221902017
"27552",94,393288,310263,3228,16.3374298578948,17.3778375120462
"58321",21,114482,41936,311,60.709175887066,61.4507821442198
"34393",10,143137,95885,1103,11.7849507222193,12.9352870626271
"57611",5,51178,36724,389,20.2483389608975,21.3075917656029
"1149",21,92527,73749,494,11.0604889557824,11.7303285468278
"1673",494,275779,274025,5916,21.3787063224158,23.537633427607
"11338",85,341305,259584,3251,13.4634646203156,14.7158530571992
"6646",56,115314,90363,251,14.159556455629,14.4373250113431
"3564",94,306371,178491,1504,16.445086867125,17.2877063829549
"26977",63,96678,55428,594,15.4127877606986,16.4844482932814
"35517",78,318446,297943,8251,8.70871274035638,11.4780343891281
"57157",21,74392,67000,750,16.4089552238806,17.5283582089552
"57633",130,257267,214070,2676,15.595833138693,16.8458915308077
"9087",1100,3749510,3108641,39713,12.4538343282483,13.7313379061783
"57626",33,95398,80603,864,9.86563775541853,10.9375581554036
"22543",5,21788,12939,123,20.3647886235412,21.3154030450576
"8426",141,439112,290303,3739,11.8724229511924,13.16038759503
"57869",23,47268,34861,400,24.6751384068156,25.8225524224778
"35408",138,332209,285342,2149,12.0458958022303,12.7990271323535
"31249",40,115477,82535,816,11.0983219240322,12.0869933967408
"9751",56,371191,357424,3536,10.9343524777295,11.9236536998075
"91005",64,165740,97116,1240,34.4907121380617,35.7675357304667
"27831",64,266505,126523,1582,22.4164776364772,23.6668431826624
"35018",193,41981,14881,0,260.083327733351,260.083327733351
"27207",23,94162,66666,849,12.0376203762038,13.3111331113311
"32257",134,237791,124944,1041,27.9101037264695,28.7432769880907
"30332",14,26483,16879,85,42.295159665857,42.7987440014219
"30619",15,80912,48166,605,16.6382925715235,17.8943653199352
