"","numemp","asset","RBCT2","rbc1rwaj","rbcrwaj"
"15448",7,12678,91,14.592118435822,15.5123421209639
"16419",34,47770,376.6,12.7505341844784,14.0039539636155
"4788",7,13911,62.47,40.0821928367279,41.349366210468
"23406",158,818477,5036.99,14.7735464365269,16.034611793766
"33619",31,69898,553,13.4128223686717,14.4661155765495
"27552",30,62106,346,16.2801164345638,17.4004267540466
"1673",52,32368,298.47,9.58707408587292,10.8667941227291
"19713",19,18239,96.45,30.1442279312901,31.4094197432887
"6646",27,59119,233,21.9716052565373,22.6952953929203
"26977",25,35386,217,17.5451448664884,18.680634408996
"21170",43,48513,319,13.6970366708349,14.8566318666938
"28738",71,177016,1162,26.2571576182891,27.403452878116
"20662",9,18833,114,15.215292527515,16.3158910986677
"19593",11,24397,172.27,13.3162958443121,14.5691621933561
"9087",703,1485131,17846.25,11.0893721419459,12.8149555298173
"14181",12,45267,245.94,20.3884866461554,21.6471072299293
"22536",29,49641,217,15.1717130488022,16.1139745632813
"22543",6,13598,83,14.647137150466,15.6897721277291
"27789",66,208667,1643.61,12.5863373185741,13.8413136519994
"27136",157,274119,2582.39,12.5729722860945,13.8478394881475
"21442",34,144545,1261.69,14.2975944511372,16.3748781847916
"8841",27,64430,574,9.87523503807357,11.0678260146892
"27831",60,143340,275,12.9419511105363,13.2652941245635
"32257",113,85797,697,12.7476965795784,14.0044355493049
"30332",10,29021,109.47,37.4224537023718,38.6821818717441
"30619",14,39313,236,15.1376391033491,16.3942282093605
"19795",35,87482,861.13,12.16370680201,13.4267639391636
"22051",133,418952,2768.11,11.6823522010607,12.9324695642615
"27942",53,216664,1288,13.5071688603032,14.426198627449
"25002",29,54940,278,18.5646742023358,19.4351379277953
"32266",48,366888,1053,8.83492458834925,9.44202296942023
"26668",16,22520,174.1,15.5304106067174,16.8315869717941
"21109",45,59040,462.23,11.8796439817489,13.1408125250846
"14936",15,37339,288.92,16.5314999029862,17.7884159429785
"23064",6,9843,60,24.5031573238291,25.6653624142874
"18489",87,157357,1516.51,8.80480946407184,10.0571618932933
"26568",30,85682,638.29,18.22122090409,19.4718040321407
"14311",9,31622,268,12.6865671641791,13.7447682223802
"32304",6,20326,10,25.9661016949153,26.0790960451977
"7506",142,471452,2870.65,20.872106306081,22.1249083795881
"22658",37,79521,853.3,8.94529048645295,10.3310959280089
"9812",6,16279,84,36.350971100703,37.120885768494
"26202",17,28762,138.59,14.0891527229435,15.3554404504874
"5682",20,43163,377.02,11.3645403611651,12.6247341867435
"9531",11,27179,193.06,13.4307238985251,14.6815369983077
"28380",58,88596,736,7.90786883019893,9.15710503089144
"26973",30,31620,212.53,14.8964422714152,16.151274168341
"10922",9,13034,97.62,13.3623384476627,14.6129918314219
"33914",7,6448,0,170.258743247086,170.258743247086
"8251",12,37723,197,24.053609811607,25.0499431027943
"8822",11,19880,135,15.4578854265887,16.3763777384678
"13435",70,124391,900.86,13.3288593624091,14.5800249605356
"33104",130,339993,609,27.0248703029278,27.6103819189398
"31372",26,35106,108,29.4001790510295,30.0447627573859
"29472",29,80144,212,11.2363462291658,11.6976369728883
"28923",205,735316,4173,19.0826959449011,20.3236704057478
"25332",67,354764,3071.33,9.17983493664702,10.4378913569751
"13693",55,173920,1372.78,10.5141582995047,11.7878634027869
"91005",14,163271,1428.74,13.9433203588116,15.1986057733957
"27318",28,43039,414.86,11.561791182683,12.8161124928419
"19600",35,62582,284.43,26.5654632057648,27.8319758942689
"15696",32,44336,325,12.3553370875484,13.3846845762572
"19158",79,231040,1297,16.8425543035464,17.6733127341112
"10361",66,79095,468,13.7824506306645,14.7809315741863
"29087",31,135709,573,30.6763202141166,31.5581786363792
"29849",59,104752,367,12.3073173703771,12.9084668656959
"17230",117,286216,1691,14.6351437479968,15.6734499396419
"32106",827,2781266,15218,17.1585203594919,18.1018100115479
"230",12,27277,248.28,12.4726514547056,13.7248592602754
"29349",17,53982,143,15.6522311005886,16.1224556903752
"16321",9,16765,148.64,13.7656491247651,15.0224833298666
"17622",29,45559,358.57,14.4646139584581,15.7265547436367
"9831",46,117555,720.45,22.1322842176191,23.3850501010716
"4061",8,12953,89.43,21.9276317735187,23.1870974828994
"29561",12,42971,151,30.3226303226303,30.6460306460306
"13080",43,116756,664.6,25.6259021546185,26.8782717826764
"10326",90,170994,776.67,40.1269842909977,41.3809242961996
"23032",22,31077,209.01,18.7362231446968,19.9905658735479
"20153",34,73224,606,9.4126257453234,10.555722178523
"32575",66,43084,203,13.2499584510553,14.0934020275885
"6058",75,201973,968,24.8329925170728,25.9242057703537
"26984",52,109000,899.87,13.727473770048,14.9811976938736
"1078",44,107338,792,11.8018612354898,12.9135494013447
"11010",13,41416,323.88,11.2734870748699,12.5239175522016
"8583",26,44786,213.47,37.2054641313671,38.4673405896008
"15062",23,39482,303.83,13.1001684719589,14.3525989901576
"23124",16,46732,963.89,7.52395752764407,10.2679103923133
"33468",25,46737,260,12.1073616648838,13.0103777385699
"163",182,357434,2608.2,14.9520931154522,16.2039163512151
"3640",23,49603,292,20.4524971516996,21.6938459707178
"33684",NA,258094,0,NA,NA
"32474",254,439759,2188,9.282152007541,10.1907257378009
"10623",12,20285,118,18.8494858430765,19.8883645583885
"15699",22,40093,325.36,17.6714808122792,18.9254814659505
"15426",7,10368,100.02,11.1568353875678,12.4163237345932
"24473",11,20299,172.23,9.9318780615123,11.182292797283
"23091",37,71172,630,8.77622948906473,10.0016338725113
"18545",121,200644,1705.7,11.9977351139484,13.2487766094773
"27532",27,62544,555.23,9.8555058938178,11.1062653309434
"22306",16,40531,308,10.318862850557,11.5021129466001
"20937",26,49440,395,9.05249925799187,10.2018844096816
"33210",17,23497,175,9.03329922065654,10.1813219974284
"21687",19,39383,368.22,10.7278501646363,11.9783120157355
"23403",33,75075,390,14.2759010640336,15.1871287915251
"19590",29,56809,383.35,16.2114106276253,17.4620937155907
"8276",12,27240,91,21.7481747906378,22.3588146875671
"14498",8,18216,136,19.0793275658332,20.2523784469151
"27711",32,81052,367,26.0074015986352,27.0172107804697
"10173",11,26695,164,15.1334466055278,15.9988180292749
"9465",28,140898,1083.43,23.7541835877389,25.0074582468314
"19950",16,20810,159.36,12.2416205633985,13.4985952109392
"11892",63,90126,527,17.533302001155,18.4472535495832
"903",158,469430,2852.78,15.5534309483275,16.8065167948854
"622",412,1832907,5848,22.4470434086847,23.6885228326705
"14531",390,816095,6500,11.5266983561415,12.6724408563315
"33197",45,117154,879,14.7508397599607,15.856680966699
"28701",31,123379,367,14.3321772639692,14.897880539499
"6423",173,901266,7431.07,14.5359328276632,15.8090489141464
"14341",69,164928,1211,10.644241795081,11.6556326788663
"9266",92,223124,1764,12.8858915009257,14.0509715935773
"3735",384,1037039,7380,9.72129411421792,10.7171734946028
"10447",21,32618,196,22.697847548147,23.8307169444894
"10817",10,18804,98,12.2693332456169,13.3438593028738
"3655",67,234716,1337,19.464505607881,20.5769294771525
"10459",54,114124,372,13.1453504017222,13.8603775035559
"27267",32,77412,569,13.4394961265342,14.314447304566
"29031",102,271405,802,26.0800221393615,26.3341878350035
"31335",506,1055452,7599,10.2461197705747,10.8388568406089
"20289",84,157155,1340.2,11.6636506889989,12.9169881371545
"29289",94,303217,931,10.1022952241309,10.6334544749168
"6782",44,77844,442.21,14.9404364523835,16.2015187970311
"26213",24,57264,577.45,10.9683705575119,12.2200870749892
"20726",26,51183,464.61,17.5454622947488,18.8355077507961
"21946",22,35282,237.48,14.6101472766368,15.8672551662222
"19345",59,92699,663.71,18.2748737829083,19.5260824148924
"22968",89,155769,982.01,15.7192637261524,16.982477651825
"21614",31,46613,208,12.7880919404286,13.5973171073313
"19838",31,87747,781.23,18.8446434182875,20.1225948746823
"20311",68,150428,1164,9.47332710584108,10.579451366168
"19594",42,47871,387.23,17.0063112960153,18.2635380854686
"19234",30,30872,245.94,12.3420408724858,13.6046871005137
"17906",47,54612,367.12,18.9399532063665,20.2005107881506
"19281",77,77949,590.96,15.9834621015069,17.2504757518766
"26904",14,32460,276,12.3824566558919,13.3962679988246
"20156",46,96480,541,13.0862189681102,13.9355045321394
"20537",76,140106,1116.5,11.3755235995816,12.6286831554704
"21919",60,72633,516.87,12.8636880847656,14.1537258147564
"20663",22,50926,475.27,12.8496582080553,14.1026448835872
"10973",26,48525,354,17.6460943584418,18.855292461982
"10570",67,146697,1359.31,11.3282077343115,12.5794099814332
"5243",405,808631,6253.47,12.597283057818,13.8618179741635
"4624",18,45752,214,16.1695614089417,17.1162881234461
"27501",68,117360,610,7.59106018205283,8.3400971783408
"22989",99,227921,726,15.8885014039252,16.4757959418433
"18609",99,176472,984,9.37557975072208,10.2129738212232
"26498",124,476454,3664.27,12.3349133779878,13.6025388279418
"20639",129,212508,1448,15.1032395870417,16.1771686246588
"10892",11,16542,81,14.5162112561175,15.5485318107667
"21260",48,68623,531.63,12.6369187153667,13.8968896637257
"16749",33,83193,446.33,18.370867161447,19.6448679601059
"19862",49,127352,576,16.9259386665647,17.8432646612901
"24678",18,26896,202.51,13.5455996748557,14.8079647876744
"20473",95,176730,1557.99,10.9180907052132,12.1694904063694
