"","numemp","asset","RBCT2"
"15699",26,61803,541
"15426",11,15079,157.07
"10790",52,126570,616.85
"23091",404,656575,4698
"18545",170,284877,2540
"31751",9,26198,72
"19590",47,87472,528
"8276",12,31140,113
"27711",36,102722,747.7
"10173",10,35007,211
"9465",36,157945,1218.28
"11892",51,111610,808.08
"903",194,548911,3892
"622",475,2531083,7039
"14531",488,1184354,10192.56
"34302",29,41112,275
"28701",34,154435,0
"6423",214,1301961,10883.76
"14341",66,269632,1784
"9266",125,672110,3851
"3735",346,1873044,11780
"15082",29,147796,604
"29320",95,244632,2349
"15225",24,80384,655
"15178",28,71782,459
"3706",116,438611,2051
"5310",156,474978,3542
"27267",28,112566,831
"29031",127,321645,985
"28537",29,90758,259
"29738",275,928455,4321
"6782",50,52977,0
"26213",63,172077,1257
"20726",29,67727,709.77
"20557",35,69532,664.01
"27501",222,482738,2166
"22968",92,229427,1302
"26248",50,269182,2716.51
"15836",12,7302,6
"21614",51,106377,665
"19594",41,79534,724.61
"19838",51,144015,1364.86
"34422",27,90464,633.61
"19234",26,49810,395.31
"17906",44,74893,414.35
"20156",108,174046,1186
"34955",89,213294,1412
"20537",68,149314,1197.49
"21919",62,83179,566
"10973",23,63156,499
"4624",24,57584,351
"18609",137,279415,1943
"34232",10,18640,120.31
"26498",138,736647,7416.79
"10892",18,29599,120
"20311",64,188991,1356
"34606",21,23528,70
"24678",25,62628,446
"20473",285,638624,5235.08
"10954",24,63719,477
"5800",27,97603,999.57
"23886",88,165593,1223
"20241",203,344626,2270
"21567",15,22864,171.85
"20504",53,134786,1206.32
"34788",23,93178,430
"34523",17,35109,201
"27006",118,490241,4453.45
"21663",61,104087,439
"21224",113,240953,1900
"34868",34,43935,477.6
"33994",28,112511,1034
"31581",7,24368,0
"34090",27,91594,472
"10647",9,24140,199.59
"428",38,55647,271
"2328",17,33503,213.62
"27471",1337,11904100,149747.37
"29140",131,258655,1956
"28574",444,1252811,10772
"30182",72,149282,654
"32328",25,95446,538
"34656",42,131108,910
"32525",24,65056,0
"23348",36,81041,428
"8843",60,120725,935
"22675",93,213541,4404
"239",22,49095,434
"1439",19,56827,497
"25192",163,213103,2363.69
"26764",36,63826,619.12
"30950",3,6270,17
"16730",72,162499,1039
"34334",11,25343,214.88
"33993",15,55139,473
"18806",20,31856,358.07
"24472",56,91995,454
"22373",80,185892,1240
"19300",241,633609,5907
"25621",42,93380,608
"26398",32,79423,829
"33812",16,62057,663.43
"6837",179,466956,3846.04
"3619",1904,10681391,448462.23
"13085",195,484872,2683
"13595",68,126932,874.91
"24481",23,52246,378
"24334",17,44726,282
"23001",31,52117,435
"20393",155,442270,3322
"24655",68,174830,1567.25
"18246",284,1613378,37998.25
"9104",8,35055,238.27
"31980",19,35501,417.42
"30385",14,43591,174
"30617",43,192750,1296
"29597",26,122213,733
"32526",1345,5645704,27181
"29878",26,113371,554
"34549",5,15808,102
"17784",180,249645,1484.23
"15432",9,18781,132.31
"9645",35,47930,270
"228",65,212877,2259.69
"1117",31,64282,619.79
"20292",16,16626,95.86
"5617",45,113037,465
"26944",26,61354,474
"22569",17,51764,368.11
"20006",8,13880,103.81
"16701",510,1067596,6260.39
"15444",82,144804,1314.35
"19115",68,95394,750
"10204",8,16159,139.34
"22263",8,12407,109.71
"20712",16,35814,334
"22554",30,75805,635
"21131",30,94434,997.94
"8266",96,178501,1349
"13150",174,449069,3922
"13099",58,106126,405
"10120",10,33970,244.34
"30713",3,7976,121
"8205",28,49103,508
"5174",46,86645,532
"29668",27,73774,460
"34294",8,12850,60
"19418",45,125303,743
"2838",30,106103,756
"23671",58,51924,472.56
"22444",43,96933,792
"26478",6,22285,122
"5417",29,56424,547.08
"28949",6,42504,66
"26800",6378,20502366,477082
"33784",63,123551,738.67
"15354",25,50873,339.66
"22381",13,32407,167.12
"33467",30,52707,389
"18903",52,177366,1289
"8868",40,121958,1065
"28454",111,307419,2023
"11681",4,12600,86
"29979",706,2698348,22018
"22959",8,16806,91
"34149",9,31064,224
"9923",67,86668,736
"10858",10,41244,255.19
"16782",48,78092,525
"18483",6,11829,79.32
"23284",259,1396708,10258.45
"34067",16,90530,473
"16410",20,47413,290
"22015",53,127693,1157.08
"17751",157,361302,4684.15
"32018",21,38781,196
"33134",39,197845,1992.48
"11682",22,51764,148
"10989",33,75850,563.31
"30079",5,22389,297.95
"23339",130,215080,1835.83
"9619",29,51676,435
"6051",53,116688,901
"23684",25,58237,506
"16068",733,5916747,26902.83
"17453",25,110429,665
"32649",122,37750,336
"22288",63,578700,3954.63
"33655",NA,448017,0
"21001",55,116792,555
"18625",55,108161,845
"31813",3,5314,24.3
"28507",15,50476,96
"32569",64,341294,1376
"15392",8,14450,105
"18775",654,1327486,30001.19
"32960",19,79062,185
"33901",112,364792,2910
"18277",50,118919,549
"26822",42,85605,362
"1391",18,43564,265
"4666",499,355007,1448.17
"2315",129,196467,991
"29471",7,54962,162
"29743",19,51958,150
"9967",51,100761,213
"1198",30,84436,253
"15085",83,133125,1020
"17123",115,356745,1789
"28780",68,297300,0
"34012",94,86896,863
"22671",26,115572,711.62
"8023",36,130069,1195
"32422",4,9696,31
"29663",144,361061,2235
"11343",7,23276,192.3
"1436",4,6346,62.85
"25745",75,267363,1721
"34095",19,77039,707
"33825",40,64481,667.19
"24497",16,39483,306
"34759",15,6379,0
"33013",16,39213,273.85
"34831",8,10650,13
"22177",122,559535,6353
"5296",436,2048710,33157.65
"34916",822,2796139,20118.2
"11619",145,561469,10974
"1509",583,2598059,22166
"12340",332,1361816,12581
"13237",286,893786,8859.86
"5311",230,724327,9266.94
"34208",69,35025,0
"33792",3,84375,652.89
"33367",436,410338,5099.24
"29805",1957,23099675,75714
"24064",18,37456,123
"29085",62,139269,564
"28225",198,588697,5043.59
"9631",14,46249,138
"90146",71,181634,3280.65
"27293",20,71549,1062.88
"9096",7,20058,112
"21641",81,220460,1317
"27184",145,515242,5668.74
"5915",369,1733376,11561.32
"24829",27,172843,1930.66
"30243",19,110546,574
"34677",23,78812,433
"32335",51,354101,1572
"34340",194,406331,2503
"26390",79,187634,1593.26
"30783",9,62843,50
"1396",8,17582,158
"284",22,61035,365
"34557",14,22785,172
"28288",9,39863,135
"11477",19,60918,370
"35",110,341334,2813
"26336",39,189629,765
"28191",15,79620,381
"5814",24,53471,417.02
"28242",31,97174,377
"14418",28,127591,1316.18
"11694",72,148085,1240
"3276",265,490304,3325
"11556",28,82408,556.91
"13191",13,57813,260.09
"26617",7,40440,206
"10171",16,69659,521.7
"34167",10,25566,194
"34290",23,26735,0
"1814",8,24992,204.87
"30691",9,63079,0
"21265",86,371793,2289.83
"13272",17,48348,430.29
"2987",159,310657,2117.5
"26704",31,52839,636.08
"32004",34,73129,345
"34456",19,33412,217.57
"6959",115,222939,890
"34440",2,11614,42
"32477",24,27926,232
"32341",88,278334,1230
"11652",91,269198,3641.35
"27476",1246,2216161,17646.08
"19919",1270,3269060,40100.09
"22302",67,99296,1013.76
"34968",7000,17070000,119478.75
"34967",1832,4222038,38942.65
"22759",123,142734,718
"20828",1691,7871055,63412
"11813",2607,5610515,51745.96
"12342",16,32027,253.76
"26653",12,23905,143.41
"18408",546,1174720,11306.94
"1047",87,140730,1179.53
"1961",58,84665,744
"34554",14,24203,144
"8560",24,54261,494.93
"33927",12,30720,97
"21269",47,104636,420
"27122",20,83644,797.07
"24516",59,638246,8700
"9644",345,813463,3889
"22559",63,143181,1005
"33658",NA,385212,0
"33686",NA,2686281,0
"16604",117,338221,2957.71
"17426",13,41310,323
"4456",35,82212,775.27
"19842",406,3126990,84627.77
"5170",71,230655,1956
"32964",543,2132526,14504.8
"15093",39,75716,524.67
"34421",12,30371,271.83
"16601",20,46352,341
"11782",41,105013,522.96
"866",24,50074,376.67
"19434",72,160443,1127
"13290",50,122000,1361.37
"22130",90,169680,1657.43
"34577",21,59117,351
"155",26,47728,407.1
"34992",173,854676,514
"26689",20,110168,1043.93
"9108",127,207886,1973.36
"24799",37,83227,707
"25178",203,617786,28354
"3510",54507,244384000,8362891.25
"9575",1240,29621557,365431
"27595",2013,12411876,399864.91
"12773",152,307545,2844.49
"5618",12,63155,507.47
"34830",11,32699,200
"8243",28,69917,727.5
"34120",42,126203,770
"33482",24,115193,1064.89
"8252",16,58958,165
"19877",47,103975,576
"581",17,16585,127.3
"33681",NA,47684,0
"6195",23,70086,567.67
"23123",125,342174,2897
"16282",10,30238,119
"1465",13,21543,194.56
"18930",31,39157,198
"18407",35,56836,378
"1623",37,55206,333
"8595",13,33148,237
"15817",6,15193,137.06
"287",129,208080,1879.95
"100",217,575511,11150.94
"15267",8,23504,206.36
"10253",14,46446,347.12
"16959",7,21317,56
"8278",11,24015,138.76
"1756",8,14684,87.08
"9788",30,106011,745.93
"32722",99,277244,2737.54
"10883",17,55307,199
"34397",16,39757,306
"23813",26,39282,209
"6137",52,114913,1005.8
"15103",6,10021,49
"5605",28,48737,115
"15833",9,19571,158.2
"11245",27,83041,269
"9385",24,61831,408
"15906",16,32448,205
"2733",10,34341,260.34
"16288",27,41297,372.19
"20239",26,64985,334
"8254",30,55649,408.94
"12549",29,71392,583.87
"9176",43,125842,899.88
"17190",26,60181,471.81
"15068",12,30358,197.61
"871",180,382267,3061
"16754",137,825538,15750.05
"15554",14,29963,63
"20632",27,79106,538.24
"12325",12,35395,323.8
"9406",11,11940,74.4
"105",25,53362,488.89
"21979",104,193628,1061.2
"9023",86,148243,944.96
"13274",24,31294,217
"16922",15,32536,253.47
"2327",25,54405,249
"10885",7,14167,121.87
"5713",33,55348,230
"33653",NA,2227978,0
"34959",12,23429,105
"6123",88,160500,964
"16953",8,15113,147.81
"13167",22,84641,485.97
"26955",61,117368,1096.17
"21015",19,39192,349.03
"16980",142,427182,3886.32
"22061",78,155852,1379
"8775",37,90297,843.67
"23064",18,38256,71
"26217",48,99614,450
"34385",17,36305,145
"422",31,78202,485
"1701",19,74388,564
"9359",32,130485,727.8
"16259",28,63250,439
"22639",22,52433,253
"19829",19,28838,173
"25328",6,14223,46
"22142",312,608371,2989
"10523",95,197125,1325.93
"4796",16,37666,300
"9875",9,22961,42
"23060",34,60580,322
"8531",24,74630,390
"20827",94,219697,2051
"1612",5,18523,117
"1937",44,102190,730
"1468",28,67568,539
"4075",32,70784,542
"17543",28,58301,386.87
"15291",27,68197,480
"5683",48,146019,1140.34
"18182",7,13812,29.6
"5684",35,70253,577
"14749",50,102877,699
"34903",12,29010,262
"876",23,62055,563.39
"2477",14,35036,300.42
"99",18,65101,356
"17569",4,9034,42.91
"26542",30,91598,549
"17327",52,144612,782
"14912",15,38017,228
"19515",17,65883,523
"22309",20,51632,430.1
"9068",41,87761,715
"10805",9,33264,239
"2372",20,36113,225
"15813",30,59186,396
"16243",49,52072,571.81
"26618",8,11194,50
"877",48,102014,929.32
"296",34,123563,893
"16154",9,29541,247
"11522",21,52534,317
"108",24,71954,541
"5687",12,68880,544.99
"18321",85,171191,1417.12
"13303",25,59442,424
"1249",24,32761,292.94
"8532",25,53436,290
"8675",66,154825,1456
"5635",34,74199,543.66
"1751",7,14064,97
"49",12,20367,112
"11207",22,77698,764
"26551",39,87437,769.79
"11732",12,50120,366.04
"6843",35,158199,1311.07
"16993",54,151128,1143.07
"1484",17,56380,484.74
"10594",39,83010,507.79
"12461",8,27956,157
"2398",32,69133,674.47
"21158",11,25685,83
"8693",19,40194,360.95
"15397",46,107085,884.24
"5775",39,98044,1147.54
"13162",10,25962,250.48
"18243",8,11605,76
"22838",16,53504,338
"2379",31,90895,570
"16527",9,25031,138
"24841",21,73737,672.06
"24500",38,44648,271
"9392",25,70389,321
"5950",189,578570,5019
"5636",37,148010,1086
"8486",28,149459,952
"17995",6,21710,170.34
"15113",20,41819,395.08
"1372",31,51874,394.29
"15866",13,21781,158.22
"20884",487,690015,12828.59
"8144",16,74678,189
"10315",14,45801,316
"9127",3,12959,66.61
"27125",109,183163,1802.96
"10057",27,62144,446.58
"12986",196,494667,3646.75
"13962",11,38221,245
"18450",30,77553,492
"18053",4455,13135020,325036.82
"1627",28,64766,457
"17813",7,21339,139
"149",28,51050,523.56
"9514",3,8506,37
"10054",78,145345,1066
"15821",19,41823,237.94
"289",20,93537,453.11
"8297",34,82687,385
"1464",14,41373,496.91
"16460",97,269805,1292
"21029",70,76489,615.62
"16706",65,183919,900.54
"1678",45,104416,844.78
"10310",90,157069,1237.64
"4937",12,25875,248.38
"10674",12,46333,421
"8584",11,25071,128
"26403",85,127554,1148.85
"3843",59,194668,1355
"33648",NA,124485,0
"18415",7,18716,145.71
"310",22,50851,376
"14794",31,30872,224.51
"23826",43,132231,1070
"20183",90,238525,1866.64
"8118",33,85852,623
"16469",9,12184,82.99
"8804",35,46774,278.02
"20040",21,45314,302
"34897",15,41406,266
"11750",18,44400,367.03
"17378",31,65234,429
"22609",3,6893,27
"9817",10,24673,296.51
"9775",15,47646,414.03
"21120",36,104863,857.06
"1635",85,236648,1450.99
"27320",27,91561,806.21
"8695",17,59035,381
"15547",27,56674,411
"13874",45,107890,946.61
"34250",13,26819,269.4
"11200",74,198198,1146
"7768",451,944850,9056.65
"18379",46,87352,435
"4130",16,42826,209.7
"9318",21,39389,175
"8886",73,135713,685
"8265",4,5685,39.97
"15266",5,13718,123
"971",122,217903,2155
"13832",24,29431,222
"1643",15,32083,120
"17309",72,226928,1512
"19087",8,22024,191
"11608",20,94298,947
"91280",25,80965,485
"273",22,39223,223.39
"26268",10,21756,143.83
"16795",18,25617,193
"24606",105,165563,1604.47
"22176",63,187074,1457
"8885",15,37895,261
"17878",166,104361,798.91
"8778",534,1521983,9232
"33861",6,15990,46
"2224",11,36874,198
"20761",3,1058,7.72
"16281",11,17292,148.62
"13264",46,99914,818
"148",39,84599,507
"8120",24,68459,557.91
"11466",24,39628,337.47
"15653",18,36482,199
"9332",14,36054,234
"32779",106,295036,2981.25
"8145",12,31819,231.27
"17032",9,16588,96
"26477",105,359729,3363.71
"20914",12,39804,295.88
"12327",53,136385,982
"9315",45,111835,752
"303",46,90939,695.09
"1523",20,63177,232
"6139",42,59960,435
"13611",5,12825,98
"27553",26,250358,2070
"618",35,93885,494.5
"11232",13,29971,249.04
"19954",15,24520,190.52
"22273",41,69380,445.18
"17829",7,17220,141.14
"17355",9,16381,83
"12511",22,69367,561.49
"13901",6,17924,143
"15556",30,63516,452
"20769",14,34556,249.9
"1373",12,25650,147.45
"15423",12,15343,85.34
"2145",17,55186,433.97
"11609",15,43954,415.85
"12232",16,43191,348
"8556",18,45499,319.75
"9057",21,64107,504
"13017",30,49156,365
"12530",36,119847,717
"91",53,48557,332
"34595",32,82672,648
"21704",45,73071,587
"19448",76,240990,1762.49
"10626",9,25011,108
"27575",0,13368,0
"26990",858,4815926,35501.04
"14701",37,64772,497.33
"14800",30,78000,642.49
"5704",17,36721,295
"18129",194,619134,4140.69
"34178",20,53883,388
"20130",39,88949,470
"33527",52,143818,1392.64
"31203",158,475332,4824.68
"3753",88,239461,1328.45
"27343",9,51271,367.94
"14329",34,149771,1083.51
"18171",35,224035,1075.76
"21529",3,31591,116.9
"9523",11,32206,274.47
"23876",36,51084,438.9
"5867",47,75100,970.9
"9803",27,244543,920
"9304",22,53144,242
"4214",2358,6048000,209619.47
"5902",14,42572,282.34
"21085",10,19168,161.77
"16905",6,18285,93.08
"21971",24,58622,289.18
"13710",7,18282,135.5
"17110",3,10265,63
"14033",9,13128,92
"13857",5,6930,51.05
"12247",7,17158,145
"20830",55,150488,1490.73
"1713",17,60777,471.99
"27064",74,189097,1570
"33698",NA,77637,0
"16607",10,21469,48
"22319",9,13600,110.4
"11256",46,103583,961
"16982",60,166584,1166.02
"11603",23,46199,394
"12745",4,11580,78
"14660",37,145348,1272.39
"15309",89,165741,1724.23
"101",22,65698,256
"20318",35,65472,381
"8432",76,163830,932
"11711",48,136677,929.82
"12956",31,68140,475.98
"9160",30,65526,318
"1377",14,33334,132.65
"8472",35,111773,364
"15673",73,125950,836
"34085",28,66249,414
"10628",16,30667,267.95
"328",10,20052,121
"34713",18,49408,285
"14349",28,67982,384
"33313",14,85464,556
"11243",36,76593,742.54
"24243",78,516298,4291
"8802",7,8311,38
"21230",158,315553,2191
"18556",75,132052,1314.93
"22637",28,41832,230
"22002",8,14252,142.48
"664",91,244160,1984.07
"15193",19,43337,382.21
"5863",66,199773,1385.96
"32975",72,159832,1440
"19506",77,213152,770
"34413",12,25734,131
"33990",17,24054,172.99
"15294",6,32433,362.18
"12236",13,34851,275.41
"22739",26,36302,385.47
"26280",22,49191,431.42
"24919",69,166954,1128.75
"9820",6,10924,103.83
"5634",26,70143,617.35
"34148",18,31075,277
"12469",35,87523,629.44
"13202",18,37431,341.65
"32275",86,156783,1113
"1536",359,967734,29907.07
"16413",17,54460,270.4
"19726",56,118161,996.46
"21930",17,44348,415.51
"8892",68,183675,1045
"13565",79,169224,1652
"11788",35,57948,357.29
"34316",25,104889,238
"836",65,172946,949
"21573",132,271628,2123
"11942",21,38909,105
"25271",154,513395,5165.14
"12474",33,61757,491.47
"21161",27,80041,496
"10629",18,43138,357
"32366",8,33275,30
"22407",208,347258,3333
"20408",71,135668,1018
"26759",35,105101,834.25
"26539",75,47640,401.52
"34636",19,39429,148
"22353",40,80181,455
"16107",37,78366,515
"21219",30,37529,337.71
"34247",57,158461,1408
"20387",126,330150,2911.97
"110",288,707421,5278.15
"20524",37,105760,782
"22340",25,57477,355
"26210",28,47601,256
"23760",10,16312,81
"34873",20,14424,93
"22597",250,415545,4027.4
"19125",28,50952,66
"22346",11,25357,103
"2247",69,106935,988.32
"34952",13,7922,0
"19258",46,117655,705.52
"25291",12,27326,226
"22441",47,110230,920.55
"24340",15,24033,84
"26627",50,124411,879
"32941",121,375582,3144.81
"3514",2409,8205993,250471
"4198",22,44529,313.44
"11293",16,34206,318.59
"19553",200,4412000,211191.6
"16389",68,179286,972
"11244",23,77967,546
"11257",18,52122,332
"34189",19,76725,480
"19480",8,18092,131.81
"12786",20,49915,331
"17041",51,137814,1098
"17159",222,330822,3061.49
"13397",42,479814,6284.96
"27171",40,57635,525
"15134",34,79499,584
"420",9,21633,133.36
"34156",41,75740,675.83
"1035",24,72110,342
"23273",103,277266,2770.13
"8558",11,30602,197.7
"27496",22,93259,774.43
"22025",6,7863,59.89
"12627",86,288503,2539.67
"18626",127,471327,3995.02
"10744",27,85389,585
"35016",11,11945,70
"5608",35,113550,477
"313",85,143216,797
"12838",51,140615,1007
"4087",30,68545,482
"15204",12,25112,478.02
"1418",38,64832,353
"34859",9,18053,24
"22528",80,126993,1250
"24211",17,33832,222.18
"8250",37,93560,821.15
"11647",34,79306,459.47
"34639",17,29627,215
"9323",32,92246,551
"12207",23,82766,587
"15136",66,178384,1654
"16201",24,47380,406.29
"17145",22,58076,515.23
"32092",20,58485,444
"5699",20,54699,413.54
"11715",10,33194,237.78
"11431",31,116662,942.65
"862",18,50475,251
"15104",51,111040,726
"18795",6,18356,171.25
"306",40,86768,704.69
"13654",33,82978,668
"21377",2731,914275,10
"15025",3873,21628336,781118
"18914",667,3309597,137382
"33108",85,147876,447
"935",783,3732738,180069.67
"4345",3134,16497574,712424.28
"14985",1121,5991397,190230
"4306",2883,13021986,288286
"5021",8186,23475025,849966.11
"6559",20467,29224355,975960.94
"4167",595,3654022,103886.07
"27474",4611,27984830,916528
"16703",293,1055406,28048
"6768",509,1853652,54320.72
"13391",82,343368,4634
"2487",2262,9254053,333914
"16547",31,67728,330
"34147",171,615777,4568.68
"34757",8,17741,131
"18124",37,86163,704.39
"32640",2424,15405075,212532
"32218",29,90575,834
"29951",65,205236,480
"13653",39,205631,1930.3
"30559",950,4145776,31997
"34504",11,374179,4628.32
"33987",72,35927,0
"2558",23290,70174934,2749593.1
"22434",26,58137,193
"34365",13,32688,212
"27351",21,39124,372.69
"26392",26,1328408,78876.69
"953",264,952958,7758.08
"623",12279,75518000,699150
"23592",18,19809,0
"27512",22,38303,362.3
"23537",78,147922,976.66
"23210",35,181283,968
"34858",7,13934,0
"4950",294,581903,5466
"27550",41,102688,852
"34103",1102,510390,5256.47
"10842",200,536185,4569.02
"17282",91,233056,1568
"27148",54,225538,1325
"5903",389,794464,3781
"30414",81,225602,369
"77",37,182365,1568.02
"29177",74,160240,1553
"32247",407,3875716,11477
"10502",38,82622,659
"34522",12,15008,85
"33897",107,378990,3159.41
"4009",157,274331,2925.4
"26972",27,45296,385.98
"10374",27,67679,605.34
"19274",7,19768,193.43
"19582",97,212625,1265
"17514",270,604672,4673.19
"11971",167,433821,3474.01
"30878",2,15988,195
"20215",24,86256,132
"851",29,76855,492.78
"8124",22,59892,475.37
"1252",117,326296,3354.67
"2324",9,10339,33
"90148",34,91750,2545.35
"34395",22,146474,722
"11683",11,60967,251
"10475",26,65695,321
"21495",62,185344,1353
"22205",4,10472,58.74
"17621",14,35980,247.42
"90017",2,7465,25
"8314",18,52137,476
"6962",147,294389,1709
"17749",104,229352,4776.13
"16330",7,20891,173.86
"29330",32,104258,1419
"22984",19,169263,1769.07
"34052",12,40529,372.42
"15169",109,175826,1316.55
"23342",52,150284,1081
"33806",42,131834,593
"32251",72,182395,1669
"15585",23,50512,349
"29712",80,389038,3554
"90311",65,160584,481
"31698",802,5875036,44473.7
"29506",9,77316,97
"18127",17,32378,249.11
"32527",24,56323,163
"1092",31,48399,278
"13060",248,612061,5781.71
"19343",185,297925,1923
"34574",27,18370,155
"19999",41,74309,392.73
"34780",2,51634,650.89
"17792",52,67625,360
"9828",31,249900,1095.46
"34242",18,38892,327
"10581",33,80100,635
"32574",95,1379097,12123.2
"30043",9,39110,152
"30339",11,51237,128
"12144",28,64480,375
"29024",32,111467,496
"29550",42,163742,828
"11355",19,44995,313.49
"12208",44,90615,315
"15664",61,104657,825.9
"34963",4,2537,0
"28421",57,817715,865
"18086",26,42360,209
"14415",10,37107,268.36
"1469",15,26693,187.01
"29818",7,18850,31
"28035",14,85963,75
"14043",133,395858,3210.37
"28348",46,198823,1831
"23901",52,331040,679
"30744",10,45089,638.2
"15362",20,38202,273.96
"28384",36,137328,1282
"19215",101,104089,469
"20484",82,195147,1674
"15697",481,1677720,12336.86
"33560",28,211188,2692.06
"90200",134,378536,1317.1
"10126",12,33836,256.67
"30350",44,136462,470
"10696",49,70793,664.94
"13774",9,29279,231
"29133",21,52525,330
"27180",50,135536,942
"23621",268,815586,21242
"7403",50,106752,854
"20015",37,450690,1452.15
"21868",195,279042,0
"26601",36,94885,750
"17741",62,166843,667.4
"29637",50,99352,658
"26658",30,36729,264
"26743",103,154903,1010.16
"32871",23,54251,489
"14083",4,7861,50.91
"23806",45,75037,803.78
"31631",43,134952,793
"27897",6,21781,20
"15152",23,53584,463.1
"27026",15,17599,169.39
"18402",82,291158,1320
"14078",154,286811,2004.95
"20670",15,18505,56
"13446",8,15788,141.82
"13563",7,12337,33
"15714",76,196989,1596.72
"33481",34,232696,1484
"7411",263,774498,5136
"31090",5,25298,35
"13753",18,98772,702
"17933",149,323133,1386
"17773",22,45592,125
"24123",79,189241,850
"32347",19,79120,689
"30075",13,28307,160
"32648",54,2437479,544
"9077",32,82142,450
"33149",177,334933,2117
"34123",20,74909,894.76
"23472",214,242669,0
"5624",14,57541,950.85
"17825",4,10248,78.92
"29941",10,131626,584
"29513",9,43257,148
"30052",88,619133,4770.26
"10993",11,20521,212.28
"11235",11,39502,161
"9021",32,72704,302
"22653",14,25014,192.19
"33552",31,100348,859.73
"34837",42,124898,515
"28390",46,96059,821
"33422",36,139669,1298.39
"30128",12,36929,112
"16777",31,52742,481.1
"15684",18,41787,410.93
"20012",33,55028,717.76
"23092",67,288289,3147.82
"24080",62,64950,450
"1491",20,46667,324.34
"28511",234,1046968,7642
"24811",116,524764,3844.55
"22295",2180,4873039,28966.87
"35172",13,33051,132
"27437",30,64186,560.97
"10443",7,14075,92
"11365",91,188036,1750.97
"26508",50,197737,1344
"28312",43,291164,115
"31443",25,49305,264
"27808",7,22145,125
"9846",8506,28943984,231260
"21098",1067,4780605,45627.21
"22584",798,3594010,29185.07
"29069",70,148299,637
"16386",18,54237,315.12
"24038",6,12206,57
"11357",7,18647,67
"5792",6,22675,226.29
"1067",47,115849,1367.2
"2055",94,356959,3035.7
"5241",92,355180,3343.06
"12198",51,176726,1410.5
"15293",45,156890,1378.42
"5118",61,232995,2176.49
"12915",89,274680,2356.27
"12919",49,150281,1443.08
"9343",22,69553,510.11
"15445",123,422527,3416.97
"15241",119,375331,2973.96
"34380",74,184229,1760
"12917",60,187565,1556.83
"12918",43,80860,820.29
"12923",90,447611,3903.18
"20740",654,1747872,13331
"28123",120,194358,968
"27943",36,203222,1355
"32193",27,63278,521.1
"22811",18,164286,1381
"18155",40,73723,466
"12717",14,33163,225
"32869",58,189713,1236.55
"29401",13,32271,135
"21122",118,354037,3156
"26550",5,12546,74.86
"90169",73,166676,644.25
"9189",37,52628,437
"22578",53,138697,996.1
"34314",15,49711,428
"6196",10,22693,192.42
"10856",10,28079,214
"23622",149,571739,32741.95
"4995",85,183065,781
"6388",227,653720,5345.67
"22853",48,170127,1422
"34901",12,9420,25
"30306",60,160555,1037
"26790",46,98682,791
"15797",422,953421,5193
"26818",11,19726,146.68
