"","cert","numemp","asset","RWAJT","RBCT2"
"192",15432,7,28933,12885,148
"193",26944,37,153419,109873,1181
"194",228,92,637357,622064,7519
"195",9967,59,260025,195313,1149
"196",57144,56,315563,221973,2283
"197",15444,89,581347,291940,3654
"198",10204,7,23874,12667,151
"199",22263,7,24753,15255,182
"200",22554,22,163541,97204,203
"201",13150,277,956572,789413,9760
"202",10120,7,35060,29924,141
"203",58076,12,58830,40703,510
"204",57689,36,137480,103322,1328
"205",30713,3,6800,2089,0
"206",8205,36,119531,77406,973
"207",22441,942,3913524,2662501,13586
"208",58360,17,119513,88605,1117
"209",2838,39,144154,100557,1258
"210",58303,13,46864,5408,0
"211",20504,835,3664330,2304367,22377
"212",7542,281,1027510,831321,10398
"213",15510,60,195428,132030,1666
"214",5417,58,249748,189854,2379
"215",57295,125,273561,143396,987
"216",26658,12,28115,17239,216
"217",28949,10,96796,44909,562
"218",15354,30,71361,58103,727
"219",22381,27,93406,54068,681
"220",19220,503,2057632,1289353,11910
"221",28454,124,391442,303819,3709
"222",8868,261,1431964,1156885,13723
"223",57931,19,103385,67955,863
"224",4208,52,184014,125613,1381
"225",11681,3,15752,7787,98
"226",29979,693,2111963,1280652,16673
"227",22959,14,42783,23392,298
"228",9923,212,460153,363013,4573
"229",10858,10,82596,44504,345
"230",18483,7,22783,11385,86
"231",16410,19,68656,52939,662
"232",22015,99,287848,197581,2498
"233",17751,132,769015,637743,8571
"234",32018,23,57694,25252,158
"235",58889,35,206402,136861,1100
"236",11682,21,67706,34457,334
"237",10989,31,132504,104572,1048
"238",29679,38,117637,62040,719
"239",33316,112,338083,120724,1535
"240",35599,57,264174,212735,2077
"241",6051,46,154688,73116,592
"242",16068,832,11647155,4349307,19038
"243",17453,58,278470,185740,1701
"244",34193,40,274398,109595,1370
"245",58296,59,233957,199747,2151
"246",33450,51,226545,163148,2040
"247",3598,19,113323,45060,564
"248",9641,20,99120,46403,397
"249",28507,14,54947,27606,190
"250",57620,107,450321,324506,4066
"251",3858,57,176438,112283,950
"252",1391,14,53538,27837,349
"253",35354,56,19307,6489,81
"254",4666,1036,1664450,778370,10020
"255",2315,208,627973,456399,4189
"256",29471,7,90682,50197,247
"257",29743,24,99827,51699,624
"258",1198,31,140955,80984,435
"259",15085,150,505290,416365,5235
"260",17123,133,523180,360114,4526
"261",28780,77,467533,183170,668
"262",8728,5824,14081085,8779493,112817
"263",29663,173,723684,443424,5565
"264",1436,4,22633,13266,153
"265",11343,6,46376,35018,297
"266",25745,76,469898,400625,5017
"267",34759,26,88015,57764,724
"268",33013,11,54090,33097,416
"269",5296,4467,23932159,16497067,207202
"270",29805,1540,15732210,9777084,122873
"271",17636,63,262579,205859,1999
"272",24064,13,91622,28191,183
"273",29085,102,294674,202706,2557
"274",9631,36,128990,72100,690
"275",90146,85,335723,173110,3189
"276",9096,8,75803,54333,335
"277",58492,103,1229327,1037373,10815
"278",45826,134,735405,376141,4729
"279",58075,17,77788,57395,723
"280",24829,71,544015,267343,3436
"281",34677,35,142285,92737,1160
"282",26390,138,671860,453890,5726
"283",91325,147,133246,25840,0
"284",30783,18,112782,58767,729
"285",284,18,72292,43196,540
"286",28288,19,72038,48878,698
"287",11477,22,97194,60325,507
"288",35,155,752287,443560,5348
"289",28191,34,191574,126906,1134
"290",5814,27,101936,77217,969
"291",3276,428,1439715,973677,12175
"292",58484,18,101104,69572,870
"293",35115,52,66008,28220,260
"294",2326,75,260314,197764,2481
"295",6106,118,889577,682634,7204
"296",57510,51,500653,376839,4711
"297",90215,187,1118500,800124,8835
"298",26617,12,74809,35921,269
"299",10171,17,105653,46648,585
"300",57866,17,66273,52936,676
"301",30691,24,126203,67187,852
"302",21265,152,1424018,703603,8954
"303",2469,37,117398,64874,779
"304",2987,176,552812,334049,4207
"305",26704,86,203799,191487,2392
"306",34456,19,43466,21936,275
"307",6959,106,406809,274665,3445
"308",34440,4,51243,15757,199
"309",32341,133,604045,372853,3479
"310",18923,310,1234236,490397,6349
"311",35498,1363,3618297,2462474,25671
"312",4033,58,342034,204416,2556
"313",27476,1578,6020216,3834851,39034
"314",26725,77,154150,58493,729
"315",34968,6192,26563000,17667500,226000
"316",34967,1379,8755205,5498850,69269
"317",20828,1255,6664323,4052991,51052
"318",11813,3947,13032498,9647484,121482
"319",12342,24,72195,44009,552
"320",26653,14,48846,21182,267
"321",58932,11,49607,35418,313
"322",57815,209,820234,575410,7155
"323",18408,666,3022776,2023083,25326
"324",1047,89,264174,188019,2268
"325",57730,30,95537,68905,666
"326",58460,19,82480,60441,767
"327",13816,24,123567,73958,925
"328",11521,52,106835,68590,860
"329",8560,30,89229,56239,705
"330",4147,64,352360,302619,3717
"331",8289,12,51192,29064,360
"332",5304,154,1056796,795544,8755
"333",8941,210,490836,406227,5094
"334",33686,NA,6680226,NA,NA
"335",16604,486,1102019,929478,10144
"336",14521,224,1107977,776888,9726
"337",19842,443,5191130,4353976,124089
"338",5170,180,712408,578510,6989
"339",30125,693,2346761,1526985,19142
"340",15093,43,125862,75670,952
"341",16601,27,105118,72786,803
"342",11782,43,171390,73079,799
"343",19434,126,494090,348041,4377
"344",13290,65,254246,203619,3237
"345",155,33,128725,111627,1188
"346",26689,24,193812,115025,1459
"347",57029,25,73171,38403,484
"348",25178,0,27210000,9996000,128000
"349",3510,155150,1433716000,1020072000,16611000
"350",12773,279,1030420,733496,9236
"351",8243,28,125660,99189,1244
"352",34120,159,970068,628052,7893
"353",8252,15,70919,34734,434
"354",32362,37,186458,124023,1562
"355",33681,NA,7165299,NA,NA
"356",23123,103,353838,214381,2683
"357",16282,8,37793,23797,279
"358",18930,17,96508,35320,442
"359",58114,21,108130,77996,926
"360",1623,17,45417,23193,292
"361",8595,28,72892,61380,619
"362",15817,5,18021,6516,33
"363",16959,22,50915,31881,399
"364",59074,9,35356,11536,75
"365",58101,32,188059,164332,1869
"366",9788,45,190798,121609,1522
"367",32722,162,608412,515834,6479
"368",10883,16,59984,31279,232
"369",34397,66,202830,148370,1858
"370",6137,95,307085,229364,2880
"371",57952,20,58967,45307,573
"372",57102,20,100711,43301,544
"373",5605,27,53052,28066,252
"374",2224,81,346461,193030,2422
"375",9385,22,85902,37915,371
"376",35439,29,135017,86514,723
"377",2733,15,70447,44960,369
"378",20239,35,103769,58112,806
"379",8254,24,103949,63171,558
"380",12549,16,68236,32774,178
"381",9176,80,305013,211058,2664
"382",17190,31,102545,57777,726
"383",15068,8,49394,21749,131
"384",58270,32,224865,188889,2072
"385",12325,13,73959,45409,569
"386",9406,8,16248,8925,112
"387",105,35,93876,63342,607
"388",58479,54,332037,258702,2136
"389",9023,95,295862,216112,2701
"390",2327,41,103101,67634,850
"391",10885,5,16873,10367,130
"392",5713,14,48503,23882,238
"393",33653,NA,44439013,NA,NA
"394",6123,167,582472,423488,5296
"395",16953,10,36734,31115,393
"396",13167,24,118189,52478,285
"397",26955,62,220181,178365,2240
"398",16980,480,2527421,1703383,21397
"399",8775,39,126988,94053,1184
"400",422,29,93945,56150,425
"401",57491,28,166230,139431,1675
"402",13274,55,145901,93779,1174
"403",23250,58,183064,138233,1728
"404",26217,52,171240,86717,909
"405",19829,14,36166,20481,256
"406",58134,19,129315,109111,1365
"407",25328,6,29781,21520,270
"408",22639,25,120535,56501,710
"409",9359,42,295602,215983,2580
"410",10523,76,365835,134507,558
"411",4796,13,56833,26745,335
"412",58131,22,102733,58287,746
"413",9875,8,36748,19122,213
"414",8531,31,204405,87397,1105
"415",1937,45,133748,81940,885
"416",1468,35,145053,66620,835
"417",4075,26,115008,79752,700
"418",17543,33,92751,40565,351
"419",876,25,123951,63881,801
"420",2477,26,115252,99647,1262
"421",99,19,77561,53893,675
"422",17569,4,16328,7905,96
"423",26542,37,179390,109386,1265
"424",17327,49,216285,114858,1438
"425",14912,17,79767,51051,528
"426",19515,27,96547,71661,673
"427",22309,19,114491,58822,759
"428",9068,63,184535,111150,1394
"429",15813,26,95539,64436,802
"430",16243,101,298897,245484,3075
"431",877,64,190243,124019,1564
"432",26554,17,119086,53200,425
"433",296,46,197424,129672,1414
"434",16154,9,59178,44134,406
"435",13303,570,245863,161144,2008
"436",8532,33,93459,63752,613
"437",19351,26,111949,58456,738
"438",4094,22,97239,47190,595
"439",49,15,56587,35885,450
"440",11207,44,142704,112149,1410
"441",11732,24,128651,91756,1014
"442",58630,16,61565,47558,597
"443",16993,71,267252,168712,2115
"444",1484,52,209029,140253,1770
"445",10594,44,122301,85635,1072
"446",35543,54,210254,168864,2112
"447",8693,22,90850,86324,922
"448",15397,46,171836,87926,1103
"449",5775,54,205357,159499,1776
"450",58626,22,111682,66220,837
"451",57941,110,927727,761756,7154
"452",22838,12,72463,43865,548
"453",2379,23,128271,60046,751
"454",16527,12,47265,35491,272
"455",9392,30,161500,105558,1320
"456",5636,44,124619,76350,959
"457",17995,6,36786,20491,257
"458",15113,19,79193,57042,703
"459",57915,27,132650,94522,1183
"460",20884,509,1283354,866556,10847
"461",8144,14,83213,36151,334
"462",10315,15,73287,38272,479
"463",9127,3,22311,9190,112
"464",27125,466,1630170,1282359,16227
"465",10057,25,84878,43783,552
"466",13962,17,68780,50122,521
"467",18053,2196,14105528,6250163,78663
"468",17769,35,238051,137691,1644
"469",17813,8,46510,28481,300
"470",149,31,107864,58378,745
"471",15821,15,58168,41018,500
"472",289,27,166772,94145,1077
"473",1464,24,89041,53790,668
"474",57965,112,922602,777925,5470
"475",10674,18,121505,97424,1128
"476",8584,19,55559,40271,449
"477",26403,105,244570,170165,2144
"478",33648,NA,6032528,NA,NA
"479",23826,82,541486,396489,4986
"480",8118,35,169167,111849,996
"481",8804,32,66134,38616,189
"482",34897,26,221524,94931,948
"483",11750,26,104989,59750,445
"484",9817,12,65222,50491,618
"485",9775,27,132989,83864,971
"486",1635,87,533165,212201,2658
"487",1874,117,518966,270640,3408
"488",8695,41,194031,139894,1752
"489",15547,17,59384,30446,382
"490",11200,97,329233,238613,2925
"491",57276,51,213514,161588,2067
"492",4130,16,62370,34285,241
"493",8886,71,284768,138215,1494
"494",5425,4,23993,14103,176
"495",58164,47,215608,149520,1871
"496",57396,36,126331,101002,1264
"497",19087,11,46648,41082,140
"498",91280,78,197951,132482,1666
"499",16795,13,29979,19705,248
"500",17878,63,80337,53867,687
"501",8885,15,49128,30398,387
"502",16281,14,19477,13430,168
"503",13264,82,264948,198726,2490
"504",148,49,206965,125593,1576
"505",58568,194,503352,344385,3433
"506",9332,13,78874,38276,479
"507",32779,281,1804827,1454375,14903
"508",8145,14,55177,26295,329
"509",5436,7,33081,18904,237
"510",58317,9,31916,18381,240
"511",12327,61,255223,182851,2293
"512",9315,27,117331,59784,560
"513",303,50,137317,84544,1069
"514",1523,15,81909,36994,277
"515",6139,76,213367,173936,2179
"516",13611,5,28404,14602,184
"517",57861,29,100327,75434,949
"518",618,43,214282,100688,1273
"519",11232,18,104787,81822,1014
"520",19954,14,28543,17278,218
"521",22273,48,102874,51516,667
"522",17355,11,45046,26923,201
"523",58482,12,45170,34909,437
"524",20769,7,38099,16660,154
"525",1373,64,205606,147314,925
"526",12232,30,106456,104505,1137
"527",2145,22,91590,55727,709
"528",8556,16,63659,36705,165
"529",9057,17,107091,49334,201
"530",13017,31,124338,51067,640
"531",58138,23,166498,111725,1399
"532",21704,63,131556,99405,1192
"533",10626,10,32514,20264,243
"534",27575,0,17321,3499,0
"535",24540,106,577030,563746,6625
"536",18012,266,1189922,801400,10961
"537",58175,66,610791,484657,5775
"538",14701,28,94624,65831,367
"539",28411,70,315853,184144,2221
"540",5704,19,74418,54902,696
"541",5447,9,38349,24844,302
"542",33527,620,3227841,2477340,30990
"543",18171,31,285865,150677,1894
"544",21529,3,51281,12585,31
"545",35365,69,348227,259152,3262
"546",9523,21,85080,56935,474
"547",5867,51,224153,138725,1860
"548",9803,32,229987,101068,1195
"549",9304,21,90752,54408,457
"550",5902,33,142549,94893,1148
"551",21085,12,36229,20489,259
"552",16905,6,24230,12919,144
"553",21971,19,52255,16788,215
"554",13710,8,42319,24642,308
"555",1713,39,147825,106554,1338
"556",16607,9,24641,11176,140
"557",16982,91,488815,291614,3649
"558",11603,22,104421,64801,812
"559",12745,6,21856,16491,165
"560",14660,49,347042,232524,2821
"561",17671,13,106126,65694,822
"562",101,22,77243,53571,646
"563",8432,91,382188,139955,1353
"564",35209,38,136868,105912,999
"565",11711,37,220211,124443,1569
"566",12956,38,130163,69132,866
"567",1377,18,64043,22084,278
"568",8472,36,186803,91722,1152
"569",15673,67,209043,120095,1504
"570",29700,38,142812,108107,551
"571",34713,67,460710,333631,4079
"572",14349,25,93971,47581,494
"573",11243,42,129891,99809,1265
"574",58069,28,145630,114639,1441
"575",57816,33,250400,181603,2118
"576",26727,29,78738,50371,572
"577",57044,44,201880,146167,1834
"578",19506,235,755966,619086,5995
"579",33990,30,124025,47412,594
"580",12236,25,106800,80070,702
"581",22739,34,106986,75407,943
"582",9820,10,23749,24644,200
"583",5634,30,95307,64865,818
"584",34148,22,122584,82803,1039
"585",1536,346,2221236,1660835,64034
"586",16413,22,76939,34264,234
"587",8892,107,342675,301900,3361
"588",13565,70,314267,239497,3042
"589",11788,29,122875,73707,700
"590",21573,261,908779,641281,7816
"591",35320,30,145586,100336,1258
"592",18576,15,243646,182978,2288
"593",21161,56,218540,138882,1740
"594",34903,101,423494,312641,3935
"595",22407,399,1404212,1098482,13824
"596",26539,81,112156,49962,633
"597",35207,119,434615,332280,4166
"598",22353,50,168781,137056,1629
"599",21219,24,65940,46253,582
"600",20387,114,467936,317349,4042
"601",110,1223,4780399,4179348,42945
"602",23041,234,704607,527527,6616
"603",22340,35,137202,86741,1057
"604",4626,24,78653,58497,734
"605",2205,65,122872,78473,996
"606",22597,389,1407049,969567,11959
"607",19125,17,69542,18735,186
"608",2247,84,155449,101017,1206
"609",25291,27,133219,116720,1459
"610",26627,88,354146,261737,3088
"611",3514,9768,66467781,52724249,659223
"612",4198,50,125200,94887,1107
"613",16389,128,503841,335471,4221
"614",19480,9,45994,34745,379
"615",12786,17,65541,33220,406
"616",17159,287,834970,627503,7855
"617",13397,38,951530,805715,20678
"618",420,12,46035,23204,195
"619",57627,42,235954,138869,1489
"620",57640,20,70813,47723,582
"621",8558,13,52268,26628,336
"622",27496,38,156049,96606,1218
"623",12627,124,721745,581251,7385
"624",5608,34,110348,47287,330
"625",4087,70,225537,171953,1366
"626",1418,41,117784,87384,1068
"627",24211,17,58232,52529,507
"628",8250,47,185739,106301,1332
"629",9323,34,134965,70496,853
"630",12207,19,112758,57207,598
"631",15136,66,396402,312040,3907
"632",16201,31,135490,97229,1222
"633",5699,14,51926,28949,363
"634",11715,16,62694,39695,291
"635",11431,54,229510,147083,1845
"636",15104,40,188471,93778,1133
"637",862,25,91123,46527,320
"638",306,49,196069,90811,1137
"639",13654,40,146258,121974,1317
"640",16547,31,128130,105080,1106
"641",58183,12,41032,29037,359
"642",34147,202,1795920,1276364,10943
"643",4201,402,1966857,1435621,18266
"644",21897,25,70299,50404,633
"645",10629,43,97928,63087,794
"646",18124,40,88778,58029,737
"647",3402,89,400167,278971,2531
"648",4735,19,115409,59055,738
"649",17883,15,65715,42615,540
"650",29087,59,167194,99714,1252
"651",57074,23,95964,63519,797
"652",22434,44,195004,138669,1737
"653",8537,54,262971,132175,1658
"654",57484,44,438844,367215,4590
"655",953,453,3020471,2282061,28523
"656",23537,113,403236,154727,1951
"657",27351,49,169748,124702,1592
"658",23210,46,316713,190365,2417
"659",34858,34,141824,45043,540
"660",28808,301,1453342,1077398,13476
"661",27550,138,652434,410805,5148
"662",20130,67,297879,216719,2716
"663",8870,156,713762,554469,6949
"664",26536,35,192186,139309,1744
"665",17282,126,500704,395957,4744
"666",30817,118,509739,360120,4504
"667",18129,252,1225204,874802,7181
"668",11739,92,412337,238532,2987
"669",30692,92,124304,75441,444
"670",5903,750,2385232,1519611,19020
"671",16418,234,354733,219640,2775
"672",77,26,179180,134285,1699
"673",496,17,72041,55198,546
"674",29177,64,243642,214490,2695
"675",35380,44,133467,82223,1030
"676",58979,1589,14874509,8413688,73279
"677",35406,24,115346,95266,1203
"678",57368,108,780809,621027,7766
"679",16704,36,111886,77745,980
"680",10502,33,92693,69760,332
"681",4009,249,850750,686474,8597
"682",28489,1036,4165399,3537304,44564
"683",10374,30,94527,50010,627
"684",19274,21,110934,89907,1125
"685",17514,321,1178315,914865,9597
"686",11971,182,1373072,825512,13581
"687",30878,6,81934,38119,478
"688",57203,1842,19065304,17021153,442483
"689",90148,36,151898,102513,1614
"690",34395,835,1492889,1171031,6260
"691",22205,3,13432,2348,30
"692",17621,17,59677,36516,450
"693",8314,25,157034,120448,963
"694",17749,165,710107,438210,9029
"695",16330,7,28661,21525,264
"696",34052,20,83390,59397,771
"697",34872,25,78679,53989,679
"698",59004,146,419074,325617,851
"699",35066,98,529723,375754,4040
"700",57716,49,342304,268072,2775
"701",15585,25,89730,63357,792
"702",90311,70,286854,210043,2628
"703",29506,10,134498,55742,700
"704",32527,38,179478,107527,1345
"705",1092,27,82600,58596,720
"706",90196,322,1015355,771362,5953
"707",13060,259,996595,694641,7658
"708",35431,61,128862,81409,1028
"709",26610,835,6450898,5494712,68204
"710",35541,249,1207336,835001,10486
"711",20215,32,108361,73595,914
"712",57131,117,562075,456731,5734
"713",10581,54,344364,225936,2833
"714",57833,132,6817551,5231848,65858
"715",32574,327,2559891,1490278,19135
"716",30043,12,43880,23153,291
"717",58199,8,37684,35604,436
"718",30339,11,57660,28485,359
"719",29024,34,120883,76009,952
"720",11355,28,86525,48013,603
"721",12208,88,208816,145397,1830
"722",19581,950,2905587,2597163,22995
"723",14415,13,88564,107684,864
"724",58165,27,244530,162433,2050
"725",28035,11,100155,41354,266
"726",28348,58,574276,143142,1803
"727",23901,126,1054085,847278,8072
"728",30744,13,52918,33921,258
"729",15362,16,61674,38427,487
"730",28384,24,96301,64868,817
"731",57949,38,117272,77765,980
"732",19215,190,414540,228324,2286
"733",20484,137,463839,313320,3925
"734",15697,793,4578788,2218489,28085
"735",35281,59,187016,129435,1641
"736",13774,7,43298,37730,241
"737",23621,863,5645664,4181933,69272
"738",58097,0,56186,11247,0
"739",20015,90,754696,333535,833
"740",21868,423,2310663,497574,0
"741",1808,65,245597,81466,1020
"742",57701,113,766529,632509,5369
"743",26601,58,323611,221917,5783
"744",17741,72,355072,267198,2523
"745",3320,27,107146,48589,609
"746",29637,55,221272,112604,1401
"747",57973,45,337614,244120,3052
"748",14083,4,9707,4192,54
"749",23806,108,348458,242042,3029
"750",58723,29,143079,116932,1465
"751",27897,5,35271,15142,45
"752",15152,20,67546,43134,543
"753",14078,162,582953,428037,4894
"754",18402,219,1088612,606552,5000
"755",58580,94,375683,275901,3461
"756",11608,27,176401,134794,1718
"757",13446,9,39678,24803,253
"758",976,27,91733,50429,488
"759",13563,4,12893,6370,80
"760",15714,137,382035,249983,3152
"761",31090,8,40512,21738,265
"762",13753,17,183624,98342,1125
"763",90160,147,1304647,898306,11773
"764",6872,39,214004,132567,1662
"765",17773,26,99200,56560,712
"766",17933,145,462784,319005,4010
"767",58848,12,60671,40257,470
"768",58691,19,127262,114095,1425
"769",58756,26,178673,143834,1764
"770",16571,12665,91286152,64669422,1038639
"771",58216,0,7569,1478,0
"772",35141,34,9932699,9538408,23479
"773",19448,93,426678,246337,3101
"774",26790,60,317316,229709,2915
"775",57197,232,841451,415560,5252
"776",24867,16,138803,58479,497
"777",7946,1816,17765526,8385982,47964
"778",5624,13,77056,36938,203
"779",17825,4,15032,7589,96
"780",35546,323,3564057,2147957,15200
"781",29941,35,503917,273093,1622
"782",30052,185,1393745,904181,11346
"783",4214,4369,26795278,19307494,347425
"784",10993,11,56189,40353,385
"785",11235,7,52512,22294,198
"786",33552,25,128551,83619,787
"787",30128,11,40189,22109,278
"788",15684,108,358777,301164,3763
"789",24811,586,6251540,4633392,58170
"790",18342,54,44149,10978,4
"791",30866,70,375772,201563,771
"792",35172,26,110835,82263,2
"793",26508,13,4264,1448,0
"794",31443,22,61817,41653,491
"795",9846,31993,179126294,132881314,2087623
"796",5676,122,410186,154705,1943
"797",35420,52,166772,132979,1678
"798",16386,19,66137,33701,425
"799",24038,53,24102,15009,130
"800",5792,6,47741,27669,347
"801",1067,42,208022,144954,1830
"802",12915,97,652573,467729,5868
"803",12923,276,2794680,2114642,26501
"804",2055,116,978709,857986,8838
"805",12917,44,353394,283715,3566
"806",12198,94,725556,620532,7672
"807",9343,12,116352,53351,669
"808",15241,111,712285,508998,6369
"809",5241,92,718204,558406,7002
"810",34380,208,1653993,1426472,17841
"811",27943,70,489410,392543,2656
"812",22811,19,133607,70440,914
"813",57086,235,1603280,1379370,17299
"814",18155,33,159366,70828,739
"815",12717,19,79516,51687,615
"816",21122,474,1004340,746004,9372
"817",58210,46,576114,469103,5895
"818",90169,97,471828,286317,3002
"819",9189,16,57107,43507,357
"820",22578,52,183237,91707,1152
"821",10856,18,46914,25134,317
"822",23622,363,1465902,1111085,24840
"823",4995,96,301107,197648,2246
"824",30306,67,332465,217423,2810
"825",15797,631,2890779,1665272,17789
"826",17798,246,3225192,2873324,35926
"827",14357,24,108571,45485,1378
"828",58813,27,158930,118671,1490
"829",11721,17,96075,66740,840
"830",18748,61,332664,240355,3139
