"","numemp","asset","RWAJT","RBCT2"
"35260",9,508519,474061,5932
"57899",12,91747,82548,794
"15448",8,30255,26114,321
"16522",127,451490,292627,3658
"22039",24,100496,69154,591
"16419",47,106054,72907,730
"30367",37,185534,130674,724
"4788",6,19881,10814,136
"31826",66,188992,123344,1090
"57298",37,117780,85559,927
"58485",30,89274,68677,860
"33025",145,715231,540132,6756
"57657",41,258655,211835,2582
"35048",45,313880,206208,2180
"35456",36,228927,151063,1225
"58358",13,31685,29791,373
"11706",16,50832,38712,325
"27552",105,475345,394399,3513
"58321",34,188726,115379,1145
"34393",11,117188,92873,1042
"57611",5,52625,39628,459
"1149",26,122849,104334,1200
"1673",592,445038,351214,7133
"11338",87,335776,270041,3415
"58548",9,24960,12857,68
"6646",52,116891,77654,515
"3564",98,360053,211977,1456
"26977",61,116584,70037,693
"35517",109,421801,383311,9524
"57157",20,79658,74490,932
"57633",113,268115,226364,2329
"9087",1148,4007025,3435458,43213
"57626",31,128737,117219,1077
"22543",4,25846,14288,125
"8426",144,488318,320060,3743
"57869",20,78925,66295,664
"35408",208,575509,466212,3939
"31249",41,122095,91734,783
"9751",67,377651,359235,3725
"91005",64,160378,95077,1203
"27831",57,258774,125157,1509
"35018",176,62668,36062,0
"27207",17,66918,44072,564
"32257",135,234333,126196,1018
"30332",16,30128,19840,85
"30619",16,90393,55323,694
"19795",62,243899,198572,2484
"26549",19,83073,52256,318
"27942",156,1107956,694921,1850
"32266",78,1538943,953482,4468
"19600",265,381410,288635,3474
"4061",18,48825,35125,441
"58562",18,32210,16635,158
"58727",13,21864,14186,60
"16476",13,41574,30331,383
"35189",211,626500,499224,6264
"14936",30,118012,95850,1198
"18489",149,433544,378189,4735
"26568",40,198240,126594,1446
"14311",12,74230,61262,617
"32304",6,23221,12011,140
"7506",231,909248,582600,5931
"58697",9,21681,17925,225
"22658",75,341164,290204,3361
"9812",7,32116,24664,175
"57962",19,51344,32429,35
"28380",148,471594,260744,2378
"8251",26,89753,69198,733
"8822",10,27018,20502,163
"31372",30,70354,49354,343
"18664",20,55072,15884,171
"33535",789,2587476,2360062,44547
"57072",78,380357,361929,3491
"29864",274,1030542,700489,7853
"18152",38,49812,35801,448
"10375",26,118866,112148,1281
"57103",50,360877,287648,1844
"31217",83,279238,211350,1585
"28225",235,1331234,1165781,12552
"34885",29,118776,94252,823
"27197",177,1172207,912645,11425
"57478",29,113442,82046,965
"35267",44,1354796,471648,1624
"3304",45,133678,87099,1083
"57840",14,263138,157876,1381
"15696",32,77673,37879,479
"35224",33,112707,97623,1039
"35314",10,87369,40502,516
"29087",43,134990,78890,297
"13947",33,126665,84854,1062
"57845",58,222619,198225,2231
"29849",68,188531,152998,1054
"35029",30,141423,86465,1090
"17230",98,512418,406648,3819
"34106",49,189418,162929,2050
"9831",61,194906,109730,1372
"17622",54,173511,135758,1717
"3931",372,717480,604702,8922
"13080",40,136978,77585,835
"2773",262,956120,756590,9499
"20093",40,154994,84300,386
"57759",9,28210,20489,261
"6058",86,366962,234955,3208
"35078",50,159285,118053,1454
"58629",43,102884,73927,166
"34987",38,160996,143851,916
"35265",23,89497,62453,750
"8583",47,119446,83894,1037
"15062",21,54309,27494,346
"10973",172,651634,666889,8247
"11569",208,495290,377218,1107
"12511",45,135600,91118,1113
"197",70,237279,170460,1837
"23124",146,1111157,952191,11945
"34566",44,132193,111729,1404
"34930",20,74588,63749,798
"57733",32,157227,127798,1598
"15657",28,68141,47868,388
"34664",110,553450,437901,5421
"57512",138,768970,753302,25540
"7237",337,1341517,885313,8184
"57424",17,58092,46996,573
"35173",32,142338,104441,974
"1946",42,104733,76858,966
"15083",9,17582,10891,149
"91",50,136133,101244,900
"55130",34,164523,132984,1146
"4051",6,19392,8849,111
"34782",57,911559,461849,2617
"58424",35,95400,45121,300
"15699",28,85327,65682,823
"15426",8,15551,12268,94
"58241",38,385182,371241,4486
"10790",51,177872,112449,1407
"23091",528,2441216,2250590,15174
"18545",217,612636,508967,4665
"35377",16,220255,141144,1778
"58400",30,102759,73594,416
"19590",55,139684,96037,1200
"8276",13,48115,26116,241
"27711",49,177983,113883,1068
"10173",9,43018,28191,242
"9465",39,184009,152563,1912
"622",529,4609336,2707708,34196
"903",204,765337,507641,4872
"14531",612,2623339,2143927,22126
"34302",47,88865,53898,675
"28701",40,223750,120247,945
"6423",236,2695636,2296123,29222
"3735",1223,5135631,4321849,104620
"24107",1672,11954843,10819176,438899
"27267",40,175861,148341,1088
"29031",158,443436,303407,3049
"6782",67,114911,94938,1236
"20726",26,151413,119244,1443
"35461",75,290364,266190,3052
"8893",15,34725,25564,329
"19838",55,233624,176650,2235
"20311",81,473530,427551,19424
"34422",53,498886,365765,4283
