"","numemp","asset","RBCT2"
"3706",32,179013,921
"14341",49,166769,1363.73
"11980",28,60996,159
"9266",142,552149,2803
"3735",338,1392944,6319
"15082",34,124214,513
"10817",10,19223,120.95
"10459",67,170940,659
"27267",31,113512,580
"29031",102,310702,860
"20289",70,152010,1233.15
"6782",50,61644,388.22
"26213",33,84037,742.15
"20726",25,62675,548.81
"20557",34,52334,479.38
"21946",19,34625,224.84
"22968",84,163579,1057
"21614",35,58262,285
"19594",39,54408,423.27
"19838",38,97069,846.08
"20311",79,156984,1307
"19234",26,35878,329.95
"17906",41,58665,369.52
"19281",73,89414,614.24
"34063",4,5768,32
"26904",15,58748,339
"20156",49,120354,558
"20537",69,134989,1065.54
"21919",61,81816,527.33
"10973",21,49653,395.38
"10570",59,144539,1290
"5243",343,790786,6942.68
"4624",17,50368,216
"27501",105,165832,925
"18609",125,203254,1482
"22989",111,284144,1234
"26498",125,516883,4140.03
"20639",142,259631,1597
"10892",11,16577,78
"16749",35,90802,507.64
"19862",48,142861,639
"24678",21,35367,283.56
"20473",180,345341,2992.79
"20241",160,238130,816
"21567",15,19088,97
"23886",74,127212,774.85
"5800",15,43423,334.56
"20504",49,111922,1019.53
"27006",67,200909,1562
"21663",52,76969,449
"21224",65,118786,651
"9771",88,278273,2556.89
"33994",12,36351,306
"15001",151,403269,2437
"31581",6,19770,0
"34090",8,25393,20
"10647",9,22857,182.14
"428",41,50558,325.21
"2328",17,30946,102
"26365",785,11426180,112481.06
"27471",101,231166,2690.22
"29140",112,205965,1491
"29242",14,53407,127
"28574",578,1340354,9444
"31346",4,19352,50
"30182",69,129461,567
"32328",14,66907,513
"22461",44,80344,656
"31758",18,35536,104
"25711",34,63788,365
"26306",90,20374,206.81
"23348",33,67343,427
"8843",51,87100,493
"25046",23,28479,249.05
"22675",125,257685,2407.85
"239",5,12772,100.15
"1439",21,43026,430
"14993",8,15502,151.9
"4488",10,23877,170
"25192",186,204338,2259.32
"26764",11,61080,582.54
"30950",3,6652,19
"16730",61,120564,647
"26398",17,36260,328.03
"26248",52,132114,884
"25621",25,49845,433.33
"32972",57,135378,1139.46
"24472",42,70694,409
"22373",61,163905,1044
"19300",100,253310,1725
"24179",46,69363,286
"18806",22,29263,288
"33993",11,30634,201
"33812",11,31612,259
"6837",151,393964,2653.89
"3619",1999,6689290,160478.03
"13085",145,327968,2000
"13595",59,111018,840.5
"15872",261,551184,3004
"24481",19,32868,257.66
"24334",19,40028,274.66
"27528",39,69623,605.74
"28268",140,455759,1828
"23001",28,41774,259.68
"20393",156,288865,2525.39
"24655",73,134299,1277.05
"18246",238,1323549,5004
"9104",8,28387,149
"31980",16,26946,221.51
"30385",8,35603,79
"30617",38,152702,854
"32633",2935,19838857,177746
"32526",768,3413606,11212
"29597",22,105919,591
"29878",27,80581,360
"17784",175,218831,1190
"8733",40,80327,537
"15432",8,18447,127.35
"228",58,160205,1510.59
"1117",31,73982,617.44
"9645",38,45936,261.57
"20292",19,18438,84.32
"5617",16,22835,103.58
"26944",23,47138,396
"20006",10,13093,84.86
"22569",22,45248,398.48
"14542",5,11540,68.58
"16701",313,747865,2958.31
"15444",77,153409,1228.48
"19115",41,71951,357
"10204",8,13791,104
"22263",7,10131,87.84
"20712",16,27848,270
"22554",26,57251,554
"21131",26,50220,347
"13150",161,372668,3377
"13099",48,105426,282
"10120",12,33357,200.78
"6770",164,394966,3212.31
"30713",3,6885,0
"25057",38,60265,396.43
"19355",32,96864,637
"8205",23,40457,259
"5174",24,49859,307
"1804",90,175685,702
"29668",27,73074,0
"28705",104,282830,1709
"23671",57,49198,402.95
"28254",441,1197910,8226
"26478",6,20584,131.91
"5417",28,40731,404.16
"28949",6,37361,43
"19157",174,302049,2117
"2782",3773,9855784,88418
"27083",1426,7106576,52670.85
"33766",85,330208,2547.94
"33431",220,1083017,8832.54
"26800",13,64411,376.78
"29688",43,132350,698
"15954",163,380698,2536
"33784",50,132359,681.26
"15354",21,38962,312.47
"22381",14,26031,116
"33467",12,25325,185
"18903",44,127872,1030
"28454",88,234335,1944
"32113",46,164758,1142
"11681",4,10712,59
"29979",541,1739961,13345
"22959",7,14299,70
"34149",7,5713,0
"9923",46,61659,516.71
"33991",17,29889,263
"25244",42,93096,861.55
"10858",11,38937,157.78
"16782",42,73105,450
"18483",6,10984,69.75
"23284",247,1128893,7652.25
"34067",9,12882,60
"16410",18,32009,175
"22015",36,75907,551.27
"17751",89,241105,1247
"32018",22,34686,182
"33134",27,77922,719.69
"11682",21,49895,148
"10989",33,66740,469.47
"30079",6,21804,94
"23339",147,137276,1263.13
"9619",26,34644,210
"6051",52,105545,699
"16068",836,4127019,23389.9
"17453",19,62669,175
"22288",87,695962,3275.64
"33655",NA,422009,0
"21001",58,100424,528
"26987",24,109293,1049.55
"18625",36,86653,309.95
"31813",3,5765,20.77
"12612",217,572171,4276.43
"28507",13,47176,85
"32569",53,179765,612
"15392",7,12400,105
"18775",243,543448,14950
"90713",15,21423,144.92
"97",160,397810,2923.7
"32960",14,40245,16
"33901",47,91358,481
"19732",80,164171,1489.97
"18277",45,112372,443
"18434",17,41948,342
"26822",29,38010,189
"1391",17,38859,236
"1431",10,35610,290
"29471",7,58128,274
"4666",184,252423,2334.48
"29743",16,37707,114
"9967",44,91230,240
"1198",23,64289,329.49
"15085",71,90407,474
"17123",81,330565,634
"28780",61,266428,559
"34012",3,5066,0
"22671",27,96484,779.3
"8023",31,79248,821.12
"32422",4,8739,31
"31217",27,71249,487
"29663",164,327269,1857
"29884",9,60615,286
"17305",27,35679,291.75
"22552",8,15813,151.24
"1436",3,4271,38.5
"11343",7,24545,162.99
"9049",68,127401,466
"25745",62,200082,1476.27
"34095",12,13494,65
"33825",17,32653,159
"24497",20,33575,296
"33013",11,30541,241.74
"19601",77,278308,3803.69
"22177",62,130231,881.68
"5296",425,1105362,22827.76
"11619",168,348160,9244
"1515",78,148584,1840.67
"1509",323,664143,8678.45
"12340",178,458686,5288.16
"13237",30,68370,621.99
"5311",232,459728,6055
"33792",9,89903,689.3
"33367",242,352816,3706.02
"13073",53,107946,709.93
"29805",963,6726855,12746
"26243",6,65060,833
"24064",13,29153,130
"29085",48,136682,532
"28225",173,514009,4331.56
"9631",12,37477,78
"90146",60,163144,803.68
"27293",19,61283,428
"9096",6,15988,91.83
"21641",27,54356,416.31
"27184",33,157197,1558
"25663",182,442396,3757.73
"5915",306,963425,7401.72
"24829",15,84577,808
"29973",86,218979,1146
"30243",25,104988,602
"32335",44,255746,1190
"26390",50,114625,894.55
"30783",10,59998,20
"1396",9,13569,125.67
"284",13,44582,299.75
"28288",8,25104,80
"11477",17,57331,314.58
"35",98,223469,1847.58
"26336",30,117390,610
"28191",12,71606,329
"5814",17,53254,342.06
"28242",25,83572,382
"18836",72,146500,1238.48
"14418",32,123659,2255
"23658",32,69074,474
"11694",81,96414,909.46
"25294",46,72607,315
"11556",34,79875,556.82
"26579",32,57257,259
"21645",4,7171,4
"90030",4,4917,38.45
"22314",1,1891,0
"13191",13,46821,277.33
"26617",6,32022,180
"10171",16,56630,421.72
"28626",116,577982,3333
"28522",42,189467,493
"1814",10,28176,124
"18331",47,82025,543.65
"22616",10,43151,278.29
"13272",17,41402,322.63
"33365",34,73309,576.91
"2987",144,244002,883
"26704",21,33228,369.38
"32004",33,57159,361
"6959",85,144644,636
"32477",15,29615,239
"32341",81,257081,683
"32404",12,38607,191
"11652",94,235658,1638.24
"27476",763,1176803,8708.64
"19919",589,1222080,36260.65
"22519",438,1841834,47961.62
"9828",63,392829,2742
"22464",77,89866,760.96
"33691",NA,580129,0
"22302",54,65909,644.72
"16876",7017,13272000,91340
"33976",512,1092606,0
"20828",1441,4158133,60378.75
"12342",13,26983,212.5
"14618",74,281174,2550.54
"26653",9,14773,95.39
"18408",265,715527,6217.89
"1047",67,92942,731.12
"1961",46,62881,492.39
"33927",8,11798,42
"21269",50,103096,412
"27122",21,40010,356.34
"24516",60,463356,9690
"22559",52,95516,666
"16697",4,4858,34.71
"33658",NA,194326,0
"33657",NA,231900,0
"33686",NA,1799443,0
"16604",120,245799,1975.91
"25270",802,2432926,23402.53
"4800",1562,4923462,40472.95
"33666",NA,161390,0
"33660",NA,274377,0
"19842",450,1991591,15931.57
"14570",34,79037,710.8
"5170",36,111036,693
"32964",460,1148095,11203.13
"15093",40,67744,464.12
"16601",18,41746,271
"11782",42,90374,399.12
"866",20,30015,209.13
"19434",66,125492,1075.02
"13290",38,98120,583.76
"22130",49,85118,789
"155",24,42546,319.07
"26689",18,76680,724.31
"9108",114,176303,1640.91
"18700",40,56740,401
"12226",8,17075,106.67
"24799",38,70996,641
"32971",2768,8883041,57157
"25178",135,299967,3792
"3622",2821,15236000,919420
"27595",2638,7575262,197372.33
"3510",51592,164985000,5841907.5
"17300",1612,4072794,34581.78
"33326",417,959649,4087
"2970",7334,17024000,466491.25
"22911",1329,3665161,36463.74
"33404",1673,7126405,23057
"9575",3603,8726380,190415
"20209",128,236464,2604.54
"12773",98,215821,1709
"5618",18,57995,461.82
"8243",28,58031,560.41
"34120",16,19763,39
"27519",25,81036,720
"33554",91,91294,704.22
"8252",16,48894,123
"20360",25,55433,231
"19588",75,152434,1205.43
"19877",43,75483,631
"14033",12,27512,250.9
"581",18,15697,104.6
"21882",29,66102,562.14
"33681",NA,76111,0
"6195",22,66872,509
"23123",65,136272,1147.74
"16282",9,23191,87
"1465",11,17123,146.98
"18930",27,37246,147
"33589",29,55849,402.09
"33696",13,36171,254
"18407",32,50977,297
"1623",27,42051,200
"8595",10,19446,121
"15817",6,18393,131.94
"287",96,166934,1248
"100",176,471200,15340.61
"32715",40,337961,434
"15267",9,23991,211.68
"10253",17,42777,321.06
"16959",7,16184,33
"8278",10,19729,112
"1756",9,14755,84.04
"9788",27,79945,580.9
"32722",45,132650,997
"10883",12,47795,100
"33987",62,35845,0
"23813",51,35666,288.74
"17948",2040,4296990,51254.47
"6137",38,80246,600
"27473",18,45178,258
"15103",6,8671,48
"5605",28,43505,116
"15833",9,15613,139
"11245",26,73569,318
"9385",22,58532,363.8
"15906",13,27136,191
"2733",10,28975,215
"16288",23,30068,257
"1749",61,144044,1047
"20239",23,54170,369
"8254",31,49072,405.87
"12549",26,67178,510.05
"9176",48,118223,591
"17190",25,52926,326
"15068",12,27679,187.3
"871",146,290483,2072
"16754",131,783156,4487.86
"15554",16,28135,89
"20632",26,57906,386.89
"18936",40,109539,711
"12325",10,32893,265.74
"9406",13,13707,88.74
"105",22,42897,347.34
"21979",100,137348,995
"23457",16,34100,222
"9023",82,123767,817.2
"32920",25,77010,734.06
"13274",14,23086,163
"16922",15,30675,239.1
"10885",7,11066,89.3
"19491",106,203128,622
"5713",31,48500,87
"33653",NA,1559148,0
"6123",69,122965,843
"16953",9,13962,126.16
"13167",27,76831,391.11
"9238",35,122178,829.47
"26955",53,107094,879.69
"21015",17,28910,233.22
"12738",7,8637,77.58
"22061",57,120963,874
"3062",20,43465,312.71
"8775",32,73740,620.58
"27302",22,67618,564.72
"26217",41,82949,342
"16259",27,59060,405
"15795",59,116760,569
"15834",37,79372,590.41
"19829",19,21069,155.15
"25328",6,12789,46
"25338",24,62399,546.07
"22639",22,40703,228
"9359",33,104325,509.97
"1701",19,62954,417.82
"422",32,77255,159
"22142",196,308328,2229.79
"10523",92,177535,898.77
"4796",15,34928,235.79
"8146",23,29139,174.18
"23060",28,36474,277
"8531",20,52864,230.61
"20827",87,167077,1514.51
"1153",6,8607,75.64
"1612",5,13960,101.46
"8776",14,23715,161.54
"1937",27,76866,496.94
"1468",21,47107,337.82
"1878",23,45255,318
"4075",29,51293,428.48
"17543",27,48771,331.75
"15291",36,57727,531
"5683",37,116728,968.63
"18182",7,11931,47.9
"5684",27,55633,350.96
"14749",25,67208,270
"876",25,70492,703.92
"2477",10,24497,233.88
"99",17,58344,277
"17569",4,8858,34.28
"26542",29,70966,391
"17327",47,116160,693.09
"14912",11,23742,149.39
"19515",15,57261,435.07
"22309",18,39406,321.8
"1960",5,9976,32.32
"16274",7,14986,115.12
"9068",25,57248,489.16
"10805",10,31653,79
"2372",16,25279,200.94
"15813",26,46920,172
"15409",53,107046,701.8
"26403",47,51634,454.65
"16243",33,41656,403.45
"877",46,79394,668.58
"296",28,89093,465
"16154",8,28871,159.23
"11522",15,23729,154.26
"108",23,53685,400
"5687",12,48546,320
"9763",9,18165,132.04
"19981",49,137567,910
"18321",87,126059,1039.52
"13303",16,30148,241.9
"1249",22,28045,232.83
"8532",25,46738,226.89
"8675",52,111823,859
"5635",40,76042,635.42
"12108",5,6925,40.07
"1751",7,12176,90.83
"49",10,12121,48
"11207",21,52481,508.41
"26551",27,66968,589.96
"11732",12,42744,274
"6843",31,85349,602.6
"33632",10,27708,178
"16993",52,130032,834
"1484",13,39236,331.63
"10594",37,75284,498.52
"12461",8,24753,143
"2398",9,22571,157.53
"21158",11,21936,64
"8296",42,83278,793.54
"8693",15,29225,264
"8288",15,26759,178.5
"19603",49,103054,277
"2333",4,4891,12.05
"15397",40,83438,654.2
"5775",39,90324,632.16
"26324",16,47730,290
"13162",7,20574,113
"18243",8,9343,66.15
"22838",17,44028,229
"2379",27,70289,406
"16527",10,21853,120
"309",62,125609,820.41
"24841",22,53586,496
"24500",30,32633,214
"9392",21,53813,282
"5950",172,462222,4216.98
"5636",33,106019,744.78
"8486",20,90471,586.09
"17995",6,19878,146.16
"15113",18,30537,227
"1372",23,45475,314.93
"15866",11,17095,122.49
"20884",512,703990,15197.44
"8144",16,68634,100
"10315",16,40435,242
"9127",4,10925,58.49
"27125",80,120996,1240.99
"10057",24,56517,418.58
"12986",198,337766,2265
"13962",14,37960,200
"18450",28,63850,430.16
"18053",3883,11510455,231568.24
"1627",25,53409,305
"17813",7,19248,150
"149",29,45884,438.23
"9514",3,7592,32.28
"10054",51,109855,711
"15821",23,38696,239.89
"289",19,80810,277
"8297",23,55137,300
"1464",13,34170,276.23
"9360",24,59380,401.54
"11241",11,26206,206.51
"16460",70,227824,1730
"21029",71,99751,794.04
"16706",70,153063,757.77
"1678",41,112643,984.49
"10310",85,133622,1007.27
"4937",11,19951,158.31
"10674",11,40385,323
"8584",12,21003,119
"22444",19,50877,349
"19505",45,128231,1048.01
"33648",NA,141728,0
"18415",9,20476,144.48
"21339",15,24206,141
"21332",16,35576,259.18
"310",20,37861,271.76
"14794",27,27756,179.44
"23826",31,76035,656
"20183",61,111167,925.92
"8118",32,64769,437
"16469",11,8977,53.97
"8804",36,48025,257.59
"20040",30,40770,285
"11750",13,36784,239.88
"17378",22,48342,319.95
"22609",3,4432,32.12
"9817",7,17800,179.14
"9775",12,34584,287.06
"21120",30,65411,515.87
"1635",68,205814,1050.92
"12102",11,41003,122
"22012",38,73144,569
"27320",28,89379,772.19
"8695",15,47663,315
"15547",27,49349,313
"13874",47,78679,684.44
"11200",59,157847,946
"7768",340,722979,7370.73
"23194",47,55454,366.56
"23277",18,28608,259.44
"18379",20,39574,243
"4130",16,41636,220.29
"9318",20,35637,164.09
"8886",75,111613,742
"8265",5,4710,26
"15266",5,10868,100.52
"971",114,193086,1680
"13832",17,19468,141
"11255",32,63328,418
"1643",13,29171,93
"17309",82,219232,1468
"19087",8,17011,162.01
"11608",18,81659,570
"91280",16,50463,400
"273",21,32820,176.17
"26268",10,19263,128.83
"20434",49,94085,488
"16795",23,21762,160.16
"24606",62,99410,872.12
"16490",20,44775,334
"22176",30,74612,515.94
"23790",71,123283,976.35
"17878",178,106170,984.36
"8885",15,34818,159
"23321",22,38812,340.65
"24750",15,24455,129
"2224",9,24593,85
"20761",3,1187,7
"11448",50,89728,667.17
"16281",9,13208,64
"13264",35,72724,591
"16805",49,66392,418.04
"148",32,61344,396
"1694",36,87483,442
"8120",20,46736,346.86
"11466",18,27603,234.36
"15653",16,30222,184
"9332",13,27923,192
"32779",71,168517,3849.12
"8145",14,31180,203.69
"9034",28,59638,380.88
"17032",10,15267,111.77
"285",20,35394,160
"11780",31,150919,1157.18
"26477",110,241348,1963.83
"20914",10,46774,191
"12327",44,98222,834
"9315",39,70965,508.94
"303",46,80711,605.93
"1523",21,62672,225
"6139",24,37607,333.11
"13611",4,9219,76.86
"27553",33,243262,1068
"27377",12,17031,135
"9165",18,37676,320.97
"157",18,23486,224.45
"618",35,80804,555.19
"11232",10,21228,172
"19954",15,19119,140.91
"22273",41,65461,451.03
"17829",6,16232,130
"11813",1416,2478985,22479.78
"17355",8,15753,75
"12511",21,54893,408.21
"13901",6,16516,145.71
"15556",25,66118,324
"20769",13,32675,189.7
"1373",10,19522,88.74
"15423",10,16687,84.31
"2145",15,42781,324.98
"11609",16,36342,282
"12232",11,31390,258.23
"168",22,38680,248.23
"8556",37,49004,415.85
"9057",20,54010,401.72
"13017",25,37817,259
"12530",35,89813,628
"18099",34,104620,704
"91",17,25048,185
"21704",39,63735,446.94
"19448",64,211198,1413.1
"10626",9,22404,110
"27575",0,13152,52.32
"26990",476,950624,6152.62
"14701",28,61678,422.95
"14800",27,65526,530.15
"9628",10,14801,115.89
"5704",12,25360,125
"18129",171,399247,3083.41
"20130",34,70666,580.57
"33350",222,559493,4394.38
"33527",30,66581,568.73
"31203",83,215102,1290
"3753",136,209016,1882.6
"27343",19,67530,586.57
"14329",31,122758,833.1
"18171",35,198993,895.83
"21529",3,28558,108.81
"9523",9,25440,181.49
"23876",28,40508,856.98
"5867",32,54838,473.89
"9803",28,189567,789
"9304",24,46155,303
"4214",1911,4147997,34124.03
"5902",14,39703,240.66
"21085",12,15016,130.9
"16905",6,15508,71.02
"21971",17,56388,316
"13710",4,10740,79.12
"17110",4,10627,52
"12247",6,14337,106.77
"20830",48,99619,914.2
"1713",14,44280,345.73
"1617",35,82653,406
"27064",56,110561,936
"33698",NA,62485,0
"16607",10,19351,34
"11067",17,20431,141.65
"22319",7,9719,92.7
"11256",30,76383,523.97
"16982",57,144976,1028.53
"11603",19,32892,291.41
"12745",4,10700,41.37
"14660",36,112410,961.92
"15309",102,154737,1398.51
"101",21,59590,264
"20318",37,57514,486.22
"8432",83,136207,711
"2442",136,314551,2790.42
"11711",37,96151,461
"50",30,58817,406.5
"12956",27,53453,379.93
"9160",26,50146,279
"1377",15,32884,100.68
"8472",29,77151,328
"6178",27,66745,444
"15673",60,114181,743.03
"10373",65,169736,1280
"34085",10,16991,60
"10628",14,19496,158.48
"328",11,18351,98
"14349",25,45987,313
"33313",8,45544,470.62
"11243",30,60207,521.15
"24243",118,306057,2358.12
"8802",7,8021,44.17
"25070",65,98410,980.93
"21230",129,231158,1172
"18556",84,119749,1077.37
"22623",164,256218,2214.29
"22637",18,29926,162
"22002",8,10970,79.06
"664",102,162992,1407.02
"15193",18,33609,281.16
"29285",71,120498,953.2
"9046",8,19314,158
"27504",67,128195,1171.09
"24267",110,156528,1225.67
"5863",65,168625,1084.1
"32975",40,109450,683
"19506",40,93780,398
"33990",14,22125,17
"15294",6,26725,243.62
"12236",11,26911,223.62
"22739",23,31537,319.05
"26280",16,31808,247
"24919",52,125226,1005
"10067",8,15519,66.72
"9820",6,9341,60
"5634",26,59797,456.02
"34148",8,2645,0
"12469",34,83889,607.09
"13202",16,36352,284.27
"32275",71,126663,626
"1536",346,736139,6149.25
"16413",12,49596,226.48
"19726",52,98953,694.57
"21930",21,41486,305.63
"8892",55,108056,720
"22169",35,61923,688.85
"13565",71,151244,1396
"11788",28,61308,390.43
"836",70,178496,546
"21573",62,166488,1146
"15400",23,67328,549.02
"3403",42,57989,234
"12474",24,45330,287.45
"21161",23,52407,295
"10629",19,33954,276.55
"22407",125,177360,1723
"20408",53,101006,846.51
"26928",35,42643,284.28
"26759",32,86924,580.81
"26539",72,54512,394.07
"22353",30,51356,242
"16107",25,43239,270.61
"21219",24,33631,261.95
"20387",133,256077,2197.87
"15506",71,157345,1421.48
"110",32,66442,576
"20524",35,79596,683
"22340",22,49585,1069.35
"26210",25,39842,300
"23760",10,10561,63.26
"22597",191,281638,2993
"19125",31,57198,66
"22346",10,18444,103
"77",38,137654,1145.48
"2247",81,105950,924.06
"20704",38,54205,358
"19258",48,109495,404
"25291",6,11966,113.74
"22441",42,85342,731
"24340",10,16174,117
"26627",41,64600,446
"32941",71,236180,1664.54
"3514",1759,4347427,89423
"4198",12,31691,188
"11293",18,30644,271.82
"16389",55,114022,818
"26611",6,11512,81.09
"11244",22,59832,398.35
"11257",18,36166,278.31
"12786",19,43322,332.88
"19480",8,18205,114.52
"26400",65,152275,1349.61
"17041",49,110987,813.49
"17159",179,241189,2541.62
"13397",44,349452,1857.81
"27537",34,86682,823.32
"15134",30,68312,457
"420",10,19435,91.78
"184",24,54356,424.07
"194",11,24037,185.92
"1035",27,68217,366
"17445",33,50790,328
"23273",67,146522,1560.49
"8558",10,27472,171.32
"27496",16,50258,435.71
"22025",6,8526,63.1
"25268",13,32881,153
"12627",73,238131,2084.11
"18626",98,315895,2561.3
"10744",21,50840,408
"5608",26,80317,413
"9995",36,180356,603.8
"313",70,107203,836.74
"1531",50,99726,264
"12838",52,114189,959.23
"4087",31,61677,363
"15204",12,20048,121.23
"22978",30,57885,555.38
"1418",26,47204,251
"10003",34,70790,399.36
"22528",48,73199,613
"24211",20,28072,288.41
"8250",37,76843,659.93
"11647",32,70285,418.02
"9323",28,79410,460.18
"12207",21,73207,519.45
"15136",56,127565,1303.23
"16201",17,32726,244.86
"17145",17,46504,322.49
"32727",7,28742,185.76
"32092",15,37363,295
"5699",23,46613,359.01
"11715",11,29431,207.92
"11431",34,104041,744.8
"23063",77,57528,503.76
"862",18,50203,214
"15104",49,90665,518
"18795",6,12348,111.06
"306",38,73771,417.6
"13654",31,67069,542
"4328",50,143594,1358.72
"21377",699,285831,10
"2293",1187,2797628,82181
"11594",25,96207,919
"19556",143,425547,3022
"15025",4982,13785613,315646
"6522",104,280905,3781
"10013",84,269179,2145
"4315",191,508687,5031.18
"10851",59,148657,945
"6538",80,204351,5249
"11325",134,278768,2598.09
"3663",516,1789645,20032.93
"6643",547,1440409,25231
"17219",886,2621378,79529
"18914",1045,3095342,24122
"6559",3431,7783570,278797.92
"6564",64,188830,1785
"6570",1843,4016615,126302.68
"6576",101,300461,4325
"5292",55,179850,1415
"12806",58,139203,1151
"13875",96,273044,3317
"12332",154,547847,4181
"4345",1398,6142247,73394.27
"5298",82,276417,1985
"14985",1539,4621144,104164
"4350",500,983247,11029.92
"10143",518,1652365,16664.89
"19152",317,833729,14320
"12358",121,365736,2922
"10283",169,400898,2608
"6633",71,201128,1599
"8402",75,220480,3166
"4356",38,116449,868.95
"13093",230,629925,6097.38
"5309",1046,4625586,166446
"12320",34,121157,919
"15824",243,569978,4445
"5316",44,131174,914
"12109",73,289043,1901
"6677",108,246638,3733
"15095",70,178546,1583.53
"14830",47,128040,1261.99
"4373",124,305888,3026
"3734",301,804329,5664
"6699",88,260746,4841
"935",299,706084,5132
"5327",52,177177,1823
"27474",4218,18655931,118958
"16703",366,944153,7493
"2487",168,191486,1836
"6768",845,2524608,16481
"13391",170,485454,5485
"26936",240,727770,6261
"6738",424,1182948,16484.98
"34147",132,470323,3400
"12323",9,13141,118.1
"18124",34,68786,425
"32640",2642,11270500,36545
"29951",48,132505,133
"13653",37,100159,651
"9534",39,93658,689
"27208",73,99154,626
"24430",116,207391,8
"30559",784,1638360,14293
"32401",24,56420,403
"22434",32,35247,137
"27351",16,22719,221.01
"29146",143,567716,4394
"12029",258,1915528,7531
"32539",42,64052,255
"26392",163,1372769,95304.69
"953",207,530238,4555.91
"623",11036,80866000,1796946.25
"23592",19,18342,0
"27512",39,49108,467.89
"23537",53,75893,590.68
"23210",30,54295,540.48
"4950",96,188038,1690.8
"27550",36,53594,492.25
"30100",92,249961,1842
"34103",34,66188,476
"10842",206,501175,4195.95
"5903",159,357735,3317.39
"30414",66,189945,312
"32247",97,736731,3150
"10502",45,69414,568
"33897",27,88813,880.88
"4009",135,236820,2462.29
"26972",27,40909,327
"10374",24,46775,399.69
"19274",7,14168,239.13
"19582",74,155278,911
"17514",66,126023,877.3
"16578",53,179645,1570.13
"15938",13,49162,300.21
"15781",34,98724,638.65
"14244",20,57527,452.51
"11971",141,325688,2719.66
"30878",2,13939,25
"29320",83,176634,1352
"20215",23,80143,185
"851",34,73376,402
"7268",0,100152,100
"8124",20,44551,383.97
"1252",79,195265,1674.93
"22293",151,501132,3815
"33582",918,4541759,36766.76
"8022",986,3598231,28793
"9623",117,432254,3775
"3566",637,3084143,49155
"17634",118,429049,4093.73
"16102",95,199550,1764.37
"18687",308,963390,9089.06
"19111",225,872528,6978
"3580",179,606291,4719
"20538",106,368090,2931
"16767",223,848785,7074.9
"21157",47,115923,852
"8017",86,268614,2191
"5660",105,300737,2397
"17018",718,2917103,21280.3
"20175",235,1095203,8005.39
"27020",798,3394820,28942.19
"17341",296,1062082,9454
"3577",947,4940015,68027.41
"870",80,193425,1961.04
"26882",458,1885495,15417.09
"32636",102,321619,3675.18
"16826",174,626554,3950
"3590",709,2858552,41091.69
"20425",95,335577,2698.41
