"","numemp","asset","RWAJT","RBCT2"
"18483",6,11522,6268.2,79.1
"23284",258,1317640,739263.63,9250.33
"34067",16,92982,59899.5,473
"16410",22,45056,23659.8,280
"22015",56,130455,88213.61,1103.61
"17751",116,291911,219772.7,4290.4
"32018",20,41176,22003,201
"33134",36,196446,147463.11,1846.21
"11682",23,52163,15454.8,148
"10989",33,77803,43414.07,543.17
"30079",6,22304,8874.7,363.2
"23339",149,211826,148650.7,1856
"9619",30,48550,36522.8,434
"6051",60,118967,75212.5,855
"16068",729,5369468,1976005.03,25438.48
"17453",21,97812,56326.1,608
"32649",25,38651,27073,276
"22288",70,522117,299352.08,3827.88
"33655",NA,461823,NA,0
"21001",58,117066,71873.4,500
"18625",45,99714,60295.9,701
"31813",3,5356,1779.3,22.5
"28507",17,49723,19990,96
"32569",64,287256,163738,939
"15392",8,16400,11028.3,110
"18775",361,803414,617133.76,17741.36
"32960",18,73238,27156.4,135
"33901",113,293540,219023,2363
"18277",50,134837,65756.2,715
"26822",34,77297,54788.6,348
"1391",18,43906,25359.3,258
"4666",468,374983,107264.16,1390.06
"2315",126,185809,138593.9,1009
"29471",7,55817,20146,163
"29743",18,49337,27025,150
"9967",49,103661,34057.7,213
"1198",30,83430,35064.5,250
"15085",78,123181,82459.5,950
"17123",103,366226,238690.9,1723.25
"28780",64,285004,133687,0
"34012",48,68772,45675,571
"22671",27,106472,48528.55,619.75
"8023",36,114322,86997.79,1087.69
"32422",4,9446,2503,31
"29663",146,359031,208312.1,2217
"11343",7,23314,15013.06,190.26
"1436",4,6072,4187.99,52.99
"25745",69,255669,165179.9,1785
"34095",18,57877,44332,523
"33825",38,58735,46929.33,588.23
"24497",16,38375,29408.2,306
"33013",15,40741,23365.74,293.34
"22177",126,531343,395607,6047
"5296",372,1822233,1351714.8,30612.75
"34916",502,2716109,1420064.21,17836.46
"11619",147,547262,394129.1,10810
"1509",558,2560868,1573600.45,21182.85
"12340",313,1330464,843213.67,11865.02
"13237",294,842413,593521.85,7942.25
"5311",233,692319,499822.78,8467.68
"34208",61,27149,10677.8,0
"33792",4,95352,72030.09,941.99
"33367",593,482624,418838.42,5496.22
"29805",1987,20513669,8543226,75000
"24064",18,35799,15387.5,122
"29085",57,146327,77151,598
"28225",195,591984,405986.18,5084.68
"9631",14,45422,24596.2,125
"90146",70,178823,92632.35,3018.75
"27293",20,66068,37535.05,1130.35
"9096",6,20870,10874.5,108
"21641",88,238201,121782,1341
"27184",135,472551,400498.4,3413
"5915",322,1407080,780276.34,9950.64
"24829",25,127068,118502.37,1492.47
"30243",20,110162,56812,585
"34677",19,45097,17157.3,88
"32335",46,337422,179576,1437
"34340",132,286214,165241,1903
"26390",71,186382,123268.47,1540.87
"30783",9,61813,12109,50
"1396",8,18119,13670,152
"284",20,55869,37228.1,453
"34557",12,15580,13658.8,105
"28288",9,39057,19339,126
"11477",18,61644,32708.1,378
"35",108,305314,212347.54,2656.24
"26336",39,186536,105258.5,705
"28191",12,66210,27940.1,346
"5814",26,57695,37170.5,444
"28242",31,96611,53830,331
"14418",49,125588,87545.34,1097.24
"18836",57,192954,144528.5,1770
"23658",32,104466,72791.4,791
"11694",77,149750,109393.7,1312
"17270",12,22922,12931.87,164.57
"25294",98,179637,110201.9,1128
"1214",20,58627,38706.69,485.19
"3276",67,141676,99584.8,837
"19483",47,85047,50039.7,351
"11556",30,86182,43977.19,550.79
"90030",3,4222,1616.87,20.47
"22314",1,2187,124.58,1.58
"13191",13,58284,20641.52,259.02
"26617",7,38562,20806.3,206
"10171",16,68033,41116.6,511
"28626",168,498070,286819,3759
"34167",11,24190,16650,210
"1814",9,24749,15607.8,191
"18331",52,100587,52178.36,652.56
"30691",9,61224,30967,0
"21265",92,384261,175488.81,2202.21
"13272",16,47901,31795.8,399.5
"2987",162,315831,210172.45,2116.35
"26704",29,47632,44434.86,559.76
"32004",36,65685,38522.6,342
"34456",19,34631,19370.08,244.68
"6959",105,215498,127754.2,917
"32477",19,28236,17078,215
"32341",78,271614,140976,1186
"11652",91,266847,135005.01,3375.81
"27476",1252,2222893,1330673.47,16648.17
"19919",1229,3574093,2314476.61,45942.11
"22302",73,98499,77418.3,971.2
"16876",7000,18468000,10085785,126985
"1804",439,1070379,715310,7423
"24553",131,220910,166806.1,1992
"33976",937,1770123,1171291.75,14741.15
"22759",97,90454,43777.22,547.62
"26789",219,214450,184050.5,2265
"20828",1655,7174260,4584458,67457
"11813",2338,5215742,3699042.36,48731.36
"12342",15,31687,20702.7,257
"14618",75,299876,261595.37,3279.57
"26653",11,20443,10996.54,138.24
"18408",501,1133553,856415.55,10899.6
"1047",86,137291,91096.51,1139.41
"1961",53,81085,58315.2,728
"34554",13,16533,12142.1,98
"8560",26,52264,36659.85,459.05
"33927",12,28434,10750.1,94
"21269",46,107610,49930.9,404
"27122",20,79447,62393.3,782.4
"24516",56,617156,235440.2,10021
"9644",326,774156,439484.1,3977
"22559",64,142818,94170.2,932
"33658",NA,428281,NA,0
"33686",NA,2267081,NA,0
"16604",115,296662,217428.06,2721.56
"4456",36,84677,68261.5,573
"19842",428,3302954,2730943.81,35847.76
"5170",72,229329,165183,1577
"32964",507,2033541,1002877.77,12755.17
"15093",39,76844,41817.71,523.81
"34421",10,26884,16519.4,151
"16601",20,45978,30558,301
"11782",40,106716,39976.66,502.76
"866",16,36498,18352.34,250.24
"19434",75,158985,102665.5,1138
"13290",46,115755,56646.55,1218.55
"22130",96,143898,108471.26,1360.36
"34577",17,44140,21031.3,146
"155",26,47367,29839.63,373.33
"34992",157,549453,212633.1,375
"26689",19,110317,81139.62,1014.92
"9108",128,222800,165279.3,2085.4
"24799",37,82688,62791.2,661
"25178",200,537053,571661.4,28547
"27595",2642,4851741,4914095.13,164303.73
"3510",62395,257479000,220833001.25,8365501.25
"33404",1486,5366603,2915300.46,36509.96
"9575",3264,25526618,15011496,338181
"12773",145,288972,212700.29,2659.29
"5618",16,62030,41614.63,521.03
"34830",11,20156,10297.3,93
"8243",28,71503,61511.41,797.91
"34120",41,113490,78163.4,666
"33482",25,118358,90315.66,1131.86
"8252",16,56547,25857.8,157
"19588",75,167524,109877.96,1374.56
"19877",47,101450,64939.8,593
"581",15,16876,9391.02,117.62
"34330",36,77270,43582.82,547.52
"33681",NA,76223,NA,0
"6195",22,68983,44695,558.7
"23123",116,294239,216038.2,2479
"16282",11,28873,16617.9,115
"1465",13,20691,15468.55,194.45
"18930",29,40216,21351.5,198
"33696",32,67306,53089.2,522
"18407",35,56286,33310.5,385
"1623",33,59131,32435,308
"8595",13,30147,22107.1,232
"15817",7,17186,11392.39,144.19
"287",136,193937,139542.35,1719.25
"100",206,583769,311520.06,10818.96
"32715",25,27432,9572,0
"15267",9,23097,16487.51,206.81
"10253",16,45853,24584.02,315.42
"16959",7,20410,10315.1,56
"8278",11,24072,11077.94,139.74
"1756",7,15125,5810.41,73.61
"9788",30,102005,57533.37,721.17
"32722",83,249900,176116.18,2203.18
"10883",18,60952,21058.6,155
"34397",14,33769,24264.2,256
"23813",26,49832,23098.9,185
"6137",51,112789,79735.55,1022.65
"15103",6,9933,7359.2,52
"5605",29,49439,23934.5,115
"15833",9,19051,11921.02,149.82
"11245",25,87291,40555.1,334
"9385",24,64220,32922.9,358
"15906",14,32239,19893.2,212
"2733",9,34282,20769.73,261.33
"16288",28,40851,28041,310
"20239",27,62815,39570.6,407
"8254",30,53544,32414.4,369
"12549",29,72272,46690.47,586.57
"9176",44,127113,72019.49,901.49
"17190",26,67205,36614.06,458.46
"15068",12,29348,15220.21,191.21
"871",177,364249,236052.97,2951.27
"16754",137,840226,492525.95,10983.35
"15554",15,29791,12872.4,68
"20632",26,79422,43092.84,541.04
"12325",11,33925,23934.26,299.66
"9406",12,11517,5640.59,71.49
"105",25,50069,36650.43,460.13
"21979",100,192769,108644,890.7
"9023",83,148083,73929.79,926.79
"13274",19,29280,18256.6,222
"16922",15,33680,21471.34,268.54
"2327",22,46706,32802.3,223
"10885",7,13319,8935.53,112.53
"5713",31,53621,19190.2,103
"33653",NA,2332325,NA,0
"6123",87,151866,102058,925
"16953",7,15187,11981.83,151.53
"13167",22,83323,36615.07,460.87
"26955",60,123508,90934.43,1137.83
"21015",18,34056,25412.7,318.9
"16980",181,425914,282129.57,3584.47
"22061",74,160704,114248.6,1428.9
"8775",35,91461,66281.5,830.5
"23064",14,28641,16157.2,60
"26217",47,102921,52973.2,445
"422",31,76585,43754,448
"1701",19,59286,39066.34,488.54
"9359",33,120857,53286.08,669.58
"16259",27,65679,45221,420
"15795",71,188923,98862.7,762
"22639",22,53529,28924.4,236
"19829",19,26569,17354.3,160
"25328",6,11782,6686.2,46
"22142",305,638189,427110.5,2977
"10523",96,193658,102846.48,1289.98
"4796",16,39132,27247.3,286
"9875",9,19198,9940,41
"23060",35,58761,39966.3,376
"8531",23,73996,31762.1,397
"20827",94,209693,148055.24,1857.94
"1153",5,8441,6095.71,78.31
"1612",5,18412,11018.7,96
"1937",46,95607,62297.79,779.29
"1468",28,71126,45061,478
"1878",24,53672,32745.11,409.41
"4075",31,71343,42404.71,531.91
"17543",27,59317,30641.44,383.24
"15291",28,67958,46754.7,467
"5683",47,128683,80695.19,1015.39
"18182",7,13373,5670.8,27
"5684",35,67747,44468.01,555.91
"14749",47,94750,52525.1,641
"34903",11,11074,6180.1,63
"876",24,67060,43715.49,552.39
"2477",14,34000,23165.99,290.89
"99",18,64714,36384.9,346
"17569",4,9379,3233.22,40.52
"26542",30,90023,64195.2,511
"17327",49,148829,74121.5,825
"14912",15,36710,22698.5,229
"19515",16,66650,44761,473
"22309",20,53897,34217.77,431.97
"9068",40,85654,58859.3,698
"10805",9,35115,20830.1,222
"2372",19,34797,21747.7,222
"15813",29,61581,39978.3,408
"26403",76,120572,89774.27,1123.97
"16243",43,53673,42134.84,528.34
"26618",7,10957,6694.6,50
"877",46,94928,64540.88,811.88
"296",29,111458,72692.8,845
"16154",10,29729,20405.4,241
"11522",20,48575,36117.3,328
"108",24,73721,47652.9,477
"5687",12,64759,42148.8,500
"18321",85,168135,109988.86,1378.46
"13303",25,57128,39865.5,312
"1249",21,33919,23080.38,289.88
"8532",24,54403,25331.5,254
"8675",57,145830,109101,1344
"5635",32,74956,41744.66,524.76
"12108",5,7532,3233.96,40.86
"1751",7,13530,7488.83,94.13
"49",11,16784,10857.8,85
"11207",25,76408,61206.6,638
"26551",37,85335,58889.14,737.64
"11732",12,50199,29041.26,363.16
"6843",38,148997,92586.26,1164.46
"16993",57,151649,91618.17,1151.37
"1484",16,53424,35492.18,446.68
"10594",39,82918,41985.01,527.51
"12461",8,27909,13427.6,162
"2398",24,58454,43050.6,476
"21158",11,27387,11545.1,78
"8693",19,40495,29203.2,360
"19603",55,128250,63497.8,498
"15397",45,103359,69361.93,877.53
"5775",38,96994,53228.08,1113.28
"13162",7,26396,19415.2,242.9
"18243",8,10762,6220.06,77.96
"22838",16,52939,34465.5,327
"2379",29,85299,50652.5,579
"16527",9,23337,14460.2,127
"24841",21,70766,51102.23,641.63
"24500",34,42471,31128.2,253
"9392",25,67738,45950.2,305
"5950",183,570999,400736.3,4620
"5636",38,154663,86692.29,1084.79
"8486",24,149875,86486.3,876
"17995",6,21618,13097.68,164.98
"15113",20,40485,28935.1,296
"1372",29,52144,29632.35,371.45
"15866",11,19188,11455.77,145.57
"20884",482,707861,490495.53,16160.23
"8144",16,74326,15341.5,178
"10315",14,47865,26882.7,318
"9127",4,13894,5628.65,70.45
"27125",94,183356,138400.45,1731.85
"10057",27,61351,35908.65,453.55
"12986",196,464315,291703.1,3434.7
"13962",12,38825,23910.6,238
"18450",30,75119,41974.5,463
"18053",4463,13589292,10694996.73,229505.48
"1627",27,63005,36849.6,337
"17813",7,20223,12101.5,138
"149",28,52985,41174.5,515.9
"9514",3,8876,3292.6,37
"10054",60,139010,95912.2,1089
"15821",23,43335,22707.8,253
"289",21,93345,35926.25,449.15
"8297",36,75604,43451.1,421
"1464",15,39933,24702.6,471.7
"11241",25,28850,18453.46,233.56
"16460",87,280772,167101.9,1760
"21029",66,82591,52503.08,683.08
"16706",65,185027,69425.72,876.42
"1678",44,103086,65115.85,824.05
"10310",87,157097,95483.9,1197.2
"4937",13,25860,18486.06,231.96
"10674",12,45480,36076.8,408
"8584",9,23645,13724.2,128
"3843",57,196510,125601.2,1432
"33648",NA,177079,NA,0
"18415",8,21682,12065.25,151.35
"310",21,49251,29177.94,364.94
"14794",30,30768,16205.43,203.43
"23826",36,128273,105319.5,921
"20183",92,201466,145799.01,1823.91
"8118",32,81317,47167.3,568
"16469",9,10905,6033.17,75.87
"8804",37,49777,24056.37,301.47
"20040",23,44966,30863.3,272
"34897",12,21712,12442.5,114
"11750",17,44596,27102.97,352.37
"17378",29,63250,37548,398
"22609",3,5689,3587.3,32
"9817",11,24524,19535.14,306.14
"9775",13,46462,34633.73,434.63
"21120",35,97262,62545.03,783.63
"1635",82,251367,110898.7,1397.9
"27320",27,91036,64296.13,813.73
"8695",17,61540,39207.9,387
"15547",29,56700,48100.3,447
"13874",40,104964,73492.44,924.04
"34250",16,26357,14808.36,185.56
"11200",75,200494,121591,1012
"7768",437,918688,734295.25,9265.45
"23194",36,63897,42268.93,536.73
"18379",43,85186,61592,472
"4130",16,43802,18608.67,234.17
"9318",22,35763,16158.7,179
"8886",68,134927,83038.6,491
"8265",5,5316,3093.17,38.67
"15266",5,13722,10092.89,126.49
"971",117,219553,176097.5,2182
"13832",20,29745,21132.7,220
"11255",35,75965,53134.4,666.1
"1643",14,31728,13442.6,118
"17309",74,236085,153503.7,1483
"19087",8,21976,19985.4,191
"11608",20,99131,67171.15,840.25
"91280",24,77974,54164.8,479
"273",22,37540,17257.33,216.73
"26268",10,21504,10891.5,136.3
"16795",16,25289,14666.51,184.41
"24606",97,164024,117107.28,1465.08
"22176",58,176541,114329.7,1244
"8885",14,37760,21515.9,246
"17878",164,103568,66744.73,846.23
"8778",527,1495070,1133061.2,8957
"2224",9,36884,19393.2,188
"20761",3,1106,706.9,8
"11448",71,128307,77942.78,975.08
"16281",13,17352,11526.62,145.12
"13264",44,97587,69391,773
"148",37,81824,46270.9,504
"8120",24,67501,43891.4,549.4
"11466",24,40910,26177.08,330.48
"15653",18,36614,20899.8,193
"9332",14,39683,22922.4,230
"32779",100,292863,234863.04,3696.94
"8145",17,32597,17535.03,222.63
"17032",10,17136,10443.4,102
"11780",28,158689,96073.06,1204.06
"26477",85,281687,187366.58,2350.18
"20914",12,42781,26420.92,330.42
"12327",51,129358,107436,986
"9315",41,109390,59099.7,664
"303",44,90042,54417.58,681.88
"1523",21,67075,34776.2,220
"6139",38,56607,38499.9,445
"13611",5,11694,8262.5,90
"27553",21,237581,177674.7,1947
"157",16,41439,32314.97,405.27
"618",32,94969,37926.49,481.49
"11232",12,29000,19546.3,244.7
"19954",15,23121,14669.93,184.33
"22273",40,68660,35132.51,445.01
"17829",7,17464,10500.17,132.37
"17355",9,16840,10742.9,85
"12511",21,65975,42067.29,526.89
"13901",7,18286,14761.4,148
"15556",26,61929,40415.4,358
"20769",13,37170,19544,245.2
"1373",12,24626,11534.98,144.88
"15423",11,14372,6300.6,79.3
"2145",17,56549,34642.52,433.32
"11609",17,43174,31429.25,393.25
"12232",15,41235,27210.92,340.32
"8556",23,49197,26357.37,332.77
"9057",20,59903,37082.5,460
"13017",26,43283,29583.5,352
"12530",36,115527,63820.4,713
"91",50,44947,29021.65,362.85
"34595",22,77273,43865.1,473
"21704",42,72221,50707.7,505
"19448",70,239702,126145.66,1682.06
"10626",9,25343,10849.2,109
"27575",0,13565,13269.2,85
"26990",926,4412612,2756228,34079
"14701",38,68508,40836.23,514.53
"14800",30,78300,50472.62,633.72
"5704",17,34209,24963.4,242
"18129",190,549806,302035.32,3848.82
"34178",18,56033,40583.3,332
"20130",40,89678,54880,323
"33527",47,133986,101951.25,1274.55
"31203",135,408183,305425.11,3822.51
"3753",91,212389,110824.7,1223
"27343",14,62736,36208.41,453.01
"14329",32,147615,82570.71,1035.31
"18171",35,220057,85279.96,1067.26
"21529",3,33309,9394.37,117.87
"9523",9,28418,18816.54,235.24
"23876",32,47137,34086.02,875.62
"5867",42,68577,43799.94,940.44
"9803",28,228182,104826.8,980
"9304",22,53288,30331,304
"4214",2377,5853118,4410968.53,204184.58
"5902",12,42779,21712.29,276.29
"21085",11,18721,12776.02,161.12
"16905",6,17689,7466.73,93.73
"21971",23,59706,23496.14,294.94
"13710",7,16746,10234.74,128.44
"17110",3,9786,6927.1,58
"14033",7,6015,2759.73,34.63
"13857",5,7566,4205.56,52.86
"12247",7,16442,12070.23,151.23
"20830",54,141853,111666.81,1399.11
"1713",18,57759,35330.98,443.38
"27064",70,186559,133884.1,1426
"33698",NA,84124,NA,0
"16607",10,21301,9012,59
"22319",9,13364,8866.13,111.43
"11256",45,99137,73602.1,839
"16982",57,163874,92979.68,1171.98
"11603",22,46459,31021.2,379
"12745",4,12014,5965.7,69
"14660",37,140351,92521.42,1164.72
"15309",91,172248,106772.97,1676.27
"101",24,66350,29924,286
"20318",39,69941,49494.9,336
"8432",88,163873,80890.9,857
"2442",117,417593,293840.8,2867
"11711",37,114674,62827.63,786.63
"12956",31,61482,34348.11,433.11
"9160",30,62435,32970.7,305
"1377",14,34405,9798.29,125.99
"8472",36,112330,41933.5,361
"15673",64,126407,66827.12,835.92
"34085",23,62518,41507.7,334
"10628",20,28229,19177.99,244.59
"328",9,20002,14784.8,127
"34713",18,28241,16241.5,135
"14349",28,65006,35679.3,347
"33313",13,83797,71209.1,556
"11243",36,75403,57067.02,714.52
"24243",75,490593,359222.2,3800
"8802",7,8528,3713.07,46.57
"21230",149,297721,248382,1838
"18556",81,133431,102384.31,1281.61
"22637",21,41160,26085,203
"22002",8,13578,10126.57,126.87
"664",86,205826,133173.49,1670.29
"15193",18,41335,28369.03,355.43
"5863",66,200475,107949.13,1366.83
"32975",56,147063,112971.64,1422.84
"19506",65,188453,153590.3,650
"34413",9,21237,13122,0
"33990",16,25471,13142.7,162
"15294",6,32424,25145.36,321.86
"12236",12,32579,21077.47,265.77
"22739",24,53819,33469.26,419.56
"26280",22,43468,30066.43,377.23
"24919",64,166743,120528.25,1185.75
"9820",6,10621,7748.5,97.9
"5634",30,67863,45783.26,573.16
"34148",14,27120,19597.48,245.08
"12469",35,87267,49656.01,622.91
"13202",17,40373,28696.34,359.24
"32275",83,144359,92325,1126
"1536",363,1008944,618380.95,30718.15
"16413",15,54259,20631.72,258.82
"19726",58,115703,74754.73,935.73
"21930",17,42117,31646.27,396.07
"8892",67,176639,108084.3,998
"13565",80,185266,149796.4,1575
"11788",35,57850,28913.91,375.11
